1.388496e+13	18.042276	1.774150	1.132017e+07	0.800048	0.790898
1.402837e+13	18.193187	1.777446	9.108334e+06	0.800018	0.790756
1.417179e+13	18.343588	1.780695	8.568546e+06	0.800002	0.790627
1.431521e+13	18.493480	1.783897	1.179362e+07	0.800000	0.790510
1.445863e+13	18.642861	1.787052	2.066855e+07	0.800012	0.790405
1.460205e+13	18.791611	1.790144	1.780187e+05	0.800077	0.790338
1.474852e+13	18.944112	1.793409	4.140874e+06	0.799968	0.790142
1.489193e+13	19.091829	1.796407	2.113530e+06	0.800059	0.790099
1.503840e+13	19.243184	1.799562	1.732055e+07	0.799998	0.789943
1.518487e+13	19.394014	1.802670	1.295899e+07	0.799968	0.789809
1.533134e+13	19.544325	1.805731	2.125880e+07	0.799950	0.789688
1.547781e+13	19.694106	1.808744	1.334857e+07	0.799962	0.789587
1.562428e+13	19.843365	1.811711	2.159389e+07	0.799985	0.789498
1.577075e+13	19.992089	1.814630	1.682428e+07	0.800036	0.789430
