# P (Pa)	T (K)	rho (kg/m3)	ad_grad
2.823262450791e+04	2.244763378413e+02	3.530955169814e-02	3.112315945597e-01
2.823262450791e+04	2.297227536071e+02	3.450383558021e-02	3.102372149692e-01
2.823262450791e+04	2.350917875457e+02	3.371578459663e-02	3.091246592722e-01
2.823262450791e+04	2.405863054644e+02	3.294507616154e-02	3.079347976400e-01
2.823262450791e+04	2.462092401495e+02	3.219155968322e-02	3.067446137894e-01
2.823262450791e+04	2.519635929317e+02	3.145508461799e-02	3.056295091939e-01
2.823262450791e+04	2.578524352884e+02	3.073544867477e-02	3.046474599142e-01
2.823262450791e+04	2.638789104829e+02	3.003240527933e-02	3.038332127157e-01
2.823262450791e+04	2.700462352421e+02	2.934567415945e-02	3.031918126522e-01
2.823262450791e+04	2.763577014736e+02	2.867494492467e-02	3.027009554767e-01
2.823262450791e+04	2.828166780230e+02	2.801986429755e-02	3.023316090422e-01
2.823262450791e+04	2.894266124717e+02	2.738004029717e-02	3.020549439402e-01
2.823262450791e+04	2.961910329773e+02	2.675505607148e-02	3.018431397010e-01
2.823262450791e+04	3.031135501568e+02	2.614448733142e-02	3.016702794160e-01
2.823262450791e+04	3.101978590138e+02	2.554791453241e-02	3.015129978782e-01
2.823262450791e+04	3.174477409109e+02	2.496492215782e-02	3.013505418814e-01
2.823262450791e+04	3.248670655878e+02	2.439511548492e-02	3.011655752977e-01
2.823262450791e+04	3.324597932271e+02	2.383814796732e-02	3.009454203280e-01
2.823262450791e+04	3.402299765678e+02	2.329375340502e-02	3.006834868358e-01
2.823262450791e+04	3.481817630689e+02	2.276173773177e-02	3.003796058159e-01
2.823262450791e+04	3.563193971229e+02	2.224189505883e-02	3.000382639588e-01
2.823262450791e+04	3.646472223213e+02	2.173398907891e-02	2.996687692718e-01
2.823262450791e+04	3.731696837733e+02	2.123776223591e-02	2.992862820584e-01
2.823262450791e+04	3.818913304782e+02	2.075294746468e-02	2.989129245338e-01
2.823262450791e+04	3.908168177536e+02	2.027927333333e-02	2.985755690211e-01
2.823262450791e+04	3.999509097204e+02	1.981645649834e-02	2.982979438862e-01
2.823262450791e+04	4.092984818452e+02	1.936420965515e-02	2.980971180925e-01
2.823262450791e+04	4.188645235435e+02	1.892225747817e-02	2.979814476106e-01
2.823262450791e+04	4.286541408421e+02	1.849035557705e-02	2.979482780102e-01
2.823262450791e+04	4.386725591048e+02	1.806828830463e-02	2.979846357369e-01
2.823262450791e+04	4.489251258219e+02	1.765583099728e-02	2.980728609736e-01
2.823262450791e+04	4.594173134636e+02	1.725274732416e-02	2.981918009382e-01
2.823262450791e+04	4.701547224022e+02	1.685880087794e-02	2.983163849798e-01
2.823262450791e+04	4.811430839003e+02	1.647376925948e-02	2.984172498478e-01
2.823262450791e+04	4.923882631707e+02	1.609744787407e-02	2.984642098755e-01
2.823262450791e+04	5.038962625065e+02	1.572963703719e-02	2.984355525791e-01
2.823262450791e+04	5.156732244855e+02	1.537014888159e-02	2.983227897103e-01
2.823262450791e+04	5.277254352484e+02	1.501882299274e-02	2.981342273588e-01
2.823262450791e+04	5.400593278542e+02	1.467554432541e-02	2.978987926813e-01
2.823262450791e+04	5.526814857145e+02	1.434022854778e-02	2.976598654985e-01
2.823262450791e+04	5.655986461065e+02	1.401275977119e-02	2.974546359546e-01
2.823262450791e+04	5.788177037701e+02	1.369297434561e-02	2.973063170333e-01
2.823262450791e+04	5.923457145876e+02	1.338065970150e-02	2.972200356226e-01
2.823262450791e+04	6.061898993498e+02	1.307555439852e-02	2.971784004416e-01
2.823262450791e+04	6.203576476104e+02	1.277736797784e-02	2.971470303602e-01
2.823262450791e+04	6.348565216305e+02	1.248582746953e-02	2.970937054605e-01
2.823262450791e+04	6.496942604146e+02	1.220070366110e-02	2.969946492885e-01
2.823262450791e+04	6.648787838417e+02	1.192183407653e-02	2.968372168836e-01
2.823262450791e+04	6.804181968927e+02	1.164914850003e-02	2.966228138861e-01
2.823262450791e+04	6.963207939764e+02	1.138264513145e-02	2.963641936567e-01
2.823262450791e+04	7.125950633568e+02	1.112230306875e-02	2.960755077915e-01
2.823262450791e+04	7.292496916841e+02	1.086806040770e-02	2.957696764945e-01
2.823262450791e+04	7.462935686310e+02	1.061981106196e-02	2.954577753494e-01
2.823262450791e+04	7.637357916378e+02	1.037740215691e-02	2.951482876770e-01
2.823262450791e+04	7.815856707684e+02	1.014064576839e-02	2.948453878546e-01
2.823262450791e+04	7.998527336797e+02	9.909347965052e-03	2.945460665827e-01
2.823262450791e+04	8.185467307069e+02	9.683322754187e-03	2.942379927108e-01
2.823262450791e+04	8.376776400683e+02	9.462403556972e-03	2.938973491318e-01
2.823262450791e+04	8.572556731909e+02	9.246456279607e-03	2.934867564281e-01
2.823262450791e+04	8.772912801613e+02	9.035374003481e-03	2.929639067371e-01
2.823262450791e+04	8.977951553033e+02	8.829050850512e-03	2.923023504165e-01
2.823262450791e+04	9.187782428863e+02	8.627381533813e-03	2.915002305800e-01
2.823262450791e+04	9.402517429670e+02	8.430268550723e-03	2.905866302537e-01
2.823262450791e+04	9.622271173675e+02	8.237630370122e-03	2.896279553894e-01
2.823262450791e+04	9.847160957934e+02	8.049396089145e-03	2.887115523503e-01
2.823262450791e+04	1.007730682094e+03	7.865485791777e-03	2.879050915048e-01
2.823262450791e+04	1.031283160672e+03	7.685809038689e-03	2.872418298846e-01
2.823262450791e+04	1.055386103037e+03	7.510268398687e-03	2.867110495188e-01
2.823262450791e+04	1.080052374516e+03	7.338763781077e-03	2.862482890900e-01
2.823262450791e+04	1.105295141126e+03	7.171193829598e-03	2.857548544902e-01
2.823262450791e+04	1.131127876594e+03	7.007454539925e-03	2.851464769893e-01
2.823262450791e+04	1.157564369553e+03	6.847443432483e-03	2.843687099614e-01
2.823262450791e+04	1.184618730903e+03	6.691065974088e-03	2.834057417155e-01
2.823262450791e+04	1.212305401338e+03	6.538242803565e-03	2.822894734129e-01
2.823262450791e+04	1.240639159059e+03	6.388905384580e-03	2.810844702506e-01
2.823262450791e+04	1.269635127660e+03	6.242981099979e-03	2.798505218966e-01
2.823262450791e+04	1.299308784200e+03	6.100393350688e-03	2.786324902095e-01
2.823262450791e+04	1.329675967466e+03	5.961065583487e-03	2.774554848992e-01
2.823262450791e+04	1.360752886424e+03	5.824925921164e-03	2.763197720242e-01
2.823262450791e+04	1.392556128874e+03	5.691905313819e-03	2.752058876779e-01
2.823262450791e+04	1.425102670303e+03	5.561930282537e-03	2.740885117807e-01
2.823262450791e+04	1.458409882944e+03	5.434924389540e-03	2.729385370044e-01
2.823262450791e+04	1.492495545052e+03	5.310812153771e-03	2.717226940688e-01
2.823262450791e+04	1.527377850391e+03	5.189523488652e-03	2.704032584743e-01
2.823262450791e+04	1.563075417946e+03	5.070991404334e-03	2.689399587435e-01
2.823262450791e+04	1.599607301861e+03	4.955144511731e-03	2.672936884161e-01
2.823262450791e+04	1.636993001612e+03	4.841908200150e-03	2.654280935824e-01
2.823262450791e+04	1.675252472408e+03	4.731208089208e-03	2.633109252217e-01
2.823262450791e+04	1.714406135852e+03	4.622973854456e-03	2.609151107871e-01
2.823262450791e+04	1.754474890833e+03	4.517135787845e-03	2.582105054971e-01
2.823262450791e+04	1.795480124688e+03	4.413616144373e-03	2.551485921598e-01
2.823262450791e+04	1.837443724611e+03	4.312329211020e-03	2.516562709297e-01
2.823262450791e+04	1.880388089341e+03	4.213183405995e-03	2.476307550660e-01
2.823262450791e+04	1.924336141116e+03	4.116083507345e-03	2.429354612906e-01
2.823262450791e+04	1.969311337907e+03	4.020925575248e-03	2.374254119617e-01
2.823262450791e+04	2.015337685942e+03	3.927586963598e-03	2.309933437040e-01
2.823262450791e+04	2.062439752514e+03	3.835924339921e-03	2.235877653030e-01
2.823262450791e+04	2.110642679102e+03	3.745773245478e-03	2.152279285556e-01
2.823262450791e+04	2.159972194783e+03	3.656947651947e-03	2.060186617273e-01
2.823262450791e+04	2.210454629971e+03	3.569236277810e-03	1.961264080443e-01
2.823262450791e+04	2.262116930469e+03	3.482396900316e-03	1.857308699867e-01
2.823262450791e+04	2.314986671851e+03	3.396154063330e-03	1.750160585217e-01
2.823262450791e+04	2.369092074183e+03	3.310197399263e-03	1.641673426030e-01
2.823262450791e+04	2.424462017082e+03	3.224180163325e-03	1.533687578387e-01
2.823262450791e+04	2.481126055138e+03	3.137719791268e-03	1.428138287835e-01
2.823262450791e+04	2.539114433680e+03	3.050399781835e-03	1.327242437328e-01
2.823262450791e+04	2.598458104929e+03	2.961770185189e-03	1.233554794021e-01
2.823262450791e+04	2.659188744513e+03	2.871348276757e-03	1.150007066943e-01
2.823262450791e+04	2.721338768375e+03	2.778623134749e-03	1.079905507306e-01
2.823262450791e+04	2.784941350081e+03	2.683109982646e-03	1.026266050541e-01
2.823262450791e+04	2.850030438518e+03	2.584432926858e-03	9.907791523664e-02
2.823262450791e+04	2.916640776024e+03	2.482368185462e-03	9.733286093398e-02
2.823262450791e+04	2.984807916924e+03	2.376886809401e-03	9.715372551562e-02
2.823262450791e+04	3.054568246515e+03	2.268202919768e-03	9.803743527789e-02
2.823262450791e+04	3.125959000482e+03	2.156809919362e-03	9.935310587530e-02
2.823262450791e+04	3.199018284775e+03	2.043515337837e-03	1.005657965663e-01
2.823262450791e+04	3.273785095949e+03	1.929501646638e-03	1.013018563930e-01
2.823262450791e+04	3.350299341977e+03	1.816398838489e-03	1.013984790817e-01
2.823262450791e+04	3.428601863557e+03	1.706337179837e-03	1.009535698551e-01
2.823262450791e+04	3.508734455903e+03	1.601613752154e-03	1.002803856184e-01
2.823262450791e+04	3.590739891061e+03	1.504185087787e-03	9.982360439136e-02
2.823262450791e+04	3.674661940737e+03	1.415485002835e-03	1.001689640295e-01
2.823262450791e+04	3.760545399658e+03	1.336264936476e-03	1.020679802835e-01
2.823262450791e+04	3.848436109487e+03	1.266443576724e-03	1.064492062575e-01
2.823262450791e+04	3.938380983288e+03	1.205372226197e-03	1.142231814053e-01
2.823262450791e+04	4.030428030568e+03	1.152256187832e-03	1.260021092526e-01
2.823262450791e+04	4.124626382901e+03	1.106199453824e-03	1.419838294090e-01
2.823262450791e+04	4.221026320157e+03	1.066202797110e-03	1.618427242850e-01
2.823262450791e+04	4.319679297334e+03	1.031169719321e-03	1.846363341756e-01
2.823262450791e+04	4.420637972029e+03	9.999950924180e-04	2.090841279169e-01
2.823262450791e+04	4.523956232538e+03	9.716864715908e-04	2.339743137578e-01
2.823262450791e+04	4.629689226627e+03	9.454268593669e-04	2.582560971277e-01
2.823262450791e+04	4.737893390963e+03	9.206393777147e-04	2.811033380575e-01
2.823262450791e+04	4.848626481239e+03	8.970461834391e-04	3.019761950829e-01
2.823262450791e+04	4.961947603003e+03	8.745491851451e-04	3.205474352022e-01
2.823262450791e+04	5.077917243205e+03	8.530598908193e-04	3.365924766955e-01
2.823262450791e+04	5.196597302486e+03	8.324829033136e-04	3.500021037806e-01
2.823262450791e+04	5.318051128214e+03	8.127169587730e-04	3.608128320609e-01
2.823262450791e+04	5.442343548300e+03	7.936567696753e-04	3.692319241569e-01
2.823262450791e+04	5.569540905800e+03	7.752004202626e-04	3.755594744448e-01
2.823262450791e+04	5.699711094326e+03	7.572587566241e-04	3.800838759938e-01
2.823262450791e+04	5.832923594286e+03	7.397616488729e-04	3.830599434444e-01
2.823262450791e+04	5.969249509971e+03	7.226648779166e-04	3.846936403144e-01
2.823262450791e+04	6.108761607505e+03	7.059559822069e-04	3.851268382042e-01
2.823262450791e+04	6.251534353690e+03	6.896387879610e-04	3.844472796939e-01
2.823262450791e+04	6.397643955748e+03	6.737135076926e-04	3.827024348597e-01
2.823262450791e+04	6.547168402005e+03	6.581739978065e-04	3.798900336239e-01
2.823262450791e+04	6.700187503510e+03	6.430066273050e-04	3.759444609369e-01
2.823262450791e+04	6.856782936642e+03	6.281895147698e-04	3.707283315636e-01
2.823262450791e+04	7.017038286704e+03	6.136965484935e-04	3.640926485053e-01
2.823262450791e+04	7.181039092537e+03	5.995023436499e-04	3.559502024960e-01
2.823262450791e+04	7.348872892180e+03	5.855837323019e-04	3.462988384678e-01
2.823262450791e+04	7.520629269592e+03	5.719211339350e-04	3.352426240372e-01
2.823262450791e+04	7.696399902471e+03	5.584996465664e-04	3.230058499458e-01
2.823262450791e+04	7.876278611187e+03	5.453054793607e-04	3.098550602783e-01
2.823262450791e+04	8.060361408861e+03	5.323217869180e-04	2.960071338950e-01
2.823262450791e+04	8.248746552615e+03	5.195280748000e-04	2.816035065493e-01
2.823262450791e+04	8.441534596013e+03	5.068999198808e-04	2.666872665618e-01
2.823262450791e+04	8.638828442740e+03	4.944085881603e-04	2.511916810873e-01
2.823262450791e+04	8.840733401525e+03	4.820198198803e-04	2.350566882843e-01
2.823262450791e+04	9.047357242349e+03	4.696924829228e-04	2.183609500402e-01
2.823262450791e+04	9.258810253974e+03	4.573777398002e-04	2.013659608586e-01
2.823262450791e+04	9.475205302807e+03	4.450181908566e-04	1.845579038121e-01
2.823262450791e+04	9.696657893146e+03	4.325479937537e-04	1.686665678394e-01
2.823262450791e+04	9.923286228833e+03	4.199016049666e-04	1.544493973591e-01
2.823262450791e+04	1.015521127635e+04	4.070234760767e-04	1.424545454141e-01
2.823262450791e+04	1.039255682937e+04	3.938723791987e-04	1.329395936875e-01
2.823262450791e+04	1.063544957486e+04	3.804259184706e-04	1.257923496648e-01
2.823262450791e+04	1.088401916069e+04	3.666842043478e-04	1.204814287799e-01
2.823262450791e+04	1.113839826483e+04	3.526618857960e-04	1.163261670292e-01
2.823262450791e+04	1.139872266616e+04	3.383800636051e-04	1.127793068459e-01
2.823262450791e+04	1.166513131698e+04	3.238666454802e-04	1.094951456267e-01
2.823262450791e+04	1.193776641714e+04	3.091574688727e-04	1.063895024836e-01
2.823262450791e+04	1.221677348997e+04	2.942986082017e-04	1.036770509581e-01
2.823262450791e+04	1.250230145991e+04	2.793565676571e-04	1.016770194317e-01
2.823262450791e+04	1.279450273208e+04	2.644290848120e-04	1.006182858924e-01
2.823262450791e+04	1.309353327354e+04	2.496517403829e-04	1.005974052182e-01
2.823262450791e+04	1.339955269659e+04	2.352051170244e-04	1.015428906567e-01
2.823262450791e+04	1.371272434398e+04	2.213162996348e-04	1.032009597593e-01
2.823262450791e+04	1.403321537605e+04	2.082141347000e-04	1.053078040503e-01
2.823262450791e+04	1.436119685999e+04	1.960846646052e-04	1.077590572120e-01
2.823262450791e+04	1.469684386112e+04	1.850542487979e-04	1.106641016194e-01
2.823262450791e+04	1.504033553638e+04	1.751722124175e-04	1.143995669702e-01
2.823262450791e+04	1.539185522990e+04	1.663989276442e-04	1.196225866562e-01
2.823262450791e+04	1.575159057092e+04	1.586464934357e-04	1.269650400157e-01
2.823262450791e+04	1.611973357388e+04	1.518153928016e-04	1.367408727999e-01
2.823262450791e+04	1.649648074098e+04	1.457970605094e-04	1.488421190637e-01
2.823262450791e+04	1.688203316700e+04	1.404744645493e-04	1.626331229333e-01
2.823262450791e+04	1.727659664669e+04	1.357240610011e-04	1.769092523608e-01
2.823262450791e+04	1.768038178457e+04	1.314252820806e-04	1.903579067450e-01
2.823262450791e+04	1.809360410739e+04	1.274700911282e-04	2.019791072968e-01
2.823262450791e+04	1.851648417912e+04	1.237691455489e-04	2.112103994553e-01
2.823262450791e+04	1.894924771874e+04	1.202587666167e-04	2.180507791670e-01
2.823262450791e+04	1.939212572066e+04	1.169056352563e-04	2.231293921338e-01
2.823262450791e+04	1.984535457806e+04	1.136915387858e-04	2.273360643297e-01
2.823262450791e+04	2.030917620905e+04	1.106010888343e-04	2.315080476513e-01
2.823262450791e+04	2.078383818580e+04	1.076220057918e-04	2.363792290699e-01
2.823262450791e+04	2.126959386669e+04	1.047462891879e-04	2.425380635536e-01
2.823262450791e+04	2.176670253153e+04	1.019709122076e-04	2.503887709324e-01
2.823262450791e+04	2.227542952000e+04	9.929478307962e-05	2.601662620587e-01
2.823262450791e+04	2.279604637319e+04	9.671634603063e-05	2.719356418882e-01
2.823262450791e+04	2.332883097864e+04	9.423343080839e-05	2.855503635389e-01
2.823262450791e+04	2.387406771861e+04	9.184322529064e-05	3.006015770132e-01
2.823262450791e+04	2.443204762186e+04	8.954227555222e-05	3.163994092601e-01
2.823262450791e+04	2.500306851906e+04	8.732662132685e-05	3.321656681673e-01
2.823262450791e+04	2.558743520169e+04	8.519192180885e-05	3.471897199821e-01
2.823262450791e+04	2.618545958474e+04	8.313352703928e-05	3.608682656776e-01
2.823262450791e+04	2.679746087326e+04	8.114656605634e-05	3.727450416878e-01
2.823262450791e+04	2.742376573265e+04	7.922606312364e-05	3.825386761374e-01
2.823262450791e+04	2.806470846310e+04	7.736710460101e-05	3.900796861792e-01
2.823262450791e+04	2.872063117798e+04	7.556503395593e-05	3.952710023998e-01
2.823262450791e+04	2.939188398647e+04	7.381567239176e-05	3.981040287624e-01
2.823262450791e+04	3.007882518043e+04	7.211558223282e-05	3.986801163829e-01
2.823262450791e+04	3.078182142565e+04	7.046218499386e-05	3.972166214015e-01
2.823262450791e+04	3.150124795755e+04	6.885295678294e-05	3.939626625743e-01
2.823262450791e+04	3.223748878149e+04	6.728486019796e-05	3.891355933853e-01
2.823262450791e+04	3.299093687771e+04	6.575428802250e-05	3.829043042072e-01
2.823262450791e+04	3.376199441111e+04	6.425703034169e-05	3.753721224904e-01
2.823262450791e+04	3.455107294592e+04	6.278833599334e-05	3.665748790928e-01
2.823262450791e+04	3.535859366535e+04	6.134342127933e-05	3.565622620351e-01
2.823262450791e+04	3.618498759643e+04	5.991789129873e-05	3.454579111974e-01
2.823262450791e+04	3.703069584005e+04	5.850797115301e-05	3.334776210510e-01
2.823262450791e+04	3.789616980645e+04	5.711076922888e-05	3.209481195528e-01
2.823262450791e+04	3.878187145611e+04	5.572451184684e-05	3.083099888519e-01
2.823262450791e+04	3.968827354637e+04	5.434848553701e-05	2.960389813406e-01
2.823262450791e+04	4.061585988377e+04	5.298311923406e-05	2.845900211158e-01
2.823262450791e+04	4.156512558226e+04	5.163028159911e-05	2.743806958705e-01
2.823262450791e+04	4.253657732750e+04	5.029363345117e-05	2.657736051295e-01
2.823262450791e+04	4.353073364732e+04	4.897867590526e-05	2.590618409058e-01
2.823262450791e+04	4.454812518845e+04	4.769130020326e-05	2.544781995047e-01
2.823262450791e+04	4.558929499981e+04	4.643680216050e-05	2.521934094246e-01
2.823262450791e+04	4.665479882234e+04	4.521961268032e-05	2.522985855291e-01
2.823262450791e+04	4.774520538566e+04	4.404301433211e-05	2.547843213780e-01
2.823262450791e+04	4.886109671160e+04	4.290894721531e-05	2.595328872151e-01
2.823262450791e+04	5.000306842491e+04	4.181832501332e-05	2.663745024872e-01
2.823262450791e+04	5.117173007115e+04	4.077113469294e-05	2.751206185978e-01
2.823262450791e+04	5.236770544205e+04	3.976624566205e-05	2.855656881951e-01
2.823262450791e+04	5.359163290849e+04	3.880118186798e-05	2.974882031854e-01
2.823262450791e+04	5.484416576121e+04	3.787213416167e-05	3.106418129470e-01
2.823262450791e+04	5.612597255955e+04	3.697500957874e-05	3.247061835715e-01
2.823262450791e+04	5.743773748827e+04	3.610611640705e-05	3.392507402067e-01
2.823262450791e+04	5.878016072275e+04	3.526239318104e-05	3.537146907517e-01
2.823262450791e+04	6.015395880275e+04	3.444166096579e-05	3.673852356397e-01
2.823262450791e+04	6.155986501484e+04	3.364270958678e-05	3.794278752979e-01
2.823262450791e+04	6.299862978381e+04	3.286464388637e-05	3.891196493059e-01
2.823262450791e+04	6.447102107324e+04	3.210654544091e-05	3.960116775943e-01
2.823262450791e+04	6.597782479540e+04	3.136749292236e-05	4.000113473498e-01
2.823262450791e+04	6.751984523072e+04	3.064659994162e-05	4.014742538022e-01
2.823262450791e+04	6.909790545716e+04	2.994304595267e-05	4.012017325654e-01
2.823262450791e+04	7.071284778943e+04	2.925606220967e-05	4.000656730252e-01
2.823262450791e+04	7.236553422870e+04	2.858494772549e-05	3.987878198299e-01
2.823262450791e+04	7.405684692262e+04	2.792911730104e-05	3.978794747653e-01
2.823262450791e+04	7.578768863626e+04	2.728815953107e-05	3.975765194789e-01
2.823262450791e+04	7.755898323389e+04	2.666185275977e-05	3.978242192978e-01
2.823262450791e+04	7.937167617218e+04	2.605001323222e-05	3.984559507501e-01
2.823262450791e+04	8.122673500480e+04	2.545242470831e-05	3.992811509026e-01
2.823262450791e+04	8.312514989891e+04	2.486884678715e-05	4.000860569894e-01
2.823262450791e+04	8.506793416364e+04	2.429902793070e-05	4.006323327438e-01
2.823262450791e+04	8.705612479100e+04	2.374270387995e-05	4.006724614379e-01
2.823262450791e+04	8.909078300934e+04	2.319954178892e-05	4.000194677550e-01
2.823262450791e+04	9.117299484985e+04	2.266911185734e-05	3.985951505755e-01
2.823262450791e+04	9.330387172620e+04	2.215088359401e-05	3.964601486480e-01
2.823262450791e+04	9.548455102782e+04	2.164422379559e-05	3.938478705568e-01
2.823262450791e+04	9.771619672696e+04	2.114843490611e-05	3.911543032204e-01
2.823262450791e+04	1.000000000000e+05	2.066291585978e-05	3.887813095685e-01
2.967932982720e+04	1.000000000000e+02	8.332860079985e-02	3.098813358758e-01
2.967932982720e+04	1.023371798633e+02	8.141199873684e-02	3.109456580948e-01
2.967932982720e+04	1.047289838236e+02	7.954241419654e-02	3.123094341198e-01
2.967932982720e+04	1.071766885446e+02	7.771895891651e-02	3.138891809942e-01
2.967932982720e+04	1.096816005273e+02	7.594054469816e-02	3.156002314729e-01
2.967932982720e+04	1.122450568085e+02	7.420589987122e-02	3.173583121344e-01
2.967932982720e+04	1.148684256738e+02	7.251359272647e-02	3.190814638522e-01
2.967932982720e+04	1.175531073878e+02	7.086206312645e-02	3.206923548600e-01
2.967932982720e+04	1.203005349423e+02	6.924966366702e-02	3.221210429141e-01
2.967932982720e+04	1.231121748204e+02	6.767471194495e-02	3.233082500263e-01
2.967932982720e+04	1.259895277795e+02	6.613555569073e-02	3.242092210125e-01
2.967932982720e+04	1.289341296526e+02	6.463065275396e-02	3.247982457498e-01
2.967932982720e+04	1.319475521677e+02	6.315866818317e-02	3.250739346490e-01
2.967932982720e+04	1.350314037870e+02	6.171858974336e-02	3.250652589698e-01
2.967932982720e+04	1.381873305654e+02	6.030975442912e-02	3.248302089547e-01
2.967932982720e+04	1.414170170289e+02	5.893160414117e-02	3.244333385463e-01
2.967932982720e+04	1.447221870741e+02	5.758361530692e-02	3.239353767797e-01
2.967932982720e+04	1.481046048881e+02	5.626534820239e-02	3.233906982324e-01
2.967932982720e+04	1.515660758901e+02	5.497650811323e-02	3.228444911720e-01
2.967932982720e+04	1.551084476953e+02	5.371693773183e-02	3.223301580325e-01
2.967932982720e+04	1.587336111010e+02	5.248641802502e-02	3.218680154300e-01
2.967932982720e+04	1.624435010959e+02	5.128459088750e-02	3.214623739369e-01
2.967932982720e+04	1.662400978927e+02	5.011095854272e-02	3.210973418490e-01
2.967932982720e+04	1.701254279853e+02	4.896488688812e-02	3.207320782878e-01
2.967932982720e+04	1.741015652304e+02	4.784563219402e-02	3.203055854682e-01
2.967932982720e+04	1.781706319546e+02	4.675242031847e-02	3.197654509538e-01
2.967932982720e+04	1.823348000868e+02	4.568450409313e-02	3.190823570780e-01
2.967932982720e+04	1.865962923182e+02	4.464121249636e-02	3.182567659177e-01
2.967932982720e+04	1.909573832878e+02	4.362200891955e-02	3.173263478830e-01
2.967932982720e+04	1.954204007974e+02	4.262648366559e-02	3.163599852267e-01
2.967932982720e+04	1.999877270535e+02	4.165418205137e-02	3.154196111169e-01
2.967932982720e+04	2.046617999392e+02	4.070454758186e-02	3.145423134500e-01
2.967932982720e+04	2.094451143151e+02	3.977692957086e-02	3.137329555708e-01
2.967932982720e+04	2.143402233515e+02	3.887059535040e-02	3.129560123099e-01
2.967932982720e+04	2.193497398905e+02	3.798476334710e-02	3.121428743819e-01
2.967932982720e+04	2.244763378413e+02	3.711867738566e-02	3.112342596272e-01
2.967932982720e+04	2.297227536071e+02	3.627166553094e-02	3.101995892922e-01
2.967932982720e+04	2.350917875457e+02	3.544319635891e-02	3.090451947368e-01
2.967932982720e+04	2.405863054644e+02	3.463294458234e-02	3.078233914863e-01
2.967932982720e+04	2.462092401495e+02	3.384077584635e-02	3.066248170052e-01
2.967932982720e+04	2.519635929317e+02	3.306655239674e-02	3.055347176199e-01
2.967932982720e+04	2.578524352884e+02	3.231007252086e-02	3.046139989098e-01
2.967932982720e+04	2.638789104829e+02	3.157107565728e-02	3.038915677675e-01
2.967932982720e+04	2.700462352421e+02	3.084925050704e-02	3.033558153604e-01
2.967932982720e+04	2.763577014736e+02	3.014424195317e-02	3.029594349258e-01
2.967932982720e+04	2.828166780230e+02	2.945565335361e-02	3.026516596299e-01
2.967932982720e+04	2.894266124717e+02	2.878305774539e-02	3.023903773692e-01
2.967932982720e+04	2.961910329773e+02	2.812601541372e-02	3.021454194008e-01
2.967932982720e+04	3.031135501568e+02	2.748409555461e-02	3.019021997145e-01
2.967932982720e+04	3.101978590138e+02	2.685688569995e-02	3.016598875539e-01
2.967932982720e+04	3.174477409109e+02	2.624397462962e-02	3.014189040369e-01
2.967932982720e+04	3.248670655878e+02	2.564496327328e-02	3.011766975057e-01
2.967932982720e+04	3.324597932271e+02	2.505949061741e-02	3.009269902516e-01
2.967932982720e+04	3.402299765678e+02	2.448726436087e-02	3.006590108228e-01
2.967932982720e+04	3.481817630689e+02	2.392805552208e-02	3.003598373989e-01
2.967932982720e+04	3.563193971229e+02	2.338162511476e-02	3.000223389483e-01
2.967932982720e+04	3.646472223213e+02	2.284771048354e-02	2.996490438535e-01
2.967932982720e+04	3.731696837733e+02	2.232603741739e-02	2.992545899245e-01
2.967932982720e+04	3.818913304782e+02	2.181633519969e-02	2.988683695373e-01
2.967932982720e+04	3.908168177536e+02	2.131833908772e-02	2.985299941770e-01
2.967932982720e+04	3.999509097204e+02	2.083176972802e-02	2.982724437202e-01
2.967932982720e+04	4.092984818452e+02	2.035633668984e-02	2.981148268811e-01
2.967932982720e+04	4.188645235435e+02	1.989175317092e-02	2.980584093200e-01
2.967932982720e+04	4.286541408421e+02	1.943775369118e-02	2.980822647920e-01
2.967932982720e+04	4.386725591048e+02	1.899409445610e-02	2.981479014683e-01
2.967932982720e+04	4.489251258219e+02	1.856052431877e-02	2.982185319216e-01
2.967932982720e+04	4.594173134636e+02	1.813678598480e-02	2.982660542010e-01
2.967932982720e+04	4.701547224022e+02	1.772262997741e-02	2.982739235505e-01
2.967932982720e+04	4.811430839003e+02	1.731783136890e-02	2.982403090819e-01
2.967932982720e+04	4.923882631707e+02	1.692219115103e-02	2.981754295030e-01
2.967932982720e+04	5.038962625065e+02	1.653551307291e-02	2.980898950990e-01
2.967932982720e+04	5.156732244855e+02	1.615760732148e-02	2.979910748013e-01
2.967932982720e+04	5.277254352484e+02	1.578830524242e-02	2.978820715200e-01
2.967932982720e+04	5.400593278542e+02	1.542747633302e-02	2.977606332892e-01
2.967932982720e+04	5.526814857145e+02	1.507501560471e-02	2.976210532617e-01
2.967932982720e+04	5.655986461065e+02	1.473078757380e-02	2.974603968788e-01
2.967932982720e+04	5.788177037701e+02	1.439461270721e-02	2.972808883959e-01
2.967932982720e+04	5.923457145876e+02	1.406626795909e-02	2.970911988775e-01
2.967932982720e+04	6.061898993498e+02	1.374548869363e-02	2.969077637179e-01
2.967932982720e+04	6.203576476104e+02	1.343198660580e-02	2.967509546063e-01
2.967932982720e+04	6.348565216305e+02	1.312548908045e-02	2.966342499602e-01
2.967932982720e+04	6.496942604146e+02	1.282576339216e-02	2.965596552655e-01
2.967932982720e+04	6.648787838417e+02	1.253263910813e-02	2.965146998524e-01
2.967932982720e+04	6.804181968927e+02	1.224603305337e-02	2.964693093880e-01
