# Default Dataset,,line 2,,line 3,,line 4,,line 5,
# X,Y,X,Y,X,Y,X,Y,X,Y
3494.97685802919,781054893.9927776,3041.011032914779,94133370.60752939,3782.5921101270874,131880570.80034107,4335.00914525715,121675149.86134693,4683.614571007948,174468799.45278853
3649.4597593700246,1074192650.2964623,3197.1245031168964,125727594.49970073,3976.7767777307254,176384605.534522,4557.55759165401,163403118.02385294,4813.22069833661,196202260.7192346
3810.7789870979454,1489724115.0936673,3361.246473271604,166783578.2993192,4180.9416264110805,238497287.31528133,4791.545862824749,222154215.02159393,5153.366834525892,312514631.93233
3979.2324306644978,2072901856.986878,3533.799563499656,222761577.17812306,4395.595667457666,324691205.2080153,5037.55415077889,303682823.60218453,5644.570351026616,578431127.14736
4145.691133252132,2855643373.925747,3715.2299054308132,303682823.60218453,4621.286082614388,448111653.9145055,5296.202090724568,417974912.7762177,6126.640507805926,1060432215.8406583
4319.120334880309,3960295946.0489063,3905.987164103864,419117642.13822323,4847.561744354069,631068245.057437,5555.508235470938,581915940.0092696,6649.986109137296,2070074032.0514243
4499.810347808332,5519822905.971555,4097.21372027693,575831219.5358089,5061.824032707158,863292945.6058645,5814.269822716018,802454190.2436029,7185.301404124818,4024484435.7556148
4688.063430472156,7719192450.501364,4288.064525650371,803660084.5007058,5273.565149293252,1185316145.6161358,6071.296148939696,1123690377.609539,7728.477554325663,7706323890.067086
4884.188144807743,10758937181.548185,4477.612190315982,1114355110.4351282,5494.181979111099,1649328230.9588768,6325.2750605524,1553177577.5754857,8033.551420802793,10894415909.76181
5076.9560457886,14849430150.817417,4664.92684604093,1545422676.588702,5724.040161385596,2314211450.6231027,6589.922677291559,2204902204.2935677,8331.661918749813,15017613024.664583
5277.34033366901,20623743256.67653,4860.07551741282,2139667752.712885,5949.956994403384,3198062243.4831944,6865.620112575175,3088592883.85121,8640.851009037162,20857325311.68904
5498.156464165367,29572182407.953934,5063.402691501318,2997213473.6707087,6184.798731415135,4443505995.071593,7136.640635575422,4383674605.701211,8961.53521860549,29241002305.288223
5715.184082651456,41614759612.85427,5275.234100331174,4191451068.741793,6428.920299897094,6215313954.194342,7418.320164496998,6090839673.483295,9273.000185381094,40535429015.20233
5927.275329820657,57796973299.785095,5495.941425456508,5920505491.024669,6667.473310742602,8503530654.136284,7711.173846120623,8713581772.675013,9573.485294771133,55563062028.33926
6147.2604374589555,81486243388.2314,5712.8625063934105,8221024029.326937,6930.657860950798,11971386384.842335,7960.950478610971,11367933399.577213,9906.228368260063,77314163939.12622
6375.419074298079,115533800101.64677,5938.344074178281,11405931044.581861,7204.229564608066,16839426996.505323,,,,
6597.014018104443,161366108098.65564,6172.722617356504,15798321777.45428,7471.579489151894,23387565410.808437,,,,
6810.789320724439,221664101203.0296,258.684953992512,269.4409345474216,7748.861736880586,32665422628.915165,,,,
6999.512956925583,288099189266.17126,,,8018.168003639537,45028267728.29649,,,,
,,,,8296.853329112251,62655345943.04352,,,,
,,,,8604.819456524221,89840883684.45538,,,,
,,,,8903.947507228571,127995579622.65524,,,,
,,,,9192.513244070682,178484088676.38568,,,,
,,,,9490.395330602036,245178591475.38354,,,,
