16.3448423  9.8725E+00  3.331817  1899.4  3.9166E-01
16.3433141  9.8954E+00  3.331174  1901.0  3.9202E-01
16.3417852  9.9183E+00  3.330531  1902.6  3.9237E-01
16.3402554  9.9413E+00  3.329888  1904.1  3.9273E-01
16.3387248  9.9643E+00  3.329244  1905.7  3.9309E-01
16.3371934  9.9873E+00  3.328601  1907.3  3.9345E-01
16.3368104  9.9931E+00  3.328440  1907.7  3.9354E-01
16.3364274  9.9988E+00  3.328279  1908.1  3.9363E-01
16.3363848  9.9995E+00  3.328262  1908.1  3.9364E-01
16.3363336  1.0000E+01  3.328244  1908.2  8.7354E-01
16.3359558  1.0006E+01  3.328172  1908.5  8.7370E-01
16.3355779  1.0012E+01  3.328101  1908.8  8.7385E-01
16.3352000  1.0017E+01  3.328029  1909.2  8.7401E-01
16.3348220  1.0023E+01  3.327958  1909.5  8.7416E-01
16.3344440  1.0029E+01  3.327886  1909.8  8.7431E-01
16.3340659  1.0034E+01  3.327815  1910.1  8.7447E-01
16.3336878  1.0040E+01  3.327743  1910.5  8.7462E-01
16.3333096  1.0046E+01  3.327672  1910.8  8.7478E-01
16.3329314  1.0051E+01  3.327601  1911.1  8.7493E-01
16.3325531  1.0057E+01  3.327529  1911.4  8.7509E-01
16.3120516  1.0366E+01  3.323670  1929.1  8.8338E-01
16.2914058  1.0679E+01  3.319811  1946.7  8.9159E-01
16.2706182  1.0995E+01  3.315951  1964.3  8.9972E-01
16.2496913  1.1313E+01  3.312092  1981.9  9.0789E-01
16.2286224  1.1636E+01  3.308233  1999.2  9.1614E-01
16.2074134  1.1961E+01  3.304374  2016.4  9.2431E-01
16.1860669  1.2290E+01  3.300514  2033.2  9.3241E-01
16.1645853  1.2621E+01  3.296655  2049.8  9.4044E-01
16.1429701  1.2956E+01  3.292796  2065.9  9.4867E-01
16.1212124  1.3295E+01  3.288937  2081.7  9.5715E-01
16.0993131  1.3636E+01  3.285077  2097.0  9.6558E-01
16.0772744  1.3981E+01  3.281218  2111.8  9.7394E-01
16.0550985  1.4330E+01  3.277359  2126.1  9.8226E-01
16.0327873  1.4681E+01  3.273500  2139.9  9.9051E-01
16.0103429  1.5036E+01  3.269640  2153.1  9.9872E-01
15.9877674  1.5394E+01  3.265781  2165.9  1.0069E+00
15.9650626  1.5756E+01  3.261922  2178.1  1.0150E+00
15.9422306  1.6121E+01  3.258063  2190.0  1.0230E+00
15.9192729  1.6488E+01  3.254203  2201.5  1.0310E+00
15.8961911  1.6860E+01  3.250344  2212.6  1.0390E+00
15.8729871  1.7234E+01  3.246485  2223.4  1.0470E+00
15.8496626  1.7611E+01  3.242626  2234.0  1.0548E+00
15.8262194  1.7992E+01  3.238766  2244.2  1.0627E+00
15.8026592  1.8376E+01  3.234907  2254.3  1.0705E+00
15.7789838  1.8763E+01  3.231048  2264.2  1.0782E+00
15.7551948  1.9153E+01  3.227189  2273.9  1.0860E+00
15.7312940  1.9547E+01  3.223329  2283.4  1.0936E+00
15.7072826  1.9943E+01  3.219470  2292.9  1.1013E+00
15.6831610  2.0343E+01  3.215611  2302.2  1.1090E+00
15.6589306  2.0745E+01  3.211752  2311.5  1.1166E+00
15.6345930  2.1151E+01  3.207892  2320.6  1.1242E+00
15.6101497  2.1560E+01  3.204033  2329.8  1.1318E+00
