# K2-18b_model2_neptune_like
# Calculated total mass (Me): 8.6323368496
# Calculated total radius (Re): 2.6479532256
# Calculated surface pressure (bar): 0.3016368775
# Calculated surface density (kg m-3): 0.0332371821
# Mass at layer boundaries (Me): 1.2820836947 3.8849437859 8.6305908010 8.6323368496
# Radius at layer boundaries (Re): 0.6978512008 1.2764102967 2.4099686078 2.6479532256
# Pressure at layer boundaries (GPa): 1098.3905876140 352.3406063553 0.0466341277 0.0000301637
# Temperature at layer boundaries (K): 8000.0000000000 8000.0000000000 1801.1224160149 255.5069202060
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
2.6713550038e+25	9.1323100000e+06	2.6827846852e+11	3588.0939016343	7385.3409387290	water
2.6713926079e+25	9.1324100000e+06	2.6827079773e+11	3588.0591216604	7385.2807446285	water
2.6714302125e+25	9.1325100000e+06	2.6826312708e+11	3588.0243423361	7385.2205507379	water
2.6714678175e+25	9.1326100000e+06	2.6825545657e+11	3587.9895636614	7385.1603570571	water
2.6715054229e+25	9.1327100000e+06	2.6824778618e+11	3587.9547856361	7385.1001635861	water
2.6715430288e+25	9.1328100000e+06	2.6824011593e+11	3587.9200082604	7385.0399703249	water
2.6715806352e+25	9.1329100000e+06	2.6823244582e+11	3587.8852315341	7384.9797772734	water
2.6716182420e+25	9.1330100000e+06	2.6822477584e+11	3587.8504554572	7384.9195844316	water
2.6716558493e+25	9.1331100000e+06	2.6821710600e+11	3587.8156800298	7384.8593917995	water
2.6716934571e+25	9.1332100000e+06	2.6820943629e+11	3587.7809052518	7384.7991993769	water
2.6717310653e+25	9.1333100000e+06	2.6820176671e+11	3587.7461311232	7384.7390071640	water
2.6717686740e+25	9.1334100000e+06	2.6819409727e+11	3587.7113576439	7384.6788151605	water
2.6718062831e+25	9.1335100000e+06	2.6818642796e+11	3587.6765848140	7384.6186233666	water
2.6718438927e+25	9.1336100000e+06	2.6817875879e+11	3587.6418126334	7384.5584317821	water
2.6718815027e+25	9.1337100000e+06	2.6817108975e+11	3587.6070411021	7384.4982404071	water
2.6719191132e+25	9.1338100000e+06	2.6816342084e+11	3587.5722702201	7384.4380492414	water
2.6719567242e+25	9.1339100000e+06	2.6815575207e+11	3587.5374999874	7384.3778582851	water
2.6719943356e+25	9.1340100000e+06	2.6814808344e+11	3587.5027304039	7384.3176675381	water
2.6720319475e+25	9.1341100000e+06	2.6814041493e+11	3587.4679614696	7384.2574770004	water
2.6720695598e+25	9.1342100000e+06	2.6813274657e+11	3587.4331931845	7384.1972866719	water
2.6721071726e+25	9.1343100000e+06	2.6812507833e+11	3587.3984255486	7384.1370965527	water
2.6721447859e+25	9.1344100000e+06	2.6811741023e+11	3587.3636585619	7384.0769066425	water
2.6721823996e+25	9.1345100000e+06	2.6810974227e+11	3587.3288922243	7384.0167169415	water
2.6722200138e+25	9.1346100000e+06	2.6810207444e+11	3587.2941265358	7383.9565274496	water
2.6722576284e+25	9.1347100000e+06	2.6809440674e+11	3587.2593614964	7383.8963381668	water
2.6722952435e+25	9.1348100000e+06	2.6808673918e+11	3587.2245971061	7383.8361490929	water
2.6723328591e+25	9.1349100000e+06	2.6807907175e+11	3587.1898333648	7383.7759602281	water
2.6723704751e+25	9.1350100000e+06	2.6807140446e+11	3587.1550702726	7383.7157715722	water
2.6724080916e+25	9.1351100000e+06	2.6806373730e+11	3587.1203078294	7383.6555831251	water
2.6724457085e+25	9.1352100000e+06	2.6805607027e+11	3587.0855460352	7383.5953948870	water
2.6724833259e+25	9.1353100000e+06	2.6804840338e+11	3587.0507848900	7383.5352068576	water
2.6725209437e+25	9.1354100000e+06	2.6804073663e+11	3587.0160243937	7383.4750190371	water
2.6725585620e+25	9.1355100000e+06	2.6803307000e+11	3586.9812645464	7383.4148314253	water
2.6725961808e+25	9.1356100000e+06	2.6802540352e+11	3586.9465053479	7383.3546440222	water
2.6726338000e+25	9.1357100000e+06	2.6801773716e+11	3586.9117467984	7383.2944568278	water
2.6726714197e+25	9.1358100000e+06	2.6801007094e+11	3586.8769888977	7383.2342698421	water
2.6727090399e+25	9.1359100000e+06	2.6800240486e+11	3586.8422316459	7383.1740830649	water
2.6727466605e+25	9.1360100000e+06	2.6799473891e+11	3586.8074750429	7383.1138964963	water
2.6727842815e+25	9.1361100000e+06	2.6798707309e+11	3586.7727190888	7383.0537101362	water
2.6728219031e+25	9.1362100000e+06	2.6797940741e+11	3586.7379637834	7382.9935239847	water
2.6728595250e+25	9.1363100000e+06	2.6797174186e+11	3586.7032091268	7382.9333380415	water
2.6728971475e+25	9.1364100000e+06	2.6796407644e+11	3586.6684551189	7382.8731523068	water
2.6729347704e+25	9.1365100000e+06	2.6795641116e+11	3586.6337017597	7382.8129667805	water
2.6729723937e+25	9.1366100000e+06	2.6794874602e+11	3586.5989490493	7382.7527814625	water
2.6730100176e+25	9.1367100000e+06	2.6794108100e+11	3586.5641969875	7382.6925963528	water
2.6730476418e+25	9.1368100000e+06	2.6793341613e+11	3586.5294455745	7382.6324114514	water
2.6730852666e+25	9.1369100000e+06	2.6792575138e+11	3586.4946948100	7382.5722267582	water
2.6731228918e+25	9.1370100000e+06	2.6791808677e+11	3586.4599446942	7382.5120422732	water
2.6731605174e+25	9.1371100000e+06	2.6791042230e+11	3586.4251952270	7382.4518579963	water
2.6731981435e+25	9.1372100000e+06	2.6790275796e+11	3586.3904464083	7382.3916739276	water
2.6732357701e+25	9.1373100000e+06	2.6789509375e+11	3586.3556982383	7382.3314900669	water
2.6732733971e+25	9.1374100000e+06	2.6788742968e+11	3586.3209507167	7382.2713064143	water
2.6733110246e+25	9.1375100000e+06	2.6787976574e+11	3586.2862038437	7382.2111229697	water
2.6733486526e+25	9.1376100000e+06	2.6787210193e+11	3586.2514576192	7382.1509397331	water
2.6733862810e+25	9.1377100000e+06	2.6786443826e+11	3586.2167120432	7382.0907567043	water
2.6734239098e+25	9.1378100000e+06	2.6785677473e+11	3586.1819671156	7382.0305738835	water
2.6734615392e+25	9.1379100000e+06	2.6784911132e+11	3586.1472228365	7381.9703912705	water
2.6734991689e+25	9.1380100000e+06	2.6784144806e+11	3586.1124792058	7381.9102088654	water
2.6735367992e+25	9.1381100000e+06	2.6783378492e+11	3586.0777362235	7381.8500266680	water
2.6735744299e+25	9.1382100000e+06	2.6782612192e+11	3586.0429938896	7381.7898446784	water
2.6736120611e+25	9.1383100000e+06	2.6781845906e+11	3586.0082522040	7381.7296628964	water
2.6736496927e+25	9.1384100000e+06	2.6781079632e+11	3585.9735111667	7381.6694813222	water
2.6736873248e+25	9.1385100000e+06	2.6780313373e+11	3585.9387707778	7381.6092999555	water
2.6737249573e+25	9.1386100000e+06	2.6779547126e+11	3585.9040310372	7381.5491187965	water
2.6737625903e+25	9.1387100000e+06	2.6778780893e+11	3585.8692919448	7381.4889378450	water
2.6738002237e+25	9.1388100000e+06	2.6778014674e+11	3585.8345535007	7381.4287571010	water
2.6738378577e+25	9.1389100000e+06	2.6777248468e+11	3585.7998157049	7381.3685765645	water
2.6738754920e+25	9.1390100000e+06	2.6776482275e+11	3585.7650785572	7381.3083962355	water
2.6739131269e+25	9.1391100000e+06	2.6775716095e+11	3585.7303420577	7381.2482161138	water
2.6739507622e+25	9.1392100000e+06	2.6774949930e+11	3585.6956062064	7381.1880361996	water
2.6739883979e+25	9.1393100000e+06	2.6774183777e+11	3585.6608710033	7381.1278564926	water
2.6740260341e+25	9.1394100000e+06	2.6773417638e+11	3585.6261364483	7381.0676769930	water
2.6740636708e+25	9.1395100000e+06	2.6772651512e+11	3585.5914025414	7381.0074977006	water
2.6741013079e+25	9.1396100000e+06	2.6771885400e+11	3585.5566692826	7380.9473186154	water
2.6741389455e+25	9.1397100000e+06	2.6771119301e+11	3585.5219366718	7380.8871397374	water
2.6741765836e+25	9.1398100000e+06	2.6770353215e+11	3585.4872047091	7380.8269610665	water
2.6742142221e+25	9.1399100000e+06	2.6769587143e+11	3585.4524733945	7380.7667826028	water
2.6742518610e+25	9.1400100000e+06	2.6768821085e+11	3585.4177427278	7380.7066043461	water
2.6742895005e+25	9.1401100000e+06	2.6768055039e+11	3585.3830127091	7380.6464262964	water
2.6743271403e+25	9.1402100000e+06	2.6767289007e+11	3585.3482833384	7380.5862484538	water
2.6743647807e+25	9.1403100000e+06	2.6766522989e+11	3585.3135546157	7380.5260708181	water
2.6744024215e+25	9.1404100000e+06	2.6765756984e+11	3585.2788265408	7380.4658933893	water
2.6744400627e+25	9.1405100000e+06	2.6764990992e+11	3585.2440991139	7380.4057161674	water
2.6744777045e+25	9.1406100000e+06	2.6764225014e+11	3585.2093723349	7380.3455391524	water
2.6745153466e+25	9.1407100000e+06	2.6763459049e+11	3585.1746462037	7380.2853623441	water
2.6745529893e+25	9.1408100000e+06	2.6762693097e+11	3585.1399207204	7380.2251857426	water
2.6745906324e+25	9.1409100000e+06	2.6761927159e+11	3585.1051958848	7380.1650093479	water
2.6746282759e+25	9.1410100000e+06	2.6761161235e+11	3585.0704716971	7380.1048331598	water
2.6746659199e+25	9.1411100000e+06	2.6760395323e+11	3585.0357481572	7380.0446571784	water
2.6747035644e+25	9.1412100000e+06	2.6759629425e+11	3585.0010252650	7379.9844814037	water
2.6747412094e+25	9.1413100000e+06	2.6758863541e+11	3584.9663030206	7379.9243058355	water
2.6747788547e+25	9.1414100000e+06	2.6758097670e+11	3584.9315814239	7379.8641304738	water
2.6748165006e+25	9.1415100000e+06	2.6757331812e+11	3584.8968604749	7379.8039553187	water
2.6748541469e+25	9.1416100000e+06	2.6756565968e+11	3584.8621401735	7379.7437803700	water
2.6748917937e+25	9.1417100000e+06	2.6755800137e+11	3584.8274205198	7379.6836056278	water
2.6749294409e+25	9.1418100000e+06	2.6755034319e+11	3584.7927015138	7379.6234310919	water
2.6749670886e+25	9.1419100000e+06	2.6754268515e+11	3584.7579831554	7379.5632567624	water
2.6750047367e+25	9.1420100000e+06	2.6753502724e+11	3584.7232654446	7379.5030826393	water
2.6750423853e+25	9.1421100000e+06	2.6752736947e+11	3584.6885483813	7379.4429087224	water
2.6750800344e+25	9.1422100000e+06	2.6751971183e+11	3584.6538319656	7379.3827350117	water
2.6751176839e+25	9.1423100000e+06	2.6751205432e+11	3584.6191161975	7379.3225615073	water
2.6751553339e+25	9.1424100000e+06	2.6750439695e+11	3584.5844010768	7379.2623882091	water
2.6751929843e+25	9.1425100000e+06	2.6749673971e+11	3584.5496866037	7379.2022151169	water
2.6752306352e+25	9.1426100000e+06	2.6748908261e+11	3584.5149727780	7379.1420422309	water
2.6752682866e+25	9.1427100000e+06	2.6748142564e+11	3584.4802595998	7379.0818695509	water
2.6753059384e+25	9.1428100000e+06	2.6747376880e+11	3584.4455470690	7379.0216970770	water
2.6753435907e+25	9.1429100000e+06	2.6746611210e+11	3584.4108351856	7378.9615248090	water
2.6753812434e+25	9.1430100000e+06	2.6745845553e+11	3584.3761239496	7378.9013527470	water
2.6754188966e+25	9.1431100000e+06	2.6745079910e+11	3584.3414133610	7378.8411808909	water
2.6754565503e+25	9.1432100000e+06	2.6744314280e+11	3584.3067034197	7378.7810092407	water
2.6754942044e+25	9.1433100000e+06	2.6743548663e+11	3584.2719941258	7378.7208377963	water
2.6755318590e+25	9.1434100000e+06	2.6742783060e+11	3584.2372854792	7378.6606665577	water
2.6755695140e+25	9.1435100000e+06	2.6742017470e+11	3584.2025774798	7378.6004955248	water
2.6756071695e+25	9.1436100000e+06	2.6741251893e+11	3584.1678701278	7378.5403246977	water
2.6756448254e+25	9.1437100000e+06	2.6740486330e+11	3584.1331634229	7378.4801540763	water
2.6756824818e+25	9.1438100000e+06	2.6739720780e+11	3584.0984573653	7378.4199836605	water
2.6757201387e+25	9.1439100000e+06	2.6738955244e+11	3584.0637519550	7378.3598134503	water
2.6757577960e+25	9.1440100000e+06	2.6738189721e+11	3584.0290471918	7378.2996434457	water
2.6757954538e+25	9.1441100000e+06	2.6737424211e+11	3583.9943430757	7378.2394736466	water
2.6758331121e+25	9.1442100000e+06	2.6736658715e+11	3583.9596396068	7378.1793040530	water
2.6758707708e+25	9.1443100000e+06	2.6735893232e+11	3583.9249367851	7378.1191346649	water
2.6759084299e+25	9.1444100000e+06	2.6735127762e+11	3583.8902346104	7378.0589654822	water
2.6759460895e+25	9.1445100000e+06	2.6734362306e+11	3583.8555330828	7377.9987965049	water
2.6759837496e+25	9.1446100000e+06	2.6733596864e+11	3583.8208322023	7377.9386277330	water
2.6760214102e+25	9.1447100000e+06	2.6732831434e+11	3583.7861319689	7377.8784591663	water
2.6760590712e+25	9.1448100000e+06	2.6732066018e+11	3583.7514323824	7377.8182908049	water
2.6760967326e+25	9.1449100000e+06	2.6731300616e+11	3583.7167334430	7377.7581226488	water
2.6761343945e+25	9.1450100000e+06	2.6730535227e+11	3583.6820351505	7377.6979546979	water
2.6761720569e+25	9.1451100000e+06	2.6729769851e+11	3583.6473375050	7377.6377869521	water
2.6762097197e+25	9.1452100000e+06	2.6729004488e+11	3583.6126405064	7377.5776194114	water
2.6762473830e+25	9.1453100000e+06	2.6728239139e+11	3583.5779441548	7377.5174520759	water
2.6762850468e+25	9.1454100000e+06	2.6727473803e+11	3583.5432484501	7377.4572849453	water
2.6763227110e+25	9.1455100000e+06	2.6726708481e+11	3583.5085533922	7377.3971180198	water
2.6763603757e+25	9.1456100000e+06	2.6725943172e+11	3583.4738589812	7377.3369512993	water
2.6763980408e+25	9.1457100000e+06	2.6725177877e+11	3583.4391652170	7377.2767847837	water
2.6764357064e+25	9.1458100000e+06	2.6724412594e+11	3583.4044720997	7377.2166184730	water
2.6764733724e+25	9.1459100000e+06	2.6723647326e+11	3583.3697796291	7377.1564523672	water
2.6765110389e+25	9.1460100000e+06	2.6722882070e+11	3583.3350878054	7377.0962864661	water
2.6765487059e+25	9.1461100000e+06	2.6722116828e+11	3583.3003966283	7377.0361207699	water
2.6765863733e+25	9.1462100000e+06	2.6721351599e+11	3583.2657060981	7376.9759552784	water
2.6766240412e+25	9.1463100000e+06	2.6720586384e+11	3583.2310162145	7376.9157899917	water
2.6766617096e+25	9.1464100000e+06	2.6719821182e+11	3583.1963269776	7376.8556249096	water
2.6766993784e+25	9.1465100000e+06	2.6719055994e+11	3583.1616383874	7376.7954600321	water
2.6767370476e+25	9.1466100000e+06	2.6718290818e+11	3583.1269504439	7376.7352953593	water
2.6767747173e+25	9.1467100000e+06	2.6717525656e+11	3583.0922631470	7376.6751308910	water
2.6768123875e+25	9.1468100000e+06	2.6716760508e+11	3583.0575764967	7376.6149666272	water
2.6768500582e+25	9.1469100000e+06	2.6715995373e+11	3583.0228904930	7376.5548025680	water
2.6768877292e+25	9.1470100000e+06	2.6715230251e+11	3582.9882051358	7376.4946387132	water
2.6769254008e+25	9.1471100000e+06	2.6714465143e+11	3582.9535204252	7376.4344750627	water
2.6769630728e+25	9.1472100000e+06	2.6713700048e+11	3582.9188363612	7376.3743116167	water
2.6770007453e+25	9.1473100000e+06	2.6712934966e+11	3582.8841529437	7376.3141483750	water
2.6770384182e+25	9.1474100000e+06	2.6712169898e+11	3582.8494701726	7376.2539853376	water
2.6770760916e+25	9.1475100000e+06	2.6711404843e+11	3582.8147880480	7376.1938225045	water
2.6771137655e+25	9.1476100000e+06	2.6710639801e+11	3582.7801065699	7376.1336598756	water
2.6771514398e+25	9.1477100000e+06	2.6709874773e+11	3582.7454257382	7376.0734974509	water
2.6771891145e+25	9.1478100000e+06	2.6709109758e+11	3582.7107455529	7376.0133352303	water
2.6772267898e+25	9.1479100000e+06	2.6708344757e+11	3582.6760660140	7375.9531732139	water
2.6772644655e+25	9.1480100000e+06	2.6707579769e+11	3582.6413871215	7375.8930114015	water
2.6773021416e+25	9.1481100000e+06	2.6706814794e+11	3582.6067088753	7375.8328497931	water
2.6773398182e+25	9.1482100000e+06	2.6706049833e+11	3582.5720312754	7375.7726883888	water
2.6773774953e+25	9.1483100000e+06	2.6705284885e+11	3582.5373543218	7375.7125271884	water
2.6774151728e+25	9.1484100000e+06	2.6704519950e+11	3582.5026780146	7375.6523661920	water
2.6774528508e+25	9.1485100000e+06	2.6703755029e+11	3582.4680023536	7375.5922053995	water
2.6774905292e+25	9.1486100000e+06	2.6702990121e+11	3582.4333273388	7375.5320448108	water
2.6775282081e+25	9.1487100000e+06	2.6702225227e+11	3582.3986529702	7375.4718844259	water
2.6775658875e+25	9.1488100000e+06	2.6701460345e+11	3582.3639792479	7375.4117242448	water
2.6776035673e+25	9.1489100000e+06	2.6700695478e+11	3582.3293061718	7375.3515642674	water
2.6776412476e+25	9.1490100000e+06	2.6699930623e+11	3582.2946337418	7375.2914044937	water
2.6776789283e+25	9.1491100000e+06	2.6699165782e+11	3582.2599619579	7375.2312449237	water
2.6777166095e+25	9.1492100000e+06	2.6698400954e+11	3582.2252908202	7375.1710855574	water
2.6777542911e+25	9.1493100000e+06	2.6697636140e+11	3582.1906203286	7375.1109263946	water
2.6777919733e+25	9.1494100000e+06	2.6696871339e+11	3582.1559504830	7375.0507674354	water
2.6778296558e+25	9.1495100000e+06	2.6696106551e+11	3582.1212812835	7374.9906086796	water
2.6778673389e+25	9.1496100000e+06	2.6695341777e+11	3582.0866127301	7374.9304501274	water
2.6779050224e+25	9.1497100000e+06	2.6694577016e+11	3582.0519448227	7374.8702917786	water
2.6779427063e+25	9.1498100000e+06	2.6693812269e+11	3582.0172775613	7374.8101336332	water
2.6779803907e+25	9.1499100000e+06	2.6693047534e+11	3581.9826109458	7374.7499756912	water
2.6780180756e+25	9.1500100000e+06	2.6692282813e+11	3581.9479449763	7374.6898179525	water
2.6780557609e+25	9.1501100000e+06	2.6691518106e+11	3581.9132796528	7374.6296604171	water
2.6780934467e+25	9.1502100000e+06	2.6690753412e+11	3581.8786149752	7374.5695030850	water
2.6781311329e+25	9.1503100000e+06	2.6689988731e+11	3581.8439509434	7374.5093459560	water
2.6781688196e+25	9.1504100000e+06	2.6689224064e+11	3581.8092875576	7374.4491890303	water
2.6782065068e+25	9.1505100000e+06	2.6688459409e+11	3581.7746248176	7374.3890323077	water
2.6782441944e+25	9.1506100000e+06	2.6687694769e+11	3581.7399627234	7374.3288757882	water
2.6782818825e+25	9.1507100000e+06	2.6686930141e+11	3581.7053012751	7374.2687194717	water
2.6783195710e+25	9.1508100000e+06	2.6686165527e+11	3581.6706404725	7374.2085633583	water
2.6783572600e+25	9.1509100000e+06	2.6685400927e+11	3581.6359803157	7374.1484074479	water
2.6783949495e+25	9.1510100000e+06	2.6684636339e+11	3581.6013208047	7374.0882517404	water
2.6784326394e+25	9.1511100000e+06	2.6683871765e+11	3581.5666619394	7374.0280962359	water
2.6784703298e+25	9.1512100000e+06	2.6683107205e+11	3581.5320037198	7373.9679409342	water
2.6785080206e+25	9.1513100000e+06	2.6682342657e+11	3581.4973461459	7373.9077858354	water
2.6785457119e+25	9.1514100000e+06	2.6681578123e+11	3581.4626892177	7373.8476309394	water
2.6785834037e+25	9.1515100000e+06	2.6680813603e+11	3581.4280329352	7373.7874762461	water
2.6786210959e+25	9.1516100000e+06	2.6680049095e+11	3581.3933772983	7373.7273217556	water
2.6786587885e+25	9.1517100000e+06	2.6679284602e+11	3581.3587223069	7373.6671674678	water
2.6786964817e+25	9.1518100000e+06	2.6678520121e+11	3581.3240679612	7373.6070133826	water
2.6787341753e+25	9.1519100000e+06	2.6677755654e+11	3581.2894142611	7373.5468595000	water
2.6787718693e+25	9.1520100000e+06	2.6676991200e+11	3581.2547612065	7373.4867058201	water
2.6788095638e+25	9.1521100000e+06	2.6676226759e+11	3581.2201087974	7373.4265523426	water
2.6788472588e+25	9.1522100000e+06	2.6675462332e+11	3581.1854570338	7373.3663990677	water
2.6788849542e+25	9.1523100000e+06	2.6674697918e+11	3581.1508059157	7373.3062459953	water
2.6789226501e+25	9.1524100000e+06	2.6673933518e+11	3581.1161554431	7373.2460931252	water
2.6789603464e+25	9.1525100000e+06	2.6673169131e+11	3581.0815056160	7373.1859404576	water
2.6789980432e+25	9.1526100000e+06	2.6672404757e+11	3581.0468564342	7373.1257879923	water
2.6790357405e+25	9.1527100000e+06	2.6671640397e+11	3581.0122078979	7373.0656357294	water
2.6790734382e+25	9.1528100000e+06	2.6670876049e+11	3580.9775600070	7373.0054836687	water
2.6791111364e+25	9.1529100000e+06	2.6670111716e+11	3580.9429127614	7372.9453318103	water
2.6791488350e+25	9.1530100000e+06	2.6669347395e+11	3580.9082661612	7372.8851801541	water
2.6791865341e+25	9.1531100000e+06	2.6668583088e+11	3580.8736202063	7372.8250287000	water
2.6792242337e+25	9.1532100000e+06	2.6667818794e+11	3580.8389748967	7372.7648774481	water
2.6792619337e+25	9.1533100000e+06	2.6667054514e+11	3580.8043302324	7372.7047263983	water
2.6792996341e+25	9.1534100000e+06	2.6666290247e+11	3580.7696862133	7372.6445755505	water
2.6793373351e+25	9.1535100000e+06	2.6665525993e+11	3580.7350428395	7372.5844249047	water
2.6793750365e+25	9.1536100000e+06	2.6664761753e+11	3580.7004001110	7372.5242744610	water
2.6794127383e+25	9.1537100000e+06	2.6663997526e+11	3580.6657580276	7372.4641242191	water
2.6794504406e+25	9.1538100000e+06	2.6663233312e+11	3580.6311165894	7372.4039741792	water
2.6794881434e+25	9.1539100000e+06	2.6662469112e+11	3580.5964757964	7372.3438243412	water
2.6795258466e+25	9.1540100000e+06	2.6661704925e+11	3580.5618356485	7372.2836747050	water
2.6795635503e+25	9.1541100000e+06	2.6660940751e+11	3580.5271961457	7372.2235252706	water
2.6796012545e+25	9.1542100000e+06	2.6660176591e+11	3580.4925572880	7372.1633760379	water
2.6796389591e+25	9.1543100000e+06	2.6659412444e+11	3580.4579190755	7372.1032270070	water
2.6796766641e+25	9.1544100000e+06	2.6658648310e+11	3580.4232815079	7372.0430781777	water
2.6797143696e+25	9.1545100000e+06	2.6657884189e+11	3580.3886445855	7371.9829295501	water
2.6797520756e+25	9.1546100000e+06	2.6657120082e+11	3580.3540083080	7371.9227811241	water
2.6797897821e+25	9.1547100000e+06	2.6656355989e+11	3580.3193726755	7371.8626328997	water
2.6798274890e+25	9.1548100000e+06	2.6655591908e+11	3580.2847376881	7371.8024848768	water
2.6798651963e+25	9.1549100000e+06	2.6654827841e+11	3580.2501033455	7371.7423370554	water
2.6799029041e+25	9.1550100000e+06	2.6654063788e+11	3580.2154696479	7371.6821894355	water
2.6799406124e+25	9.1551100000e+06	2.6653299747e+11	3580.1808365953	7371.6220420170	water
2.6799783211e+25	9.1552100000e+06	2.6652535720e+11	3580.1462041875	7371.5618947998	water
2.6800160303e+25	9.1553100000e+06	2.6651771707e+11	3580.1115724246	7371.5017477840	water
2.6800537400e+25	9.1554100000e+06	2.6651007706e+11	3580.0769413066	7371.4416009696	water
2.6800914501e+25	9.1555100000e+06	2.6650243719e+11	3580.0423108334	7371.3814543564	water
2.6801291607e+25	9.1556100000e+06	2.6649479745e+11	3580.0076810050	7371.3213079444	water
2.6801668717e+25	9.1557100000e+06	2.6648715785e+11	3579.9730518214	7371.2611617336	water
2.6802045832e+25	9.1558100000e+06	2.6647951838e+11	3579.9384232826	7371.2010157240	water
2.6802422951e+25	9.1559100000e+06	2.6647187904e+11	3579.9037953885	7371.1408699155	water
2.6802800075e+25	9.1560100000e+06	2.6646423984e+11	3579.8691681392	7371.0807243081	water
2.6803177204e+25	9.1561100000e+06	2.6645660077e+11	3579.8345415346	7371.0205789018	water
2.6803554337e+25	9.1562100000e+06	2.6644896183e+11	3579.7999155747	7370.9604336964	water
2.6803931475e+25	9.1563100000e+06	2.6644132303e+11	3579.7652902595	7370.9002886920	water
2.6804308618e+25	9.1564100000e+06	2.6643368436e+11	3579.7306655889	7370.8401438886	water
2.6804685765e+25	9.1565100000e+06	2.6642604582e+11	3579.6960415629	7370.7799992861	water
2.6805062916e+25	9.1566100000e+06	2.6641840741e+11	3579.6614181816	7370.7198548844	water
2.6805440072e+25	9.1567100000e+06	2.6641076914e+11	3579.6267954448	7370.6597106835	water
2.6805817233e+25	9.1568100000e+06	2.6640313100e+11	3579.5921733526	7370.5995666835	water
2.6806194399e+25	9.1569100000e+06	2.6639549300e+11	3579.5575519050	7370.5394228841	water
2.6806571569e+25	9.1570100000e+06	2.6638785513e+11	3579.5229311019	7370.4792792855	water
2.6806948743e+25	9.1571100000e+06	2.6638021739e+11	3579.4883109433	7370.4191358876	water
2.6807325922e+25	9.1572100000e+06	2.6637257979e+11	3579.4536914292	7370.3589926903	water
2.6807703106e+25	9.1573100000e+06	2.6636494231e+11	3579.4190725596	7370.2988496936	water
2.6808080294e+25	9.1574100000e+06	2.6635730497e+11	3579.3844543344	7370.2387068974	water
2.6808457487e+25	9.1575100000e+06	2.6634966777e+11	3579.3498367537	7370.1785643018	water
2.6808834685e+25	9.1576100000e+06	2.6634203070e+11	3579.3152198174	7370.1184219067	water
2.6809211887e+25	9.1577100000e+06	2.6633439376e+11	3579.2806035254	7370.0582797120	water
2.6809589094e+25	9.1578100000e+06	2.6632675695e+11	3579.2459878778	7369.9981377178	water
2.6809966305e+25	9.1579100000e+06	2.6631912028e+11	3579.2113728746	7369.9379959239	water
2.6810343521e+25	9.1580100000e+06	2.6631148374e+11	3579.1767585157	7369.8778543303	water
2.6810720741e+25	9.1581100000e+06	2.6630384733e+11	3579.1421448011	7369.8177129371	water
2.6811097966e+25	9.1582100000e+06	2.6629621106e+11	3579.1075317308	7369.7575717441	water
2.6811475196e+25	9.1583100000e+06	2.6628857492e+11	3579.0729193047	7369.6974307513	water
2.6811852430e+25	9.1584100000e+06	2.6628093891e+11	3579.0383075229	7369.6372899587	water
2.6812229669e+25	9.1585100000e+06	2.6627330304e+11	3579.0036963854	7369.5771493663	water
2.6812606912e+25	9.1586100000e+06	2.6626566730e+11	3578.9690858920	7369.5170089740	water
2.6812984160e+25	9.1587100000e+06	2.6625803169e+11	3578.9344760428	7369.4568687817	water
2.6813361413e+25	9.1588100000e+06	2.6625039622e+11	3578.8998668378	7369.3967287895	water
2.6813738670e+25	9.1589100000e+06	2.6624276088e+11	3578.8652582769	7369.3365889973	water
2.6814115932e+25	9.1590100000e+06	2.6623512567e+11	3578.8306503602	7369.2764494051	water
2.6814493198e+25	9.1591100000e+06	2.6622749060e+11	3578.7960430875	7369.2163100128	water
2.6814870469e+25	9.1592100000e+06	2.6621985565e+11	3578.7614364590	7369.1561708203	water
2.6815247745e+25	9.1593100000e+06	2.6621222085e+11	3578.7268304745	7369.0960318278	water
2.6815625025e+25	9.1594100000e+06	2.6620458617e+11	3578.6922251340	7369.0358930350	water
2.6816002310e+25	9.1595100000e+06	2.6619695163e+11	3578.6576204376	7368.9757544420	water
2.6816379599e+25	9.1596100000e+06	2.6618931722e+11	3578.6230163852	7368.9156160488	water
2.6816756893e+25	9.1597100000e+06	2.6618168294e+11	3578.5884129767	7368.8554778552	water
2.6817134191e+25	9.1598100000e+06	2.6617404880e+11	3578.5538102122	7368.7953398614	water
2.6817511494e+25	9.1599100000e+06	2.6616641479e+11	3578.5192080917	7368.7352020671	water
2.6817888802e+25	9.1600100000e+06	2.6615878091e+11	3578.4846066151	7368.6750644724	water
2.6818266114e+25	9.1601100000e+06	2.6615114717e+11	3578.4500057823	7368.6149270773	water
2.6818643431e+25	9.1602100000e+06	2.6614351356e+11	3578.4154055935	7368.5547898817	water
2.6819020753e+25	9.1603100000e+06	2.6613588008e+11	3578.3808060485	7368.4946528856	water
2.6819398079e+25	9.1604100000e+06	2.6612824674e+11	3578.3462071474	7368.4345160889	water
2.6819775409e+25	9.1605100000e+06	2.6612061353e+11	3578.3116088901	7368.3743794916	water
2.6820152744e+25	9.1606100000e+06	2.6611298045e+11	3578.2770112765	7368.3142430937	water
2.6820530084e+25	9.1607100000e+06	2.6610534750e+11	3578.2424143068	7368.2541068952	water
