# K2-18b_model1_iron_rich
# Calculated total mass (Me): 8.6193375368
# Calculated total radius (Re): 2.7538235756
# Calculated surface pressure (bar): 0.2905034707
# Calculated surface density (kg m-3): 0.0318781628
# Mass at layer boundaries (Me): 8.1757340235 8.2015364023 8.6193375368
# Radius at layer boundaries (Re): 1.3100941767 1.3229022132 2.7538235756
# Pressure at layer boundaries (GPa): 60.4444635523 52.3612978474 0.0000290503
# Temperature at layer boundaries (K): 5500.0000000000 5357.7978980194 256.6242775265
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
5.0096101780e+25	1.0807810000e+07	1.5333226645e+10	294.6676687264	4712.5062426942	H/He
5.0096145033e+25	1.0807910000e+07	1.5332383181e+10	294.6590117714	4712.4799593752	H/He
5.0096188285e+25	1.0808010000e+07	1.5331539756e+10	294.6503552269	4712.4536760272	H/He
5.0096231538e+25	1.0808110000e+07	1.5330696371e+10	294.6416990930	4712.4273926503	H/He
5.0096274789e+25	1.0808210000e+07	1.5329853025e+10	294.6330433697	4712.4011092444	H/He
5.0096318041e+25	1.0808310000e+07	1.5329009720e+10	294.6243880568	4712.3748258096	H/He
5.0096361291e+25	1.0808410000e+07	1.5328166454e+10	294.6157331543	4712.3485423457	H/He
5.0096404542e+25	1.0808510000e+07	1.5327323227e+10	294.6070786623	4712.3222588529	H/He
5.0096447792e+25	1.0808610000e+07	1.5326480040e+10	294.5984245807	4712.2959753310	H/He
5.0096491041e+25	1.0808710000e+07	1.5325636893e+10	294.5897709095	4712.2696917800	H/He
5.0096534290e+25	1.0808810000e+07	1.5324793786e+10	294.5811176487	4712.2434082000	H/He
5.0096577538e+25	1.0808910000e+07	1.5323950718e+10	294.5724647981	4712.2171245909	H/He
5.0096620786e+25	1.0809010000e+07	1.5323107690e+10	294.5638123579	4712.1908409526	H/He
5.0096664034e+25	1.0809110000e+07	1.5322264701e+10	294.5551603280	4712.1645572853	H/He
5.0096707281e+25	1.0809210000e+07	1.5321421752e+10	294.5465087084	4712.1382735887	H/He
5.0096750527e+25	1.0809310000e+07	1.5320578843e+10	294.5378574990	4712.1119898630	H/He
5.0096793773e+25	1.0809410000e+07	1.5319735973e+10	294.5292066998	4712.0857061081	H/He
5.0096837019e+25	1.0809510000e+07	1.5318893143e+10	294.5205563107	4712.0594223240	H/He
5.0096880264e+25	1.0809610000e+07	1.5318050352e+10	294.5119063319	4712.0331385106	H/He
5.0096923509e+25	1.0809710000e+07	1.5317207601e+10	294.5032567632	4712.0068546680	H/He
5.0096966753e+25	1.0809810000e+07	1.5316364890e+10	294.4946076046	4711.9805707961	H/He
5.0097009997e+25	1.0809910000e+07	1.5315522218e+10	294.4859588560	4711.9542868949	H/He
5.0097053240e+25	1.0810010000e+07	1.5314679586e+10	294.4773105176	4711.9280029643	H/He
5.0097096483e+25	1.0810110000e+07	1.5313836994e+10	294.4686625892	4711.9017190045	H/He
