# K2-18b_model3_water_world
# Calculated total mass (Me): 8.6331802325
# Calculated total radius (Re): 2.6808679956
# Calculated surface pressure (bar): 0.6042639129
# Calculated surface density (kg m-3): 0.0667140091
# Mass at layer boundaries (Me): 0.2849123666 0.8633402757 8.6326627612 8.6331802325
# Radius at layer boundaries (Re): 0.4479375294 0.7869894836 2.5884649192 2.6808679956
# Pressure at layer boundaries (GPa): 699.4086478342 467.4492765930 0.0110593749 0.0000604264
# Temperature at layer boundaries (K): 5500.0000000000 5500.0000000000 721.0374590093 254.9000000000
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
2.1537609888e+25	1.0439110000e+07	1.9158325284e+11	3387.6247401257	4185.2628712915	water
2.1538073796e+25	1.0439210000e+07	1.9157878424e+11	3387.5990065858	4185.2369417443	water
2.1538537710e+25	1.0439310000e+07	1.9157431566e+11	3387.5732731946	4185.2110121022	water
2.1539001629e+25	1.0439410000e+07	1.9156984710e+11	3387.5475399519	4185.1850823652	water
2.1539465553e+25	1.0439510000e+07	1.9156537857e+11	3387.5218068579	4185.1591525335	water
2.1539929483e+25	1.0439610000e+07	1.9156091007e+11	3387.4960739125	4185.1332226068	water
2.1540393418e+25	1.0439710000e+07	1.9155644158e+11	3387.4703411157	4185.1072925854	water
2.1540857359e+25	1.0439810000e+07	1.9155197312e+11	3387.4446084676	4185.0813624690	water
2.1541321305e+25	1.0439910000e+07	1.9154750468e+11	3387.4188759680	4185.0554322579	water
2.1541785256e+25	1.0440010000e+07	1.9154303627e+11	3387.3931436171	4185.0295019518	water
2.1542249212e+25	1.0440110000e+07	1.9153856788e+11	3387.3674114148	4185.0035715509	water
2.1542713174e+25	1.0440210000e+07	1.9153409951e+11	3387.3416793611	4184.9776410550	water
2.1543177141e+25	1.0440310000e+07	1.9152963116e+11	3387.3159474561	4184.9517104643	water
2.1543641114e+25	1.0440410000e+07	1.9152516284e+11	3387.2902156997	4184.9257797787	water
2.1544105092e+25	1.0440510000e+07	1.9152069454e+11	3387.2644840919	4184.8998489982	water
2.1544569075e+25	1.0440610000e+07	1.9151622627e+11	3387.2387526328	4184.8739181227	water
2.1545033064e+25	1.0440710000e+07	1.9151175802e+11	3387.2130213223	4184.8479871524	water
2.1545497058e+25	1.0440810000e+07	1.9150728979e+11	3387.1872901604	4184.8220560871	water
2.1545961058e+25	1.0440910000e+07	1.9150282159e+11	3387.1615591471	4184.7961249269	water
2.1546425062e+25	1.0441010000e+07	1.9149835340e+11	3387.1358282825	4184.7701936717	water
2.1546889073e+25	1.0441110000e+07	1.9149388525e+11	3387.1100975666	4184.7442623216	water
2.1547353088e+25	1.0441210000e+07	1.9148941711e+11	3387.0843669992	4184.7183308766	water
2.1547817109e+25	1.0441310000e+07	1.9148494900e+11	3387.0586365805	4184.6923993365	water
2.1548281135e+25	1.0441410000e+07	1.9148048091e+11	3387.0329063104	4184.6664677016	water
2.1548745167e+25	1.0441510000e+07	1.9147601285e+11	3387.0071761890	4184.6405359716	water
2.1549209204e+25	1.0441610000e+07	1.9147154481e+11	3386.9814462162	4184.6146041466	water
2.1549673246e+25	1.0441710000e+07	1.9146707679e+11	3386.9557163921	4184.5886722267	water
2.1550137294e+25	1.0441810000e+07	1.9146260879e+11	3386.9299867166	4184.5627402118	water
2.1550601347e+25	1.0441910000e+07	1.9145814082e+11	3386.9042571897	4184.5368081019	water
2.1551065405e+25	1.0442010000e+07	1.9145367287e+11	3386.8785278115	4184.5108758969	water
2.1551529469e+25	1.0442110000e+07	1.9144920495e+11	3386.8527985820	4184.4849435970	water
2.1551993538e+25	1.0442210000e+07	1.9144473705e+11	3386.8270695011	4184.4590112020	water
2.1552457613e+25	1.0442310000e+07	1.9144026917e+11	3386.8013405688	4184.4330787120	water
2.1552921693e+25	1.0442410000e+07	1.9143580131e+11	3386.7756117852	4184.4071461269	water
2.1553385778e+25	1.0442510000e+07	1.9143133348e+11	3386.7498831502	4184.3812134469	water
2.1553849869e+25	1.0442610000e+07	1.9142686567e+11	3386.7241546639	4184.3552806717	water
2.1554313965e+25	1.0442710000e+07	1.9142239789e+11	3386.6984263262	4184.3293478015	water
2.1554778066e+25	1.0442810000e+07	1.9141793012e+11	3386.6726981372	4184.3034148363	water
2.1555242173e+25	1.0442910000e+07	1.9141346239e+11	3386.6469700969	4184.2774817759	water
2.1555706285e+25	1.0443010000e+07	1.9140899467e+11	3386.6212422052	4184.2515486205	water
2.1556170402e+25	1.0443110000e+07	1.9140452698e+11	3386.5955144621	4184.2256153701	water
2.1556634525e+25	1.0443210000e+07	1.9140005931e+11	3386.5697868677	4184.1996820245	water
2.1557098653e+25	1.0443310000e+07	1.9139559166e+11	3386.5440594220	4184.1737485838	water
2.1557562787e+25	1.0443410000e+07	1.9139112404e+11	3386.5183321249	4184.1478150480	water
2.1558026926e+25	1.0443510000e+07	1.9138665644e+11	3386.4926049765	4184.1218814171	water
2.1558491070e+25	1.0443610000e+07	1.9138218887e+11	3386.4668779768	4184.0959476911	water
2.1558955219e+25	1.0443710000e+07	1.9137772132e+11	3386.4411511257	4184.0700138700	water
2.1559419374e+25	1.0443810000e+07	1.9137325379e+11	3386.4154244232	4184.0440799537	water
2.1559883535e+25	1.0443910000e+07	1.9136878628e+11	3386.3896978695	4184.0181459423	water
2.1560347700e+25	1.0444010000e+07	1.9136431880e+11	3386.3639714644	4183.9922118357	water
2.1560811872e+25	1.0444110000e+07	1.9135985134e+11	3386.3382452080	4183.9662776340	water
2.1561276048e+25	1.0444210000e+07	1.9135538391e+11	3386.3125191002	4183.9403433371	water
2.1561740230e+25	1.0444310000e+07	1.9135091649e+11	3386.2867931411	4183.9144089451	water
2.1562204417e+25	1.0444410000e+07	1.9134644910e+11	3386.2610673307	4183.8884744579	water
2.1562668609e+25	1.0444510000e+07	1.9134198174e+11	3386.2353416689	4183.8625398755	water
2.1563132807e+25	1.0444610000e+07	1.9133751440e+11	3386.2096161559	4183.8366051979	water
2.1563597010e+25	1.0444710000e+07	1.9133304708e+11	3386.1838907915	4183.8106704252	water
2.1564061219e+25	1.0444810000e+07	1.9132857978e+11	3386.1581655757	4183.7847355572	water
2.1564525433e+25	1.0444910000e+07	1.9132411251e+11	3386.1324405087	4183.7588005940	water
2.1564989652e+25	1.0445010000e+07	1.9131964526e+11	3386.1067155903	4183.7328655356	water
2.1565453877e+25	1.0445110000e+07	1.9131517803e+11	3386.0809908206	4183.7069303820	water
2.1565918107e+25	1.0445210000e+07	1.9131071083e+11	3386.0552661996	4183.6809951332	water
2.1566382342e+25	1.0445310000e+07	1.9130624365e+11	3386.0295417272	4183.6550597891	water
2.1566846583e+25	1.0445410000e+07	1.9130177650e+11	3386.0038174035	4183.6291243497	water
2.1567310829e+25	1.0445510000e+07	1.9129730936e+11	3385.9780932286	4183.6031888152	water
2.1567775081e+25	1.0445610000e+07	1.9129284226e+11	3385.9523692023	4183.5772531853	water
2.1568239338e+25	1.0445710000e+07	1.9128837517e+11	3385.9266453246	4183.5513174603	water
2.1568703600e+25	1.0445810000e+07	1.9128390811e+11	3385.9009215957	4183.5253816399	water
2.1569167867e+25	1.0445910000e+07	1.9127944107e+11	3385.8751980154	4183.4994457243	water
2.1569632140e+25	1.0446010000e+07	1.9127497405e+11	3385.8494745839	4183.4735097133	water
