# Earth_isothermal_iron_silicate_2layer
# Calculated total mass (Me): 1.0000047960
# Calculated total radius (Re): 0.9708381730
# Calculated surface pressure (bar): 45.5529589543
# Calculated surface density (kg m-3): 4000.1724453762
# Mass at layer boundaries (Me): 0.3250247227 1.0000047960
# Radius at layer boundaries (Re): 0.5147559253 0.9708381730
# Pressure at layer boundaries (GPa): 154.6710003733 0.0045552959
# Temperature at layer boundaries (K): 300.0000000000 300.0000000000
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
1.0199976396e+24	2.6036100000e+06	2.4822566617e+11	13067.8453142789	300.0000000000	N/A
1.0201089577e+24	2.6037100000e+06	2.4821254245e+11	13067.6995583275	300.0000000000	N/A
1.0202202830e+24	2.6038100000e+06	2.4819941845e+11	13067.5537992915	300.0000000000	N/A
1.0203316157e+24	2.6039100000e+06	2.4818629417e+11	13067.4080371711	300.0000000000	N/A
1.0204429558e+24	2.6040100000e+06	2.4817316962e+11	13067.2622719664	300.0000000000	N/A
1.0205543031e+24	2.6041100000e+06	2.4816004478e+11	13067.1165036779	300.0000000000	N/A
1.0206656577e+24	2.6042100000e+06	2.4814691967e+11	13066.9707323056	300.0000000000	N/A
1.0207770196e+24	2.6043100000e+06	2.4813379429e+11	13066.8249578500	300.0000000000	N/A
1.0208883889e+24	2.6044100000e+06	2.4812066862e+11	13066.6791803112	300.0000000000	N/A
1.0209997655e+24	2.6045100000e+06	2.4810754268e+11	13066.5333996894	300.0000000000	N/A
1.0211111493e+24	2.6046100000e+06	2.4809441646e+11	13066.3876159849	300.0000000000	N/A
1.0212225405e+24	2.6047100000e+06	2.4808128996e+11	13066.2418291981	300.0000000000	N/A
1.0213339390e+24	2.6048100000e+06	2.4806816319e+11	13066.0960393290	300.0000000000	N/A
1.0214453448e+24	2.6049100000e+06	2.4805503613e+11	13065.9502463780	300.0000000000	N/A
1.0215567579e+24	2.6050100000e+06	2.4804190880e+11	13065.8044503453	300.0000000000	N/A
1.0216681783e+24	2.6051100000e+06	2.4802878119e+11	13065.6586512312	300.0000000000	N/A
1.0217796061e+24	2.6052100000e+06	2.4801565331e+11	13065.5128490359	300.0000000000	N/A
1.0218910411e+24	2.6053100000e+06	2.4800252515e+11	13065.3670437596	300.0000000000	N/A
1.0220024835e+24	2.6054100000e+06	2.4798939671e+11	13065.2212354027	300.0000000000	N/A
1.0221139331e+24	2.6055100000e+06	2.4797626799e+11	13065.0754239653	300.0000000000	N/A
1.0222253901e+24	2.6056100000e+06	2.4796313900e+11	13064.9296094477	300.0000000000	N/A
1.0223368544e+24	2.6057100000e+06	2.4795000972e+11	13064.7837918502	300.0000000000	N/A
1.0224483260e+24	2.6058100000e+06	2.4793688017e+11	13064.6379711730	300.0000000000	N/A
1.0225598049e+24	2.6059100000e+06	2.4792375035e+11	13064.4921474163	300.0000000000	N/A
1.0226712912e+24	2.6060100000e+06	2.4791062024e+11	13064.3463205804	300.0000000000	N/A
1.0227827847e+24	2.6061100000e+06	2.4789748986e+11	13064.2004906656	300.0000000000	N/A
1.0228942856e+24	2.6062100000e+06	2.4788435921e+11	13064.0546576720	300.0000000000	N/A
1.0230057937e+24	2.6063100000e+06	2.4787122827e+11	13063.9088216001	300.0000000000	N/A
1.0231173092e+24	2.6064100000e+06	2.4785809706e+11	13063.7629824499	300.0000000000	N/A
1.0232288320e+24	2.6065100000e+06	2.4784496557e+11	13063.6171402217	300.0000000000	N/A
1.0233403621e+24	2.6066100000e+06	2.4783183380e+11	13063.4712949158	300.0000000000	N/A
1.0234518995e+24	2.6067100000e+06	2.4781870176e+11	13063.3254465325	300.0000000000	N/A
1.0235634442e+24	2.6068100000e+06	2.4780556944e+11	13063.1795950720	300.0000000000	N/A
1.0236749963e+24	2.6069100000e+06	2.4779243684e+11	13063.0337405345	300.0000000000	N/A
1.0237865556e+24	2.6070100000e+06	2.4777930397e+11	13062.8878829203	300.0000000000	N/A
1.0238981223e+24	2.6071100000e+06	2.4776617082e+11	13062.7420222296	300.0000000000	N/A
1.0240096963e+24	2.6072100000e+06	2.4775303739e+11	13062.5961584627	300.0000000000	N/A
1.0241212776e+24	2.6073100000e+06	2.4773990368e+11	13062.4502916199	300.0000000000	N/A
1.0242328662e+24	2.6074100000e+06	2.4772676970e+11	13062.3044217013	300.0000000000	N/A
1.0243444621e+24	2.6075100000e+06	2.4771363544e+11	13062.1585487072	300.0000000000	N/A
1.0244560653e+24	2.6076100000e+06	2.4770050091e+11	13062.0126726380	300.0000000000	N/A
1.0245676759e+24	2.6077100000e+06	2.4768736609e+11	13061.8667934937	300.0000000000	N/A
1.0246792937e+24	2.6078100000e+06	2.4767423100e+11	13061.7209112747	300.0000000000	N/A
1.0247909189e+24	2.6079100000e+06	2.4766109564e+11	13061.5750259813	300.0000000000	N/A
1.0249025514e+24	2.6080100000e+06	2.4764795999e+11	13061.4291376136	300.0000000000	N/A
1.0250141912e+24	2.6081100000e+06	2.4763482407e+11	13061.2832461719	300.0000000000	N/A
1.0251258383e+24	2.6082100000e+06	2.4762168788e+11	13061.1373516565	300.0000000000	N/A
1.0252374928e+24	2.6083100000e+06	2.4760855140e+11	13060.9914540677	300.0000000000	N/A
1.0253491545e+24	2.6084100000e+06	2.4759541465e+11	13060.8455534056	300.0000000000	N/A
1.0254608236e+24	2.6085100000e+06	2.4758227763e+11	13060.6996496705	300.0000000000	N/A
1.0255725000e+24	2.6086100000e+06	2.4756914032e+11	13060.5537428626	300.0000000000	N/A
1.0256841836e+24	2.6087100000e+06	2.4755600274e+11	13060.4078329823	300.0000000000	N/A
1.0257958747e+24	2.6088100000e+06	2.4754286489e+11	13060.2619200297	300.0000000000	N/A
1.0259075730e+24	2.6089100000e+06	2.4752972675e+11	13060.1160040052	300.0000000000	N/A
1.0260192786e+24	2.6090100000e+06	2.4751658834e+11	13059.9700849089	300.0000000000	N/A
1.0261309916e+24	2.6091100000e+06	2.4750344966e+11	13059.8241627411	300.0000000000	N/A
1.0262427118e+24	2.6092100000e+06	2.4749031070e+11	13059.6782375020	300.0000000000	N/A
1.0263544394e+24	2.6093100000e+06	2.4747717146e+11	13059.5323091920	300.0000000000	N/A
1.0264661743e+24	2.6094100000e+06	2.4746403194e+11	13059.3863778112	300.0000000000	N/A
1.0265779165e+24	2.6095100000e+06	2.4745089215e+11	13059.2404433599	300.0000000000	N/A
1.0266896661e+24	2.6096100000e+06	2.4743775208e+11	13059.0945058384	300.0000000000	N/A
1.0268014229e+24	2.6097100000e+06	2.4742461174e+11	13058.9485652468	300.0000000000	N/A
1.0269131871e+24	2.6098100000e+06	2.4741147111e+11	13058.8026215855	300.0000000000	N/A
1.0270249586e+24	2.6099100000e+06	2.4739833022e+11	13058.6566748547	300.0000000000	N/A
1.0271367374e+24	2.6100100000e+06	2.4738518904e+11	13058.5107250547	300.0000000000	N/A
1.0272485235e+24	2.6101100000e+06	2.4737204759e+11	13058.3647721856	300.0000000000	N/A
1.0273603169e+24	2.6102100000e+06	2.4735890587e+11	13058.2188162478	300.0000000000	N/A
1.0274721176e+24	2.6103100000e+06	2.4734576386e+11	13058.0728572414	300.0000000000	N/A
1.0275839257e+24	2.6104100000e+06	2.4733262158e+11	13057.9268951668	300.0000000000	N/A
1.0276957411e+24	2.6105100000e+06	2.4731947903e+11	13057.7809300242	300.0000000000	N/A
1.0278075638e+24	2.6106100000e+06	2.4730633620e+11	13057.6349618138	300.0000000000	N/A
1.0279193938e+24	2.6107100000e+06	2.4729319309e+11	13057.4889905359	300.0000000000	N/A
1.0280312311e+24	2.6108100000e+06	2.4728004971e+11	13057.3430161907	300.0000000000	N/A
1.0281430758e+24	2.6109100000e+06	2.4726690605e+11	13057.1970387785	300.0000000000	N/A
1.0282549278e+24	2.6110100000e+06	2.4725376211e+11	13057.0510582995	300.0000000000	N/A
1.0283667870e+24	2.6111100000e+06	2.4724061790e+11	13056.9050747540	300.0000000000	N/A
1.0284786536e+24	2.6112100000e+06	2.4722747341e+11	13056.7590881422	300.0000000000	N/A
1.0285905276e+24	2.6113100000e+06	2.4721432865e+11	13056.6130984644	300.0000000000	N/A
1.0287024088e+24	2.6114100000e+06	2.4720118361e+11	13056.4671057208	300.0000000000	N/A
1.0288142974e+24	2.6115100000e+06	2.4718803829e+11	13056.3211099117	300.0000000000	N/A
1.0289261932e+24	2.6116100000e+06	2.4717489270e+11	13056.1751110373	300.0000000000	N/A
1.0290380964e+24	2.6117100000e+06	2.4716174683e+11	13056.0291090979	300.0000000000	N/A
1.0291500069e+24	2.6118100000e+06	2.4714860069e+11	13055.8831040936	300.0000000000	N/A
1.0292619248e+24	2.6119100000e+06	2.4713545427e+11	13055.7370960249	300.0000000000	N/A
1.0293738499e+24	2.6120100000e+06	2.4712230757e+11	13055.5910848918	300.0000000000	N/A
1.0294857824e+24	2.6121100000e+06	2.4710916060e+11	13055.4450706948	300.0000000000	N/A
1.0295977222e+24	2.6122100000e+06	2.4709601335e+11	13055.2990534339	300.0000000000	N/A
1.0297096693e+24	2.6123100000e+06	2.4708286583e+11	13055.1530331095	300.0000000000	N/A
1.0298216237e+24	2.6124100000e+06	2.4706971803e+11	13055.0070097217	300.0000000000	N/A
1.0299335854e+24	2.6125100000e+06	2.4705656996e+11	13054.8609832710	300.0000000000	N/A
1.0300455545e+24	2.6126100000e+06	2.4704342160e+11	13054.7149537574	300.0000000000	N/A
1.0301575309e+24	2.6127100000e+06	2.4703027298e+11	13054.5689211813	300.0000000000	N/A
1.0302695146e+24	2.6128100000e+06	2.4701712408e+11	13054.4228855429	300.0000000000	N/A
1.0303815056e+24	2.6129100000e+06	2.4700397490e+11	13054.2768468425	300.0000000000	N/A
1.0304935039e+24	2.6130100000e+06	2.4699082545e+11	13054.1308050802	300.0000000000	N/A
1.0306055096e+24	2.6131100000e+06	2.4697767572e+11	13053.9847602564	300.0000000000	N/A
1.0307175226e+24	2.6132100000e+06	2.4696452571e+11	13053.8387123712	300.0000000000	N/A
1.0308295429e+24	2.6133100000e+06	2.4695137543e+11	13053.6926614251	300.0000000000	N/A
1.0309415705e+24	2.6134100000e+06	2.4693822488e+11	13053.5466074181	300.0000000000	N/A
1.0310536054e+24	2.6135100000e+06	2.4692507405e+11	13053.4005503505	300.0000000000	N/A
1.0311656477e+24	2.6136100000e+06	2.4691192294e+11	13053.2544902226	300.0000000000	N/A
1.0312776973e+24	2.6137100000e+06	2.4689877156e+11	13053.1084270347	300.0000000000	N/A
1.0313897542e+24	2.6138100000e+06	2.4688561990e+11	13052.9623607869	300.0000000000	N/A
1.0315018184e+24	2.6139100000e+06	2.4687246797e+11	13052.8162914796	300.0000000000	N/A
1.0316138899e+24	2.6140100000e+06	2.4685931576e+11	13052.6702191130	300.0000000000	N/A
1.0317259688e+24	2.6141100000e+06	2.4684616327e+11	13052.5241436873	300.0000000000	N/A
1.0318380550e+24	2.6142100000e+06	2.4683301051e+11	13052.3780652027	300.0000000000	N/A
1.0319501485e+24	2.6143100000e+06	2.4681985748e+11	13052.2319836596	300.0000000000	N/A
1.0320622493e+24	2.6144100000e+06	2.4680670417e+11	13052.0858990582	300.0000000000	N/A
1.0321743575e+24	2.6145100000e+06	2.4679355058e+11	13051.9398113987	300.0000000000	N/A
1.0322864729e+24	2.6146100000e+06	2.4678039672e+11	13051.7937206813	300.0000000000	N/A
1.0323985957e+24	2.6147100000e+06	2.4676724259e+11	13051.6476269064	300.0000000000	N/A
1.0325107258e+24	2.6148100000e+06	2.4675408818e+11	13051.5015300741	300.0000000000	N/A
1.0326228633e+24	2.6149100000e+06	2.4674093349e+11	13051.3554301848	300.0000000000	N/A
1.0327350080e+24	2.6150100000e+06	2.4672777853e+11	13051.2093272386	300.0000000000	N/A
1.0328471601e+24	2.6151100000e+06	2.4671462329e+11	13051.0632212358	300.0000000000	N/A
1.0329593195e+24	2.6152100000e+06	2.4670146778e+11	13050.9171121767	300.0000000000	N/A
1.0330714862e+24	2.6153100000e+06	2.4668831199e+11	13050.7710000615	300.0000000000	N/A
1.0331836603e+24	2.6154100000e+06	2.4667515593e+11	13050.6248848905	300.0000000000	N/A
1.0332958416e+24	2.6155100000e+06	2.4666199959e+11	13050.4787666639	300.0000000000	N/A
1.0334080303e+24	2.6156100000e+06	2.4664884298e+11	13050.3326453819	300.0000000000	N/A
1.0335202263e+24	2.6157100000e+06	2.4663568609e+11	13050.1865210448	300.0000000000	N/A
1.0336324297e+24	2.6158100000e+06	2.4662252893e+11	13050.0403936529	300.0000000000	N/A
1.0337446403e+24	2.6159100000e+06	2.4660937149e+11	13049.8942632064	300.0000000000	N/A
1.0338568583e+24	2.6160100000e+06	2.4659621378e+11	13049.7481297055	300.0000000000	N/A
1.0339690836e+24	2.6161100000e+06	2.4658305579e+11	13049.6019931505	300.0000000000	N/A
1.0340813163e+24	2.6162100000e+06	2.4656989753e+11	13049.4558535417	300.0000000000	N/A
1.0341935562e+24	2.6163100000e+06	2.4655673899e+11	13049.3097108792	300.0000000000	N/A
1.0343058035e+24	2.6164100000e+06	2.4654358018e+11	13049.1635651634	300.0000000000	N/A
1.0344180581e+24	2.6165100000e+06	2.4653042109e+11	13049.0174163945	300.0000000000	N/A
1.0345303200e+24	2.6166100000e+06	2.4651726173e+11	13048.8712645728	300.0000000000	N/A
1.0346425892e+24	2.6167100000e+06	2.4650410210e+11	13048.7251096984	300.0000000000	N/A
1.0347548658e+24	2.6168100000e+06	2.4649094218e+11	13048.5789517716	300.0000000000	N/A
1.0348671497e+24	2.6169100000e+06	2.4647778200e+11	13048.4327907927	300.0000000000	N/A
1.0349794409e+24	2.6170100000e+06	2.4646462154e+11	13048.2866267620	300.0000000000	N/A
1.0350917395e+24	2.6171100000e+06	2.4645146080e+11	13048.1404596796	300.0000000000	N/A
1.0352040453e+24	2.6172100000e+06	2.4643829979e+11	13047.9942895459	300.0000000000	N/A
1.0353163585e+24	2.6173100000e+06	2.4642513851e+11	13047.8481163611	300.0000000000	N/A
1.0354286790e+24	2.6174100000e+06	2.4641197695e+11	13047.7019401253	300.0000000000	N/A
1.0355410069e+24	2.6175100000e+06	2.4639881511e+11	13047.5557608390	300.0000000000	N/A
1.0356533420e+24	2.6176100000e+06	2.4638565300e+11	13047.4095785022	300.0000000000	N/A
1.0357656845e+24	2.6177100000e+06	2.4637249062e+11	13047.2633931154	300.0000000000	N/A
1.0358780343e+24	2.6178100000e+06	2.4635932796e+11	13047.1172046786	300.0000000000	N/A
1.0359903915e+24	2.6179100000e+06	2.4634616503e+11	13046.9710131922	300.0000000000	N/A
1.0361027560e+24	2.6180100000e+06	2.4633300182e+11	13046.8248186565	300.0000000000	N/A
1.0362151277e+24	2.6181100000e+06	2.4631983834e+11	13046.6786210715	300.0000000000	N/A
1.0363275069e+24	2.6182100000e+06	2.4630667458e+11	13046.5324204377	300.0000000000	N/A
1.0364398933e+24	2.6183100000e+06	2.4629351055e+11	13046.3862167553	300.0000000000	N/A
1.0365522871e+24	2.6184100000e+06	2.4628034624e+11	13046.2400100245	300.0000000000	N/A
1.0366646882e+24	2.6185100000e+06	2.4626718166e+11	13046.0938002455	300.0000000000	N/A
1.0367770966e+24	2.6186100000e+06	2.4625401681e+11	13045.9475874186	300.0000000000	N/A
1.0368895123e+24	2.6187100000e+06	2.4624085168e+11	13045.8013715441	300.0000000000	N/A
1.0370019354e+24	2.6188100000e+06	2.4622768628e+11	13045.6551526222	300.0000000000	N/A
1.0371143658e+24	2.6189100000e+06	2.4621452060e+11	13045.5089306531	300.0000000000	N/A
1.0372268035e+24	2.6190100000e+06	2.4620135465e+11	13045.3627056372	300.0000000000	N/A
1.0373392486e+24	2.6191100000e+06	2.4618818842e+11	13045.2164775746	300.0000000000	N/A
1.0374517009e+24	2.6192100000e+06	2.4617502192e+11	13045.0702464655	300.0000000000	N/A
1.0375641606e+24	2.6193100000e+06	2.4616185515e+11	13044.9240123103	300.0000000000	N/A
1.0376766277e+24	2.6194100000e+06	2.4614868810e+11	13044.7777751092	300.0000000000	N/A
1.0377891020e+24	2.6195100000e+06	2.4613552078e+11	13044.6315348625	300.0000000000	N/A
1.0379015837e+24	2.6196100000e+06	2.4612235318e+11	13044.4852915703	300.0000000000	N/A
1.0380140727e+24	2.6197100000e+06	2.4610918531e+11	13044.3390452330	300.0000000000	N/A
1.0381265690e+24	2.6198100000e+06	2.4609601717e+11	13044.1927958507	300.0000000000	N/A
1.0382390727e+24	2.6199100000e+06	2.4608284875e+11	13044.0465434238	300.0000000000	N/A
1.0383515837e+24	2.6200100000e+06	2.4606968005e+11	13043.9002879525	300.0000000000	N/A
1.0384641020e+24	2.6201100000e+06	2.4605651109e+11	13043.7540294369	300.0000000000	N/A
1.0385766277e+24	2.6202100000e+06	2.4604334184e+11	13043.6077678775	300.0000000000	N/A
1.0386891606e+24	2.6203100000e+06	2.4603017233e+11	13043.4615032744	300.0000000000	N/A
1.0388017009e+24	2.6204100000e+06	2.4601700254e+11	13043.3152356279	300.0000000000	N/A
1.0389142486e+24	2.6205100000e+06	2.4600383248e+11	13043.1689649381	300.0000000000	N/A
1.0390268035e+24	2.6206100000e+06	2.4599066214e+11	13043.0226912055	300.0000000000	N/A
1.0391393658e+24	2.6207100000e+06	2.4597749153e+11	13042.8764144302	300.0000000000	N/A
1.0392519354e+24	2.6208100000e+06	2.4596432064e+11	13042.7301346124	300.0000000000	N/A
1.0393645124e+24	2.6209100000e+06	2.4595114948e+11	13042.5838517525	300.0000000000	N/A
1.0394770966e+24	2.6210100000e+06	2.4593797805e+11	13042.4375658506	300.0000000000	N/A
1.0395896882e+24	2.6211100000e+06	2.4592480634e+11	13042.2912769070	300.0000000000	N/A
1.0397022872e+24	2.6212100000e+06	2.4591163436e+11	13042.1449849220	300.0000000000	N/A
1.0398148934e+24	2.6213100000e+06	2.4589846211e+11	13041.9986898958	300.0000000000	N/A
1.0399275070e+24	2.6214100000e+06	2.4588528958e+11	13041.8523918286	300.0000000000	N/A
1.0400401279e+24	2.6215100000e+06	2.4587211678e+11	13041.7060907208	300.0000000000	N/A
1.0401527562e+24	2.6216100000e+06	2.4585894370e+11	13041.5597865725	300.0000000000	N/A
1.0402653917e+24	2.6217100000e+06	2.4584577035e+11	13041.4134793840	300.0000000000	N/A
1.0403780346e+24	2.6218100000e+06	2.4583259673e+11	13041.2671691555	300.0000000000	N/A
1.0404906849e+24	2.6219100000e+06	2.4581942283e+11	13041.1208558874	300.0000000000	N/A
1.0406033424e+24	2.6220100000e+06	2.4580624866e+11	13040.9745395797	300.0000000000	N/A
1.0407160073e+24	2.6221100000e+06	2.4579307422e+11	13040.8282202329	300.0000000000	N/A
1.0408286795e+24	2.6222100000e+06	2.4577989950e+11	13040.6818978471	300.0000000000	N/A
1.0409413591e+24	2.6223100000e+06	2.4576672451e+11	13040.5355724227	300.0000000000	N/A
1.0410540460e+24	2.6224100000e+06	2.4575354924e+11	13040.3892439597	300.0000000000	N/A
1.0411667402e+24	2.6225100000e+06	2.4574037370e+11	13040.2429124585	300.0000000000	N/A
1.0412794417e+24	2.6226100000e+06	2.4572719789e+11	13040.0965779194	300.0000000000	N/A
1.0413921506e+24	2.6227100000e+06	2.4571402181e+11	13039.9502403426	300.0000000000	N/A
1.0415048668e+24	2.6228100000e+06	2.4570084545e+11	13039.8038997282	300.0000000000	N/A
1.0416175903e+24	2.6229100000e+06	2.4568766882e+11	13039.6575560767	300.0000000000	N/A
1.0417303212e+24	2.6230100000e+06	2.4567449191e+11	13039.5112093882	300.0000000000	N/A
1.0418430594e+24	2.6231100000e+06	2.4566131473e+11	13039.3648596630	300.0000000000	N/A
1.0419558049e+24	2.6232100000e+06	2.4564813728e+11	13039.2185069012	300.0000000000	N/A
1.0420685577e+24	2.6233100000e+06	2.4563495955e+11	13039.0721511033	300.0000000000	N/A
1.0421813179e+24	2.6234100000e+06	2.4562178155e+11	13038.9257922694	300.0000000000	N/A
1.0422940854e+24	2.6235100000e+06	2.4560860328e+11	13038.7794303997	300.0000000000	N/A
1.0424068603e+24	2.6236100000e+06	2.4559542474e+11	13038.6330654946	300.0000000000	N/A
1.0425196425e+24	2.6237100000e+06	2.4558224592e+11	13038.4866975542	300.0000000000	N/A
1.0426324320e+24	2.6238100000e+06	2.4556906682e+11	13038.3403265788	300.0000000000	N/A
1.0427452288e+24	2.6239100000e+06	2.4555588746e+11	13038.1939525687	300.0000000000	N/A
1.0428580330e+24	2.6240100000e+06	2.4554270782e+11	13038.0475755241	300.0000000000	N/A
1.0429708445e+24	2.6241100000e+06	2.4552952791e+11	13037.9011954453	300.0000000000	N/A
1.0430836633e+24	2.6242100000e+06	2.4551634772e+11	13037.7548123324	300.0000000000	N/A
1.0431964895e+24	2.6243100000e+06	2.4550316727e+11	13037.6084261858	300.0000000000	N/A
1.0433093230e+24	2.6244100000e+06	2.4548998653e+11	13037.4620370058	300.0000000000	N/A
1.0434221639e+24	2.6245100000e+06	2.4547680553e+11	13037.3156447924	300.0000000000	N/A
1.0435350120e+24	2.6246100000e+06	2.4546362425e+11	13037.1692495461	300.0000000000	N/A
1.0436478675e+24	2.6247100000e+06	2.4545044270e+11	13037.0228512670	300.0000000000	N/A
1.0437607304e+24	2.6248100000e+06	2.4543726088e+11	13036.8764499554	300.0000000000	N/A
1.0438736005e+24	2.6249100000e+06	2.4542407878e+11	13036.7300456115	300.0000000000	N/A
1.0439864780e+24	2.6250100000e+06	2.4541089641e+11	13036.5836382356	300.0000000000	N/A
1.0440993628e+24	2.6251100000e+06	2.4539771377e+11	13036.4372278280	300.0000000000	N/A
1.0442122550e+24	2.6252100000e+06	2.4538453086e+11	13036.2908143889	300.0000000000	N/A
1.0443251545e+24	2.6253100000e+06	2.4537134767e+11	13036.1443979185	300.0000000000	N/A
1.0444380613e+24	2.6254100000e+06	2.4535816421e+11	13035.9979784170	300.0000000000	N/A
1.0445509755e+24	2.6255100000e+06	2.4534498047e+11	13035.8515558848	300.0000000000	N/A
1.0446638970e+24	2.6256100000e+06	2.4533179647e+11	13035.7051303221	300.0000000000	N/A
1.0447768258e+24	2.6257100000e+06	2.4531861219e+11	13035.5587017291	300.0000000000	N/A
1.0448897620e+24	2.6258100000e+06	2.4530542763e+11	13035.4122701061	300.0000000000	N/A
1.0450027055e+24	2.6259100000e+06	2.4529224281e+11	13035.2658354533	300.0000000000	N/A
1.0451156563e+24	2.6260100000e+06	2.4527905771e+11	13035.1193977710	300.0000000000	N/A
1.0452286145e+24	2.6261100000e+06	2.4526587234e+11	13034.9729570593	300.0000000000	N/A
1.0453415800e+24	2.6262100000e+06	2.4525268670e+11	13034.8265133187	300.0000000000	N/A
1.0454545528e+24	2.6263100000e+06	2.4523950078e+11	13034.6800665493	300.0000000000	N/A
1.0455675330e+24	2.6264100000e+06	2.4522631459e+11	13034.5336167513	300.0000000000	N/A
1.0456805205e+24	2.6265100000e+06	2.4521312813e+11	13034.3871639251	300.0000000000	N/A
1.0457935153e+24	2.6266100000e+06	2.4519994140e+11	13034.2407080708	300.0000000000	N/A
1.0459065175e+24	2.6267100000e+06	2.4518675439e+11	13034.0942491887	300.0000000000	N/A
1.0460195270e+24	2.6268100000e+06	2.4517356711e+11	13033.9477872790	300.0000000000	N/A
1.0461325438e+24	2.6269100000e+06	2.4516037956e+11	13033.8013223421	300.0000000000	N/A
1.0462455680e+24	2.6270100000e+06	2.4514719174e+11	13033.6548543781	300.0000000000	N/A
1.0463585995e+24	2.6271100000e+06	2.4513400364e+11	13033.5083833874	300.0000000000	N/A
1.0464716384e+24	2.6272100000e+06	2.4512081527e+11	13033.3619093700	300.0000000000	N/A
1.0465846845e+24	2.6273100000e+06	2.4510762663e+11	13033.2154323264	300.0000000000	N/A
1.0466977381e+24	2.6274100000e+06	2.4509443772e+11	13033.0689522567	300.0000000000	N/A
1.0468107989e+24	2.6275100000e+06	2.4508124853e+11	13032.9224691612	300.0000000000	N/A
1.0469238671e+24	2.6276100000e+06	2.4506805907e+11	13032.7759830401	300.0000000000	N/A
1.0470369426e+24	2.6277100000e+06	2.4505486934e+11	13032.6294938938	300.0000000000	N/A
1.0471500255e+24	2.6278100000e+06	2.4504167934e+11	13032.4830017223	300.0000000000	N/A
1.0472631157e+24	2.6279100000e+06	2.4502848906e+11	13032.3365065261	300.0000000000	N/A
1.0473762132e+24	2.6280100000e+06	2.4501529851e+11	13032.1900083053	300.0000000000	N/A
1.0474893181e+24	2.6281100000e+06	2.4500210769e+11	13032.0435070601	300.0000000000	N/A
1.0476024303e+24	2.6282100000e+06	2.4498891660e+11	13031.8970027909	300.0000000000	N/A
1.0477155498e+24	2.6283100000e+06	2.4497572523e+11	13031.7504954979	300.0000000000	N/A
1.0478286767e+24	2.6284100000e+06	2.4496253360e+11	13031.6039851813	300.0000000000	N/A
1.0479418109e+24	2.6285100000e+06	2.4494934169e+11	13031.4574718413	300.0000000000	N/A
1.0480549525e+24	2.6286100000e+06	2.4493614951e+11	13031.3109554783	300.0000000000	N/A
1.0481681013e+24	2.6287100000e+06	2.4492295705e+11	13031.1644360925	300.0000000000	N/A
1.0482812576e+24	2.6288100000e+06	2.4490976433e+11	13031.0179136840	300.0000000000	N/A
1.0483944211e+24	2.6289100000e+06	2.4489657133e+11	13030.8713882533	300.0000000000	N/A
1.0485075920e+24	2.6290100000e+06	2.4488337806e+11	13030.7248598004	300.0000000000	N/A
1.0486207703e+24	2.6291100000e+06	2.4487018452e+11	13030.5783283257	300.0000000000	N/A
1.0487339558e+24	2.6292100000e+06	2.4485699070e+11	13030.4317938294	300.0000000000	N/A
1.0488471487e+24	2.6293100000e+06	2.4484379662e+11	13030.2852563118	300.0000000000	N/A
1.0489603490e+24	2.6294100000e+06	2.4483060226e+11	13030.1387157731	300.0000000000	N/A
1.0490735566e+24	2.6295100000e+06	2.4481740763e+11	13029.9921722135	300.0000000000	N/A
1.0491867715e+24	2.6296100000e+06	2.4480421273e+11	13029.8456256333	300.0000000000	N/A
1.0492999938e+24	2.6297100000e+06	2.4479101755e+11	13029.6990760328	300.0000000000	N/A
1.0494132234e+24	2.6298100000e+06	2.4477782211e+11	13029.5525234122	300.0000000000	N/A
1.0495264603e+24	2.6299100000e+06	2.4476462639e+11	13029.4059677717	300.0000000000	N/A
1.0496397046e+24	2.6300100000e+06	2.4475143040e+11	13029.2594091116	300.0000000000	N/A
1.0497529562e+24	2.6301100000e+06	2.4473823414e+11	13029.1128474322	300.0000000000	N/A
1.0498662151e+24	2.6302100000e+06	2.4472503761e+11	13028.9662827336	300.0000000000	N/A
1.0499794814e+24	2.6303100000e+06	2.4471184080e+11	13028.8197150162	300.0000000000	N/A
1.0500927550e+24	2.6304100000e+06	2.4469864372e+11	13028.6731442801	300.0000000000	N/A
1.0502060360e+24	2.6305100000e+06	2.4468544638e+11	13028.5265705257	300.0000000000	N/A
1.0503193243e+24	2.6306100000e+06	2.4467224876e+11	13028.3799937532	300.0000000000	N/A
1.0504326200e+24	2.6307100000e+06	2.4465905086e+11	13028.2334139628	300.0000000000	N/A
1.0505459229e+24	2.6308100000e+06	2.4464585270e+11	13028.0868311548	300.0000000000	N/A
1.0506592333e+24	2.6309100000e+06	2.4463265427e+11	13027.9402453294	300.0000000000	N/A
1.0507725509e+24	2.6310100000e+06	2.4461945556e+11	13027.7936564869	300.0000000000	N/A
1.0508858759e+24	2.6311100000e+06	2.4460625658e+11	13027.6470646275	300.0000000000	N/A
1.0509992083e+24	2.6312100000e+06	2.4459305733e+11	13027.5004697514	300.0000000000	N/A
1.0511125480e+24	2.6313100000e+06	2.4457985781e+11	13027.3538718590	300.0000000000	N/A
1.0512258950e+24	2.6314100000e+06	2.4456665802e+11	13027.2072709505	300.0000000000	N/A
1.0513392493e+24	2.6315100000e+06	2.4455345795e+11	13027.0606670260	300.0000000000	N/A
