# Earth_adiabatic_iron_silicate_2layer
# Calculated total mass (Me): 0.9998795466
# Calculated total radius (Re): 0.9868325224
# Calculated surface pressure (bar): 14.0129496395
# Calculated surface density (kg m-3): 3359.5000000000
# Mass at layer boundaries (Me): 0.3250077055 0.9998795466
# Radius at layer boundaries (Re): 0.5154151625 0.9868325224
# Pressure at layer boundaries (GPa): 152.3542098369 0.0014012950
# Temperature at layer boundaries (K): 4231.1583516629 2581.6548129777
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
4.6294614969e+24	5.4660100000e+06	3.1872354982e+10	4493.5484980310	3332.2990710981	N/A
4.6296302067e+24	5.4661100000e+06	3.1867707853e+10	4493.4845559377	3332.2477478842	N/A
4.6297989202e+24	5.4662100000e+06	3.1863060790e+10	4493.4206147638	3332.1964230788	N/A
4.6299676375e+24	5.4663100000e+06	3.1858413794e+10	4493.3566745091	3332.1450966819	N/A
4.6301363585e+24	5.4664100000e+06	3.1853766864e+10	4493.2927351737	3332.0937686933	N/A
4.6303050833e+24	5.4665100000e+06	3.1849120002e+10	4493.2287967575	3332.0424391131	N/A
4.6304738119e+24	5.4666100000e+06	3.1844473206e+10	4493.1648592606	3331.9911079411	N/A
4.6306425443e+24	5.4667100000e+06	3.1839826478e+10	4493.1009226829	3331.9397751774	N/A
4.6308112804e+24	5.4668100000e+06	3.1835179816e+10	4493.0369870244	3331.8884408218	N/A
4.6309800203e+24	5.4669100000e+06	3.1830533220e+10	4492.9730522850	3331.8371048744	N/A
4.6311487640e+24	5.4670100000e+06	3.1825886692e+10	4492.9091184647	3331.7857673351	N/A
4.6313175115e+24	5.4671100000e+06	3.1821240230e+10	4492.8451855636	3331.7344282039	N/A
4.6314862627e+24	5.4672100000e+06	3.1816593836e+10	4492.7812535815	3331.6830874806	N/A
4.6316550177e+24	5.4673100000e+06	3.1811947508e+10	4492.7173225185	3331.6317451652	N/A
4.6318237765e+24	5.4674100000e+06	3.1807301246e+10	4492.6533923746	3331.5804012578	N/A
4.6319925390e+24	5.4675100000e+06	3.1802655052e+10	4492.5894631496	3331.5290557582	N/A
4.6321613054e+24	5.4676100000e+06	3.1798008924e+10	4492.5255348437	3331.4777086664	N/A
4.6323300754e+24	5.4677100000e+06	3.1793362863e+10	4492.4616074567	3331.4263599823	N/A
4.6324988493e+24	5.4678100000e+06	3.1788716869e+10	4492.3976809887	3331.3750097059	N/A
4.6326676269e+24	5.4679100000e+06	3.1784070942e+10	4492.3337515257	3331.3236578372	N/A
4.6328364083e+24	5.4680100000e+06	3.1779425082e+10	4492.2697154306	3331.2723043760	N/A
4.6330051935e+24	5.4681100000e+06	3.1774779288e+10	4492.2056802559	3331.2209493182	N/A
4.6331739824e+24	5.4682100000e+06	3.1770133561e+10	4492.1416460033	3331.1695926638	N/A
4.6333427751e+24	5.4683100000e+06	3.1765487901e+10	4492.0776126727	3331.1182344129	N/A
4.6335115716e+24	5.4684100000e+06	3.1760842309e+10	4492.0135802642	3331.0668745652	N/A
4.6336803719e+24	5.4685100000e+06	3.1756196783e+10	4491.9495487776	3331.0155131209	N/A
4.6338491759e+24	5.4686100000e+06	3.1751551323e+10	4491.8855182129	3330.9641500798	N/A
4.6340179836e+24	5.4687100000e+06	3.1746905931e+10	4491.8214885702	3330.9127854419	N/A
4.6341867952e+24	5.4688100000e+06	3.1742260606e+10	4491.7574598493	3330.8614192071	N/A
4.6343556105e+24	5.4689100000e+06	3.1737615347e+10	4491.6934320504	3330.8100513754	N/A
4.6345244296e+24	5.4690100000e+06	3.1732970156e+10	4491.6294051733	3330.7586819467	N/A
4.6346932524e+24	5.4691100000e+06	3.1728325031e+10	4491.5653792181	3330.7073109210	N/A
4.6348620790e+24	5.4692100000e+06	3.1723679973e+10	4491.5013541846	3330.6559382983	N/A
4.6350309094e+24	5.4693100000e+06	3.1719034982e+10	4491.4373300730	3330.6045640784	N/A
4.6351997436e+24	5.4694100000e+06	3.1714390058e+10	4491.3733068831	3330.5531882614	N/A
4.6353685815e+24	5.4695100000e+06	3.1709745201e+10	4491.3092846149	3330.5018108472	N/A
4.6355374232e+24	5.4696100000e+06	3.1705100410e+10	4491.2452632685	3330.4504318357	N/A
4.6357062686e+24	5.4697100000e+06	3.1700455687e+10	4491.1812428438	3330.3990512269	N/A
4.6358751178e+24	5.4698100000e+06	3.1695811030e+10	4491.1172233407	3330.3476690208	N/A
4.6360439708e+24	5.4699100000e+06	3.1691166440e+10	4491.0532047593	3330.2962852173	N/A
4.6362128276e+24	5.4700100000e+06	3.1686521917e+10	4490.9891870995	3330.2448998163	N/A
4.6363816881e+24	5.4701100000e+06	3.1681877461e+10	4490.9251703613	3330.1935128178	N/A
4.6365505524e+24	5.4702100000e+06	3.1677233072e+10	4490.8611545447	3330.1421242217	N/A
4.6367194204e+24	5.4703100000e+06	3.1672588750e+10	4490.7971396497	3330.0907340281	N/A
4.6368882922e+24	5.4704100000e+06	3.1667944494e+10	4490.7331256761	3330.0393422368	N/A
4.6370571678e+24	5.4705100000e+06	3.1663300306e+10	4490.6691126241	3329.9879488478	N/A
4.6372260472e+24	5.4706100000e+06	3.1658656184e+10	4490.6051004936	3329.9365538611	N/A
4.6373949303e+24	5.4707100000e+06	3.1654012129e+10	4490.5410892845	3329.8851572765	N/A
4.6375638172e+24	5.4708100000e+06	3.1649368141e+10	4490.4770789969	3329.8337590941	N/A
4.6377327078e+24	5.4709100000e+06	3.1644724220e+10	4490.4130696307	3329.7823593139	N/A
4.6379016022e+24	5.4710100000e+06	3.1640080366e+10	4490.3490611859	3329.7309579356	N/A
4.6380705004e+24	5.4711100000e+06	3.1635436578e+10	4490.2850536624	3329.6795549594	N/A
4.6382394024e+24	5.4712100000e+06	3.1630792857e+10	4490.2210470603	3329.6281503851	N/A
4.6384083081e+24	5.4713100000e+06	3.1626149204e+10	4490.1570413795	3329.5767442128	N/A
4.6385772176e+24	5.4714100000e+06	3.1621505617e+10	4490.0930366200	3329.5253364423	N/A
4.6387461308e+24	5.4715100000e+06	3.1616862096e+10	4490.0290327818	3329.4739270736	N/A
4.6389150478e+24	5.4716100000e+06	3.1612218643e+10	4489.9650298648	3329.4225161067	N/A
4.6390839686e+24	5.4717100000e+06	3.1607575257e+10	4489.9010101691	3329.3711035415	N/A
4.6392528932e+24	5.4718100000e+06	3.1602931937e+10	4489.8369423488	3329.3196893773	N/A
4.6394218215e+24	5.4719100000e+06	3.1598288684e+10	4489.7728754509	3329.2682736122	N/A
4.6395907536e+24	5.4720100000e+06	3.1593645498e+10	4489.7088094761	3329.2168562463	N/A
4.6397596894e+24	5.4721100000e+06	3.1589002380e+10	4489.6447444243	3329.1654372795	N/A
4.6399286290e+24	5.4722100000e+06	3.1584359328e+10	4489.5806802955	3329.1140167117	N/A
4.6400975724e+24	5.4723100000e+06	3.1579716342e+10	4489.5166170897	3329.0625945428	N/A
4.6402665195e+24	5.4724100000e+06	3.1575073424e+10	4489.4525548070	3329.0111707729	N/A
4.6404354704e+24	5.4725100000e+06	3.1570430573e+10	4489.3884934471	3328.9597454018	N/A
4.6406044251e+24	5.4726100000e+06	3.1565787788e+10	4489.3244330102	3328.9083184296	N/A
4.6407733835e+24	5.4727100000e+06	3.1561145071e+10	4489.2603734963	3328.8568898562	N/A
4.6409423457e+24	5.4728100000e+06	3.1556502420e+10	4489.1963149052	3328.8054596815	N/A
4.6411113117e+24	5.4729100000e+06	3.1551859836e+10	4489.1322572369	3328.7540279054	N/A
4.6412802814e+24	5.4730100000e+06	3.1547217319e+10	4489.0682004915	3328.7025945280	N/A
4.6414492549e+24	5.4731100000e+06	3.1542574869e+10	4489.0041446690	3328.6511595492	N/A
4.6416182321e+24	5.4732100000e+06	3.1537932486e+10	4488.9400897692	3328.5997229689	N/A
4.6417872131e+24	5.4733100000e+06	3.1533290170e+10	4488.8760357922	3328.5482847871	N/A
4.6419561979e+24	5.4734100000e+06	3.1528647920e+10	4488.8119827379	3328.4968450037	N/A
4.6421251864e+24	5.4735100000e+06	3.1524005738e+10	4488.7479306063	3328.4454036187	N/A
4.6422941787e+24	5.4736100000e+06	3.1519363622e+10	4488.6838793975	3328.3939606320	N/A
4.6424631748e+24	5.4737100000e+06	3.1514721573e+10	4488.6198291113	3328.3425160436	N/A
4.6426321746e+24	5.4738100000e+06	3.1510079591e+10	4488.5557797478	3328.2910698535	N/A
4.6428011782e+24	5.4739100000e+06	3.1505437676e+10	4488.4917313069	3328.2396220615	N/A
4.6429701856e+24	5.4740100000e+06	3.1500795828e+10	4488.4276837887	3328.1881726676	N/A
4.6431391967e+24	5.4741100000e+06	3.1496154047e+10	4488.3636371930	3328.1367216719	N/A
4.6433082115e+24	5.4742100000e+06	3.1491512332e+10	4488.2995915199	3328.0852690742	N/A
4.6434772302e+24	5.4743100000e+06	3.1486870685e+10	4488.2355467693	3328.0338148745	N/A
4.6436462526e+24	5.4744100000e+06	3.1482229104e+10	4488.1715029412	3327.9823590727	N/A
4.6438152788e+24	5.4745100000e+06	3.1477587590e+10	4488.1074600356	3327.9309016688	N/A
4.6439843087e+24	5.4746100000e+06	3.1472946143e+10	4488.0434180525	3327.8794426627	N/A
4.6441533424e+24	5.4747100000e+06	3.1468304763e+10	4487.9793769918	3327.8279820544	N/A
4.6443223798e+24	5.4748100000e+06	3.1463663449e+10	4487.9153368536	3327.7765198439	N/A
4.6444914211e+24	5.4749100000e+06	3.1459022203e+10	4487.8512976377	3327.7250560311	N/A
4.6446604661e+24	5.4750100000e+06	3.1454381023e+10	4487.7872593443	3327.6735906159	N/A
4.6448295148e+24	5.4751100000e+06	3.1449739911e+10	4487.7232219732	3327.6221235983	N/A
4.6449985673e+24	5.4752100000e+06	3.1445098865e+10	4487.6591855244	3327.5706549782	N/A
4.6451676236e+24	5.4753100000e+06	3.1440457886e+10	4487.5951499979	3327.5191847557	N/A
4.6453366836e+24	5.4754100000e+06	3.1435816973e+10	4487.5311153937	3327.4677129306	N/A
4.6455057474e+24	5.4755100000e+06	3.1431176128e+10	4487.4670246967	3327.4162395029	N/A
4.6456748150e+24	5.4756100000e+06	3.1426535349e+10	4487.4029088092	3327.3647644704	N/A
4.6458438863e+24	5.4757100000e+06	3.1421894638e+10	4487.3387938460	3327.3132878322	N/A
4.6460129614e+24	5.4758100000e+06	3.1417253993e+10	4487.2746798073	3327.2618095882	N/A
4.6461820402e+24	5.4759100000e+06	3.1412613415e+10	4487.2105666932	3327.2103297383	N/A
4.6463511228e+24	5.4760100000e+06	3.1407972904e+10	4487.1464545036	3327.1588482825	N/A
4.6465202092e+24	5.4761100000e+06	3.1403332460e+10	4487.0823432385	3327.1073652208	N/A
4.6466892993e+24	5.4762100000e+06	3.1398692083e+10	4487.0182328979	3327.0558805531	N/A
4.6468583932e+24	5.4763100000e+06	3.1394051773e+10	4486.9541234818	3327.0043942794	N/A
4.6470274908e+24	5.4764100000e+06	3.1389411530e+10	4486.8900149901	3326.9529063995	N/A
4.6471965922e+24	5.4765100000e+06	3.1384771354e+10	4486.8259074228	3326.9014169135	N/A
4.6473656974e+24	5.4766100000e+06	3.1380131245e+10	4486.7618007799	3326.8499258213	N/A
4.6475348063e+24	5.4767100000e+06	3.1375491202e+10	4486.6976950613	3326.7984331229	N/A
4.6477039190e+24	5.4768100000e+06	3.1370851227e+10	4486.6335902672	3326.7469388182	N/A
4.6478730354e+24	5.4769100000e+06	3.1366211318e+10	4486.5694863973	3326.6954429071	N/A
4.6480421556e+24	5.4770100000e+06	3.1361571476e+10	4486.5053834517	3326.6439453896	N/A
4.6482112796e+24	5.4771100000e+06	3.1356931701e+10	4486.4412814304	3326.5924462657	N/A
4.6483804073e+24	5.4772100000e+06	3.1352291993e+10	4486.3771803333	3326.5409455353	N/A
4.6485495387e+24	5.4773100000e+06	3.1347652352e+10	4486.3130801605	3326.4894431983	N/A
4.6487186740e+24	5.4774100000e+06	3.1343012778e+10	4486.2489809119	3326.4379392548	N/A
4.6488878130e+24	5.4775100000e+06	3.1338373271e+10	4486.1848825875	3326.3864337046	N/A
4.6490569557e+24	5.4776100000e+06	3.1333733830e+10	4486.1207851872	3326.3349265478	N/A
4.6492261022e+24	5.4777100000e+06	3.1329094457e+10	4486.0566887110	3326.2834177841	N/A
4.6493952525e+24	5.4778100000e+06	3.1324455150e+10	4485.9925931590	3326.2319074137	N/A
4.6495644065e+24	5.4779100000e+06	3.1319815911e+10	4485.9284985310	3326.1803954365	N/A
4.6497335643e+24	5.4780100000e+06	3.1315176738e+10	4485.8644048272	3326.1288818524	N/A
4.6499027259e+24	5.4781100000e+06	3.1310537632e+10	4485.8003120473	3326.0773666613	N/A
4.6500718912e+24	5.4782100000e+06	3.1305898593e+10	4485.7362201915	3326.0258498633	N/A
4.6502410602e+24	5.4783100000e+06	3.1301259620e+10	4485.6721292597	3325.9743314582	N/A
4.6504102331e+24	5.4784100000e+06	3.1296620715e+10	4485.6080392518	3325.9228114460	N/A
4.6505794096e+24	5.4785100000e+06	3.1291981877e+10	4485.5439501679	3325.8712898267	N/A
4.6507485900e+24	5.4786100000e+06	3.1287343105e+10	4485.4798620079	3325.8197666002	N/A
4.6509177741e+24	5.4787100000e+06	3.1282704400e+10	4485.4157747719	3325.7682417665	N/A
4.6510869619e+24	5.4788100000e+06	3.1278065763e+10	4485.3516884597	3325.7167153255	N/A
4.6512561536e+24	5.4789100000e+06	3.1273427192e+10	4485.2876030713	3325.6651872771	N/A
4.6514253489e+24	5.4790100000e+06	3.1268788688e+10	4485.2235186068	3325.6136576214	N/A
4.6515945481e+24	5.4791100000e+06	3.1264150250e+10	4485.1594350662	3325.5621263582	N/A
4.6517637510e+24	5.4792100000e+06	3.1259511880e+10	4485.0953180183	3325.5105934876	N/A
4.6519329576e+24	5.4793100000e+06	3.1254873576e+10	4485.0311180042	3325.4590590081	N/A
4.6521021680e+24	5.4794100000e+06	3.1250235340e+10	4484.9669189161	3325.4075229168	N/A
4.6522713822e+24	5.4795100000e+06	3.1245597170e+10	4484.9027207551	3325.3559852134	N/A
4.6524406001e+24	5.4796100000e+06	3.1240959068e+10	4484.8385235212	3325.3044458981	N/A
4.6526098218e+24	5.4797100000e+06	3.1236321032e+10	4484.7743272143	3325.2529049706	N/A
4.6527790472e+24	5.4798100000e+06	3.1231683064e+10	4484.7101318345	3325.2013624310	N/A
4.6529482764e+24	5.4799100000e+06	3.1227045162e+10	4484.6459373818	3325.1498182793	N/A
4.6531175093e+24	5.4800100000e+06	3.1222407328e+10	4484.5817438560	3325.0982725153	N/A
4.6532867460e+24	5.4801100000e+06	3.1217769560e+10	4484.5175512572	3325.0467251390	N/A
4.6534559864e+24	5.4802100000e+06	3.1213131859e+10	4484.4533595854	3324.9951761504	N/A
4.6536252306e+24	5.4803100000e+06	3.1208494226e+10	4484.3891688405	3324.9436255495	N/A
4.6537944786e+24	5.4804100000e+06	3.1203856659e+10	4484.3249790225	3324.8920733361	N/A
4.6539637303e+24	5.4805100000e+06	3.1199219159e+10	4484.2607901314	3324.8405195102	N/A
4.6541329857e+24	5.4806100000e+06	3.1194581726e+10	4484.1966021672	3324.7889640718	N/A
4.6543022449e+24	5.4807100000e+06	3.1189944360e+10	4484.1324151298	3324.7374070209	N/A
4.6544715079e+24	5.4808100000e+06	3.1185307062e+10	4484.0682290192	3324.6858483573	N/A
4.6546407746e+24	5.4809100000e+06	3.1180669830e+10	4484.0040438354	3324.6342880810	N/A
4.6548100451e+24	5.4810100000e+06	3.1176032665e+10	4483.9398595784	3324.5827261920	N/A
4.6549793193e+24	5.4811100000e+06	3.1171395567e+10	4483.8756762481	3324.5311626903	N/A
4.6551485973e+24	5.4812100000e+06	3.1166758536e+10	4483.8114938446	3324.4795975757	N/A
4.6553178790e+24	5.4813100000e+06	3.1162121571e+10	4483.7473123677	3324.4280308483	N/A
4.6554871645e+24	5.4814100000e+06	3.1157484674e+10	4483.6831318176	3324.3764625079	N/A
4.6556564537e+24	5.4815100000e+06	3.1152847844e+10	4483.6189521940	3324.3248925545	N/A
4.6558257467e+24	5.4816100000e+06	3.1148211081e+10	4483.5547734972	3324.2733209882	N/A
4.6559950435e+24	5.4817100000e+06	3.1143574384e+10	4483.4905957269	3324.2217478087	N/A
4.6561643440e+24	5.4818100000e+06	3.1138937755e+10	4483.4264188832	3324.1701730162	N/A
4.6563336482e+24	5.4819100000e+06	3.1134301193e+10	4483.3622429661	3324.1185966104	N/A
4.6565029562e+24	5.4820100000e+06	3.1129664697e+10	4483.2980679755	3324.0670185915	N/A
4.6566722680e+24	5.4821100000e+06	3.1125028268e+10	4483.2338939114	3324.0154389592	N/A
4.6568415835e+24	5.4822100000e+06	3.1120391907e+10	4483.1697207739	3323.9638577137	N/A
4.6570109028e+24	5.4823100000e+06	3.1115755612e+10	4483.1055485628	3323.9122748548	N/A
4.6571802258e+24	5.4824100000e+06	3.1111119384e+10	4483.0413772781	3323.8606903824	N/A
4.6573495526e+24	5.4825100000e+06	3.1106483224e+10	4482.9772069199	3323.8091042966	N/A
4.6575188831e+24	5.4826100000e+06	3.1101847130e+10	4482.9130374881	3323.7575165973	N/A
4.6576882174e+24	5.4827100000e+06	3.1097211103e+10	4482.8488689826	3323.7059272844	N/A
4.6578575554e+24	5.4828100000e+06	3.1092575143e+10	4482.7847014035	3323.6543363579	N/A
4.6580268972e+24	5.4829100000e+06	3.1087939249e+10	4482.7205301240	3323.6027438177	N/A
4.6581962427e+24	5.4830100000e+06	3.1083303423e+10	4482.6563100765	3323.5511496636	N/A
4.6583655920e+24	5.4831100000e+06	3.1078667664e+10	4482.5920909560	3323.4995538938	N/A
4.6585349451e+24	5.4832100000e+06	3.1074031972e+10	4482.5278727634	3323.4479565081	N/A
4.6587043019e+24	5.4833100000e+06	3.1069396347e+10	4482.4636554986	3323.3963575066	N/A
4.6588736624e+24	5.4834100000e+06	3.1064760788e+10	4482.3994391616	3323.3447568892	N/A
4.6590430267e+24	5.4835100000e+06	3.1060125297e+10	4482.3352237524	3323.2931546558	N/A
4.6592123948e+24	5.4836100000e+06	3.1055489873e+10	4482.2710092708	3323.2415508064	N/A
4.6593817665e+24	5.4837100000e+06	3.1050854515e+10	4482.2067957170	3323.1899453409	N/A
4.6595511421e+24	5.4838100000e+06	3.1046219225e+10	4482.1425830909	3323.1383382593	N/A
4.6597205214e+24	5.4839100000e+06	3.1041584001e+10	4482.0783713924	3323.0867295615	N/A
4.6598899044e+24	5.4840100000e+06	3.1036948845e+10	4482.0141606216	3323.0351192475	N/A
4.6600592912e+24	5.4841100000e+06	3.1032313755e+10	4481.9499507784	3322.9835073172	N/A
4.6602286818e+24	5.4842100000e+06	3.1027678733e+10	4481.8857418627	3322.9318937707	N/A
4.6603980761e+24	5.4843100000e+06	3.1023043777e+10	4481.8215338747	3322.8802786077	N/A
4.6605674741e+24	5.4844100000e+06	3.1018408888e+10	4481.7573268142	3322.8286618284	N/A
4.6607368760e+24	5.4845100000e+06	3.1013774067e+10	4481.6931206812	3322.7770434325	N/A
4.6609062815e+24	5.4846100000e+06	3.1009139312e+10	4481.6289154758	3322.7254234202	N/A
4.6610756908e+24	5.4847100000e+06	3.1004504624e+10	4481.5647111978	3322.6738017913	N/A
4.6612451039e+24	5.4848100000e+06	3.0999870003e+10	4481.5005078472	3322.6221785458	N/A
4.6614145207e+24	5.4849100000e+06	3.0995235449e+10	4481.4363054241	3322.5705536836	N/A
4.6615839412e+24	5.4850100000e+06	3.0990600962e+10	4481.3721039284	3322.5189272047	N/A
4.6617533655e+24	5.4851100000e+06	3.0985966542e+10	4481.3079033601	3322.4672991090	N/A
4.6619227936e+24	5.4852100000e+06	3.0981332189e+10	4481.2437037192	3322.4156693966	N/A
4.6620922254e+24	5.4853100000e+06	3.0976697903e+10	4481.1795050056	3322.3640380672	N/A
4.6622616610e+24	5.4854100000e+06	3.0972063684e+10	4481.1153072193	3322.3124051210	N/A
4.6624311003e+24	5.4855100000e+06	3.0967429532e+10	4481.0511103603	3322.2607705577	N/A
4.6626005433e+24	5.4856100000e+06	3.0962795446e+10	4480.9869144286	3322.2091343775	N/A
4.6627699901e+24	5.4857100000e+06	3.0958161428e+10	4480.9227194242	3322.1574965802	N/A
4.6629394407e+24	5.4858100000e+06	3.0953527477e+10	4480.8585253469	3322.1058571658	N/A
4.6631088950e+24	5.4859100000e+06	3.0948893592e+10	4480.7943321969	3322.0542161342	N/A
4.6632783531e+24	5.4860100000e+06	3.0944259774e+10	4480.7301399740	3322.0025734855	N/A
4.6634478149e+24	5.4861100000e+06	3.0939626024e+10	4480.6659486783	3321.9509292194	N/A
4.6636172804e+24	5.4862100000e+06	3.0934992340e+10	4480.6017583098	3321.8992833361	N/A
4.6637867498e+24	5.4863100000e+06	3.0930358723e+10	4480.5375688683	3321.8476358353	N/A
4.6639562228e+24	5.4864100000e+06	3.0925725173e+10	4480.4733803539	3321.7959867172	N/A
4.6641256996e+24	5.4865100000e+06	3.0921091690e+10	4480.4091927666	3321.7443359816	N/A
4.6642951802e+24	5.4866100000e+06	3.0916458274e+10	4480.3449988430	3321.6926836285	N/A
4.6644646645e+24	5.4867100000e+06	3.0911824925e+10	4480.2806963802	3321.6410296576	N/A
4.6646341526e+24	5.4868100000e+06	3.0907191643e+10	4480.2163948462	3321.5893740647	N/A
4.6648036444e+24	5.4869100000e+06	3.0902558428e+10	4480.1520942426	3321.5377168499	N/A
4.6649731399e+24	5.4870100000e+06	3.0897925280e+10	4480.0877945692	3321.4860580130	N/A
4.6651426392e+24	5.4871100000e+06	3.0893292199e+10	4480.0234958262	3321.4343975541	N/A
4.6653121422e+24	5.4872100000e+06	3.0888659185e+10	4479.9591980134	3321.3827354731	N/A
4.6654816490e+24	5.4873100000e+06	3.0884026238e+10	4479.8949011308	3321.3310717699	N/A
4.6656511595e+24	5.4874100000e+06	3.0879393358e+10	4479.8306051785	3321.2794064445	N/A
4.6658206738e+24	5.4875100000e+06	3.0874760545e+10	4479.7663101564	3321.2277394968	N/A
4.6659901918e+24	5.4876100000e+06	3.0870127799e+10	4479.7020160644	3321.1760709268	N/A
4.6661597136e+24	5.4877100000e+06	3.0865495121e+10	4479.6377229026	3321.1244007344	N/A
4.6663292391e+24	5.4878100000e+06	3.0860862509e+10	4479.5734306709	3321.0727289196	N/A
4.6664987684e+24	5.4879100000e+06	3.0856229964e+10	4479.5091393694	3321.0210554823	N/A
4.6666683014e+24	5.4880100000e+06	3.0851597486e+10	4479.4448489979	3320.9693804225	N/A
4.6668378381e+24	5.4881100000e+06	3.0846965075e+10	4479.3805595564	3320.9177037402	N/A
4.6670073786e+24	5.4882100000e+06	3.0842332732e+10	4479.3162710450	3320.8660254352	N/A
4.6671769229e+24	5.4883100000e+06	3.0837700455e+10	4479.2519834636	3320.8143455075	N/A
4.6673464708e+24	5.4884100000e+06	3.0833068245e+10	4479.1876968122	3320.7626639572	N/A
4.6675160226e+24	5.4885100000e+06	3.0828436102e+10	4479.1234110908	3320.7109807840	N/A
4.6676855780e+24	5.4886100000e+06	3.0823804027e+10	4479.0591262993	3320.6592959881	N/A
4.6678551373e+24	5.4887100000e+06	3.0819172018e+10	4478.9948424377	3320.6076095692	N/A
4.6680247002e+24	5.4888100000e+06	3.0814540076e+10	4478.9305595060	3320.5559215275	N/A
4.6681942669e+24	5.4889100000e+06	3.0809908202e+10	4478.8662775042	3320.5042318628	N/A
4.6683638374e+24	5.4890100000e+06	3.0805276394e+10	4478.8019964322	3320.4525405750	N/A
4.6685334116e+24	5.4891100000e+06	3.0800644653e+10	4478.7377162901	3320.4008476642	N/A
4.6687029895e+24	5.4892100000e+06	3.0796012979e+10	4478.6734370778	3320.3491531303	N/A
4.6688725712e+24	5.4893100000e+06	3.0791381373e+10	4478.6091587952	3320.2974569732	N/A
4.6690421566e+24	5.4894100000e+06	3.0786749833e+10	4478.5448814425	3320.2457591929	N/A
4.6692117458e+24	5.4895100000e+06	3.0782118360e+10	4478.4806050194	3320.1940597893	N/A
4.6693813387e+24	5.4896100000e+06	3.0777486954e+10	4478.4163295261	3320.1423587624	N/A
4.6695509354e+24	5.4897100000e+06	3.0772855616e+10	4478.3520549624	3320.0906561121	N/A
4.6697205358e+24	5.4898100000e+06	3.0768224344e+10	4478.2877813284	3320.0389518384	N/A
4.6698901400e+24	5.4899100000e+06	3.0763593139e+10	4478.2235086241	3319.9872459412	N/A
4.6700597479e+24	5.4900100000e+06	3.0758962001e+10	4478.1592368494	3319.9355384205	N/A
4.6702293595e+24	5.4901100000e+06	3.0754330931e+10	4478.0949660043	3319.8838292762	N/A
4.6703989749e+24	5.4902100000e+06	3.0749699927e+10	4478.0306960887	3319.8321185083	N/A
4.6705685940e+24	5.4903100000e+06	3.0745068990e+10	4477.9664091177	3319.7804061168	N/A
4.6707382169e+24	5.4904100000e+06	3.0740438120e+10	4477.9020617453	3319.7286921008	N/A
4.6709078435e+24	5.4905100000e+06	3.0735807317e+10	4477.8377153037	3319.6769764582	N/A
4.6710774739e+24	5.4906100000e+06	3.0731176581e+10	4477.7733697940	3319.6252591888	N/A
4.6712471080e+24	5.4907100000e+06	3.0726545913e+10	4477.7090252159	3319.5735402926	N/A
4.6714167459e+24	5.4908100000e+06	3.0721915311e+10	4477.6446815696	3319.5218197695	N/A
4.6715863874e+24	5.4909100000e+06	3.0717284777e+10	4477.5803388550	3319.4700976195	N/A
4.6717560328e+24	5.4910100000e+06	3.0712654309e+10	4477.5159970721	3319.4183738426	N/A
4.6719256818e+24	5.4911100000e+06	3.0708023909e+10	4477.4516562209	3319.3666484387	N/A
4.6720953346e+24	5.4912100000e+06	3.0703393575e+10	4477.3873163012	3319.3149214077	N/A
4.6722649912e+24	5.4913100000e+06	3.0698763309e+10	4477.3229773132	3319.2631927496	N/A
4.6724346515e+24	5.4914100000e+06	3.0694133109e+10	4477.2586392568	3319.2114624643	N/A
4.6726043155e+24	5.4915100000e+06	3.0689502977e+10	4477.1943021319	3319.1597305519	N/A
4.6727739833e+24	5.4916100000e+06	3.0684872912e+10	4477.1299659386	3319.1079970121	N/A
4.6729436548e+24	5.4917100000e+06	3.0680242913e+10	4477.0656306767	3319.0562618451	N/A
4.6731133301e+24	5.4918100000e+06	3.0675612982e+10	4477.0012963464	3319.0045250507	N/A
4.6732830091e+24	5.4919100000e+06	3.0670983118e+10	4476.9369629476	3318.9527866289	N/A
4.6734526918e+24	5.4920100000e+06	3.0666353321e+10	4476.8726304802	3318.9010465797	N/A
4.6736223783e+24	5.4921100000e+06	3.0661723591e+10	4476.8082989442	3318.8493049029	N/A
4.6737920685e+24	5.4922100000e+06	3.0657093928e+10	4476.7439683396	3318.7975615986	N/A
4.6739617625e+24	5.4923100000e+06	3.0652464332e+10	4476.6796386665	3318.7458166667	N/A
4.6741314602e+24	5.4924100000e+06	3.0647834803e+10	4476.6153099246	3318.6940701071	N/A
4.6743011616e+24	5.4925100000e+06	3.0643205341e+10	4476.5509821141	3318.6423219198	N/A
4.6744708668e+24	5.4926100000e+06	3.0638575946e+10	4476.4866552349	3318.5905721048	N/A
4.6746405757e+24	5.4927100000e+06	3.0633946618e+10	4476.4223292870	3318.5388206619	N/A
4.6748102884e+24	5.4928100000e+06	3.0629317357e+10	4476.3580042704	3318.4870675912	N/A
4.6749800048e+24	5.4929100000e+06	3.0624688163e+10	4476.2936801850	3318.4353128925	N/A
4.6751497250e+24	5.4930100000e+06	3.0620059036e+10	4476.2293570308	3318.3835565659	N/A
4.6753194488e+24	5.4931100000e+06	3.0615429976e+10	4476.1650348079	3318.3317986113	N/A
4.6754891765e+24	5.4932100000e+06	3.0610800983e+10	4476.1007135161	3318.2800390287	N/A
4.6756589078e+24	5.4933100000e+06	3.0606172057e+10	4476.0363931554	3318.2282778179	N/A
