# SiC (zinc-blende structure) EOS from Miozzi et al. (2018)
# Note that the zinc-blende to rock-salt phase transition occurs around 65-70 GPa
# Should switch to rock-salt EOS above that pressure
# Pressure (Pa)	Density (kg/m^3)
1.0289405972e+13	1.5799599198e+04
1.0348241143e+13	1.5831663327e+04
1.0407280295e+13	1.5863727455e+04
1.0466523694e+13	1.5895791583e+04
1.0525971604e+13	1.5927855711e+04
1.0585624290e+13	1.5959919840e+04
1.0645482015e+13	1.5991983968e+04
1.0705545044e+13	1.6024048096e+04
1.0765813640e+13	1.6056112224e+04
1.0826288067e+13	1.6088176353e+04
1.0886968590e+13	1.6120240481e+04
1.0947855470e+13	1.6152304609e+04
1.1008948971e+13	1.6184368737e+04
1.1070249357e+13	1.6216432866e+04
1.1131756890e+13	1.6248496994e+04
1.1193471833e+13	1.6280561122e+04
1.1255394448e+13	1.6312625251e+04
1.1317524998e+13	1.6344689379e+04
1.1379863745e+13	1.6376753507e+04
1.1442410951e+13	1.6408817635e+04
1.1505166877e+13	1.6440881764e+04
1.1568131786e+13	1.6472945892e+04
1.1631305939e+13	1.6505010020e+04
1.1694689597e+13	1.6537074148e+04
1.1758283022e+13	1.6569138277e+04
1.1822086475e+13	1.6601202405e+04
1.1886100216e+13	1.6633266533e+04
1.1950324506e+13	1.6665330661e+04
1.2014759606e+13	1.6697394790e+04
1.2079405777e+13	1.6729458918e+04
1.2144263278e+13	1.6761523046e+04
1.2209332369e+13	1.6793587174e+04
1.2274613311e+13	1.6825651303e+04
1.2340106364e+13	1.6857715431e+04
1.2405811786e+13	1.6889779559e+04
1.2471729838e+13	1.6921843687e+04
1.2537860779e+13	1.6953907816e+04
1.2604204868e+13	1.6985971944e+04
1.2670762363e+13	1.7018036072e+04
1.2737533525e+13	1.7050100200e+04
1.2804518611e+13	1.7082164329e+04
1.2871717880e+13	1.7114228457e+04
1.2939131591e+13	1.7146292585e+04
1.3006760001e+13	1.7178356713e+04
1.3074603369e+13	1.7210420842e+04
1.3142661953e+13	1.7242484970e+04
1.3210936011e+13	1.7274549098e+04
1.3279425800e+13	1.7306613226e+04
1.3348131578e+13	1.7338677355e+04
1.3417053602e+13	1.7370741483e+04
1.3486192129e+13	1.7402805611e+04
1.3555547417e+13	1.7434869739e+04
1.3625119722e+13	1.7466933868e+04
1.3694909301e+13	1.7498997996e+04
1.3764916411e+13	1.7531062124e+04
1.3835141308e+13	1.7563126253e+04
1.3905584249e+13	1.7595190381e+04
1.3976245490e+13	1.7627254509e+04
1.4047125286e+13	1.7659318637e+04
1.4118223894e+13	1.7691382766e+04
1.4189541570e+13	1.7723446894e+04
1.4261078569e+13	1.7755511022e+04
1.4332835146e+13	1.7787575150e+04
1.4404811557e+13	1.7819639279e+04
1.4477008058e+13	1.7851703407e+04
1.4549424903e+13	1.7883767535e+04
1.4622062346e+13	1.7915831663e+04
1.4694920644e+13	1.7947895792e+04
1.4768000050e+13	1.7979959920e+04
1.4841300820e+13	1.8012024048e+04
1.4914823207e+13	1.8044088176e+04
1.4988567465e+13	1.8076152305e+04
1.5062533849e+13	1.8108216433e+04
1.5136722613e+13	1.8140280561e+04
1.5211134010e+13	1.8172344689e+04
1.5285768295e+13	1.8204408818e+04
1.5360625720e+13	1.8236472946e+04
1.5435706539e+13	1.8268537074e+04
1.5511011006e+13	1.8300601202e+04
1.5586539374e+13	1.8332665331e+04
1.5662291895e+13	1.8364729459e+04
1.5738268822e+13	1.8396793587e+04
1.5814470408e+13	1.8428857715e+04
1.5890896907e+13	1.8460921844e+04
1.5967548569e+13	1.8492985972e+04
1.6044425649e+13	1.8525050100e+04
1.6121528397e+13	1.8557114228e+04
1.6198857066e+13	1.8589178357e+04
1.6276411908e+13	1.8621242485e+04
1.6354193174e+13	1.8653306613e+04
1.6432201117e+13	1.8685370741e+04
1.6510435988e+13	1.8717434870e+04
1.6588898038e+13	1.8749498998e+04
1.6667587519e+13	1.8781563126e+04
1.6746504682e+13	1.8813627255e+04
1.6825649778e+13	1.8845691383e+04
1.6905023057e+13	1.8877755511e+04
1.6984624771e+13	1.8909819639e+04
1.7064455171e+13	1.8941883768e+04
1.7144514506e+13	1.8973947896e+04
1.7224803028e+13	1.9006012024e+04
1.7305320986e+13	1.9038076152e+04
1.7386068631e+13	1.9070140281e+04
1.7467046213e+13	1.9102204409e+04
1.7548253981e+13	1.9134268537e+04
1.7629692186e+13	1.9166332665e+04
1.7711361077e+13	1.9198396794e+04
1.7793260904e+13	1.9230460922e+04
1.7875391916e+13	1.9262525050e+04
1.7957754362e+13	1.9294589178e+04
1.8040348492e+13	1.9326653307e+04
1.8123174554e+13	1.9358717435e+04
1.8206232799e+13	1.9390781563e+04
1.8289523473e+13	1.9422845691e+04
1.8373046827e+13	1.9454909820e+04
1.8456803109e+13	1.9486973948e+04
1.8540792566e+13	1.9519038076e+04
1.8625015448e+13	1.9551102204e+04
1.8709472003e+13	1.9583166333e+04
1.8794162479e+13	1.9615230461e+04
1.8879087124e+13	1.9647294589e+04
1.8964246185e+13	1.9679358717e+04
1.9049639910e+13	1.9711422846e+04
1.9135268548e+13	1.9743486974e+04
1.9221132345e+13	1.9775551102e+04
1.9307231550e+13	1.9807615230e+04
1.9393566408e+13	1.9839679359e+04
1.9480137168e+13	1.9871743487e+04
1.9566944076e+13	1.9903807615e+04
1.9653987379e+13	1.9935871743e+04
1.9741267325e+13	1.9967935872e+04
1.9828784160e+13	2.0000000000e+04
