# Diamond EOS from Swift et al. (2022), using a modified Vinet form
# Pressure (Pa)	Density (kg/m^3)
1.6234112687e+12	8.3611805903e+03
1.6252854854e+12	8.3646823412e+03
1.6271606534e+12	8.3681840920e+03
1.6290367725e+12	8.3716858429e+03
1.6309138427e+12	8.3751875938e+03
1.6327918639e+12	8.3786893447e+03
1.6346708359e+12	8.3821910955e+03
1.6365507586e+12	8.3856928464e+03
1.6384316319e+12	8.3891945973e+03
1.6403134557e+12	8.3926963482e+03
1.6421962299e+12	8.3961980990e+03
1.6440799545e+12	8.3996998499e+03
1.6459646292e+12	8.4032016008e+03
1.6478502540e+12	8.4067033517e+03
1.6497368287e+12	8.4102051026e+03
1.6516243533e+12	8.4137068534e+03
1.6535128276e+12	8.4172086043e+03
1.6554022516e+12	8.4207103552e+03
1.6572926252e+12	8.4242121061e+03
1.6591839481e+12	8.4277138569e+03
1.6610762204e+12	8.4312156078e+03
1.6629694418e+12	8.4347173587e+03
1.6648636124e+12	8.4382191096e+03
1.6667587320e+12	8.4417208604e+03
1.6686548004e+12	8.4452226113e+03
1.6705518177e+12	8.4487243622e+03
1.6724497836e+12	8.4522261131e+03
1.6743486980e+12	8.4557278639e+03
1.6762485610e+12	8.4592296148e+03
1.6781493722e+12	8.4627313657e+03
1.6800511318e+12	8.4662331166e+03
1.6819538394e+12	8.4697348674e+03
1.6838574951e+12	8.4732366183e+03
1.6857620987e+12	8.4767383692e+03
1.6876676501e+12	8.4802401201e+03
1.6895741493e+12	8.4837418709e+03
1.6914815960e+12	8.4872436218e+03
1.6933899902e+12	8.4907453727e+03
1.6952993319e+12	8.4942471236e+03
1.6972096208e+12	8.4977488744e+03
1.6991208569e+12	8.5012506253e+03
1.7010330400e+12	8.5047523762e+03
1.7029461702e+12	8.5082541271e+03
1.7048602472e+12	8.5117558779e+03
1.7067752709e+12	8.5152576288e+03
1.7086912413e+12	8.5187593797e+03
1.7106081583e+12	8.5222611306e+03
1.7125260217e+12	8.5257628814e+03
1.7144448314e+12	8.5292646323e+03
1.7163645874e+12	8.5327663832e+03
1.7182852894e+12	8.5362681341e+03
1.7202069375e+12	8.5397698849e+03
1.7221295316e+12	8.5432716358e+03
1.7240530714e+12	8.5467733867e+03
1.7259775569e+12	8.5502751376e+03
1.7279029880e+12	8.5537768884e+03
1.7298293647e+12	8.5572786393e+03
1.7317566867e+12	8.5607803902e+03
1.7336849540e+12	8.5642821411e+03
1.7356141665e+12	8.5677838919e+03
1.7375443241e+12	8.5712856428e+03
1.7394754266e+12	8.5747873937e+03
1.7414074740e+12	8.5782891446e+03
1.7433404662e+12	8.5817908954e+03
1.7452744031e+12	8.5852926463e+03
1.7472092845e+12	8.5887943972e+03
1.7491451104e+12	8.5922961481e+03
1.7510818806e+12	8.5957978989e+03
1.7530195951e+12	8.5992996498e+03
1.7549582537e+12	8.6028014007e+03
1.7568978564e+12	8.6063031516e+03
1.7588384030e+12	8.6098049025e+03
1.7607798934e+12	8.6133066533e+03
1.7627223276e+12	8.6168084042e+03
1.7646657054e+12	8.6203101551e+03
1.7666100267e+12	8.6238119060e+03
1.7685552915e+12	8.6273136568e+03
1.7705014996e+12	8.6308154077e+03
1.7724486509e+12	8.6343171586e+03
1.7743967454e+12	8.6378189095e+03
1.7763457828e+12	8.6413206603e+03
1.7782957632e+12	8.6448224112e+03
1.7802466863e+12	8.6483241621e+03
1.7821985522e+12	8.6518259130e+03
1.7841513607e+12	8.6553276638e+03
1.7861051117e+12	8.6588294147e+03
1.7880598052e+12	8.6623311656e+03
1.7900154409e+12	8.6658329165e+03
1.7919720188e+12	8.6693346673e+03
1.7939295388e+12	8.6728364182e+03
1.7958880008e+12	8.6763381691e+03
1.7978474048e+12	8.6798399200e+03
1.7998077505e+12	8.6833416708e+03
1.8017690379e+12	8.6868434217e+03
1.8037312669e+12	8.6903451726e+03
1.8056944374e+12	8.6938469235e+03
1.8076585493e+12	8.6973486743e+03
1.8096236025e+12	8.7008504252e+03
1.8115895969e+12	8.7043521761e+03
1.8135565324e+12	8.7078539270e+03
1.8155244088e+12	8.7113556778e+03
1.8174932262e+12	8.7148574287e+03
1.8194629843e+12	8.7183591796e+03
1.8214336832e+12	8.7218609305e+03
1.8234053226e+12	8.7253626813e+03
1.8253779026e+12	8.7288644322e+03
1.8273514229e+12	8.7323661831e+03
1.8293258835e+12	8.7358679340e+03
1.8313012843e+12	8.7393696848e+03
1.8332776252e+12	8.7428714357e+03
1.8352549061e+12	8.7463731866e+03
1.8372331269e+12	8.7498749375e+03
1.8392122875e+12	8.7533766883e+03
1.8411923878e+12	8.7568784392e+03
1.8431734276e+12	8.7603801901e+03
1.8451554070e+12	8.7638819410e+03
1.8471383258e+12	8.7673836918e+03
1.8491221839e+12	8.7708854427e+03
1.8511069812e+12	8.7743871936e+03
1.8530927175e+12	8.7778889445e+03
1.8550793929e+12	8.7813906953e+03
1.8570670072e+12	8.7848924462e+03
1.8590555603e+12	8.7883941971e+03
1.8610450521e+12	8.7918959480e+03
1.8630354826e+12	8.7953976988e+03
1.8650268515e+12	8.7988994497e+03
1.8670191588e+12	8.8024012006e+03
1.8690124045e+12	8.8059029515e+03
1.8710065884e+12	8.8094047024e+03
1.8730017104e+12	8.8129064532e+03
1.8749977705e+12	8.8164082041e+03
1.8769947684e+12	8.8199099550e+03
1.8789927042e+12	8.8234117059e+03
1.8809915777e+12	8.8269134567e+03
1.8829913889e+12	8.8304152076e+03
1.8849921376e+12	8.8339169585e+03
1.8869938238e+12	8.8374187094e+03
1.8889964473e+12	8.8409204602e+03
1.8910000080e+12	8.8444222111e+03
1.8930045059e+12	8.8479239620e+03
1.8950099408e+12	8.8514257129e+03
1.8970163127e+12	8.8549274637e+03
1.8990236215e+12	8.8584292146e+03
1.9010318670e+12	8.8619309655e+03
1.9030410492e+12	8.8654327164e+03
1.9050511680e+12	8.8689344672e+03
1.9070622232e+12	8.8724362181e+03
1.9090742149e+12	8.8759379690e+03
1.9110871428e+12	8.8794397199e+03
1.9131010069e+12	8.8829414707e+03
1.9151158071e+12	8.8864432216e+03
1.9171315433e+12	8.8899449725e+03
1.9191482154e+12	8.8934467234e+03
1.9211658233e+12	8.8969484742e+03
1.9231843669e+12	8.9004502251e+03
1.9252038461e+12	8.9039519760e+03
1.9272242609e+12	8.9074537269e+03
1.9292456111e+12	8.9109554777e+03
1.9312678966e+12	8.9144572286e+03
1.9332911173e+12	8.9179589795e+03
1.9353152732e+12	8.9214607304e+03
1.9373403642e+12	8.9249624812e+03
1.9393663901e+12	8.9284642321e+03
1.9413933508e+12	8.9319659830e+03
1.9434212463e+12	8.9354677339e+03
1.9454500765e+12	8.9389694847e+03
1.9474798413e+12	8.9424712356e+03
1.9495105405e+12	8.9459729865e+03
1.9515421741e+12	8.9494747374e+03
1.9535747421e+12	8.9529764882e+03
1.9556082442e+12	8.9564782391e+03
1.9576426804e+12	8.9599799900e+03
1.9596780507e+12	8.9634817409e+03
1.9617143548e+12	8.9669834917e+03
1.9637515928e+12	8.9704852426e+03
1.9657897645e+12	8.9739869935e+03
1.9678288699e+12	8.9774887444e+03
1.9698689088e+12	8.9809904952e+03
1.9719098811e+12	8.9844922461e+03
1.9739517868e+12	8.9879939970e+03
1.9759946258e+12	8.9914957479e+03
1.9780383980e+12	8.9949974987e+03
1.9800831032e+12	8.9984992496e+03
1.9821287414e+12	9.0020010005e+03
1.9841753125e+12	9.0055027514e+03
1.9862228165e+12	9.0090045023e+03
1.9882712531e+12	9.0125062531e+03
1.9903206223e+12	9.0160080040e+03
1.9923709241e+12	9.0195097549e+03
1.9944221583e+12	9.0230115058e+03
1.9964743249e+12	9.0265132566e+03
1.9985274237e+12	9.0300150075e+03
2.0005814547e+12	9.0335167584e+03
2.0026364177e+12	9.0370185093e+03
2.0046923127e+12	9.0405202601e+03
2.0067491396e+12	9.0440220110e+03
2.0088068983e+12	9.0475237619e+03
2.0108655887e+12	9.0510255128e+03
2.0129252107e+12	9.0545272636e+03
2.0149857642e+12	9.0580290145e+03
2.0170472492e+12	9.0615307654e+03
2.0191096655e+12	9.0650325163e+03
2.0211730130e+12	9.0685342671e+03
2.0232372917e+12	9.0720360180e+03
2.0253025015e+12	9.0755377689e+03
2.0273686422e+12	9.0790395198e+03
2.0294357138e+12	9.0825412706e+03
2.0315037162e+12	9.0860430215e+03
2.0335726493e+12	9.0895447724e+03
2.0356425131e+12	9.0930465233e+03
2.0377133073e+12	9.0965482741e+03
2.0397850320e+12	9.1000500250e+03
2.0418576870e+12	9.1035517759e+03
2.0439312723e+12	9.1070535268e+03
2.0460057878e+12	9.1105552776e+03
2.0480812333e+12	9.1140570285e+03
2.0501576088e+12	9.1175587794e+03
2.0522349142e+12	9.1210605303e+03
2.0543131494e+12	9.1245622811e+03
2.0563923144e+12	9.1280640320e+03
2.0584724089e+12	9.1315657829e+03
2.0605534330e+12	9.1350675338e+03
2.0626353865e+12	9.1385692846e+03
2.0647182695e+12	9.1420710355e+03
2.0668020816e+12	9.1455727864e+03
2.0688868230e+12	9.1490745373e+03
2.0709724934e+12	9.1525762881e+03
2.0730590929e+12	9.1560780390e+03
2.0751466213e+12	9.1595797899e+03
2.0772350785e+12	9.1630815408e+03
2.0793244645e+12	9.1665832916e+03
2.0814147791e+12	9.1700850425e+03
2.0835060222e+12	9.1735867934e+03
2.0855981939e+12	9.1770885443e+03
2.0876912939e+12	9.1805902951e+03
2.0897853223e+12	9.1840920460e+03
2.0918802788e+12	9.1875937969e+03
2.0939761635e+12	9.1910955478e+03
2.0960729762e+12	9.1945972986e+03
2.0981707169e+12	9.1980990495e+03
2.1002693854e+12	9.2016008004e+03
2.1023689817e+12	9.2051025513e+03
2.1044695057e+12	9.2086043022e+03
2.1065709574e+12	9.2121060530e+03
2.1086733365e+12	9.2156078039e+03
2.1107766430e+12	9.2191095548e+03
2.1128808769e+12	9.2226113057e+03
2.1149860381e+12	9.2261130565e+03
2.1170921264e+12	9.2296148074e+03
2.1191991418e+12	9.2331165583e+03
2.1213070842e+12	9.2366183092e+03
2.1234159535e+12	9.2401200600e+03
2.1255257496e+12	9.2436218109e+03
2.1276364725e+12	9.2471235618e+03
2.1297481220e+12	9.2506253127e+03
2.1318606981e+12	9.2541270635e+03
2.1339742007e+12	9.2576288144e+03
2.1360886297e+12	9.2611305653e+03
2.1382039850e+12	9.2646323162e+03
2.1403202665e+12	9.2681340670e+03
2.1424374741e+12	9.2716358179e+03
2.1445556078e+12	9.2751375688e+03
2.1466746674e+12	9.2786393197e+03
2.1487946530e+12	9.2821410705e+03
2.1509155643e+12	9.2856428214e+03
2.1530374014e+12	9.2891445723e+03
2.1551601640e+12	9.2926463232e+03
2.1572838523e+12	9.2961480740e+03
2.1594084659e+12	9.2996498249e+03
2.1615340050e+12	9.3031515758e+03
2.1636604693e+12	9.3066533267e+03
2.1657878589e+12	9.3101550775e+03
2.1679161735e+12	9.3136568284e+03
2.1700454132e+12	9.3171585793e+03
2.1721755779e+12	9.3206603302e+03
2.1743066674e+12	9.3241620810e+03
2.1764386817e+12	9.3276638319e+03
2.1785716207e+12	9.3311655828e+03
2.1807054843e+12	9.3346673337e+03
2.1828402725e+12	9.3381690845e+03
2.1849759851e+12	9.3416708354e+03
2.1871126220e+12	9.3451725863e+03
2.1892501833e+12	9.3486743372e+03
2.1913886687e+12	9.3521760880e+03
2.1935280783e+12	9.3556778389e+03
2.1956684119e+12	9.3591795898e+03
2.1978096694e+12	9.3626813407e+03
2.1999518508e+12	9.3661830915e+03
2.2020949560e+12	9.3696848424e+03
2.2042389849e+12	9.3731865933e+03
2.2063839374e+12	9.3766883442e+03
2.2085298135e+12	9.3801900950e+03
2.2106766130e+12	9.3836918459e+03
2.2128243358e+12	9.3871935968e+03
2.2149729820e+12	9.3906953477e+03
2.2171225514e+12	9.3941970985e+03
2.2192730438e+12	9.3976988494e+03
2.2214244594e+12	9.4012006003e+03
2.2235767979e+12	9.4047023512e+03
2.2257300592e+12	9.4082041021e+03
2.2278842434e+12	9.4117058529e+03
2.2300393503e+12	9.4152076038e+03
2.2321953798e+12	9.4187093547e+03
2.2343523318e+12	9.4222111056e+03
2.2365102064e+12	9.4257128564e+03
2.2386690033e+12	9.4292146073e+03
2.2408287225e+12	9.4327163582e+03
2.2429893640e+12	9.4362181091e+03
2.2451509276e+12	9.4397198599e+03
2.2473134133e+12	9.4432216108e+03
2.2494768209e+12	9.4467233617e+03
2.2516411505e+12	9.4502251126e+03
2.2538064018e+12	9.4537268634e+03
2.2559725750e+12	9.4572286143e+03
2.2581396697e+12	9.4607303652e+03
2.2603076861e+12	9.4642321161e+03
2.2624766240e+12	9.4677338669e+03
2.2646464832e+12	9.4712356178e+03
2.2668172639e+12	9.4747373687e+03
2.2689889658e+12	9.4782391196e+03
2.2711615888e+12	9.4817408704e+03
2.2733351330e+12	9.4852426213e+03
2.2755095982e+12	9.4887443722e+03
2.2776849843e+12	9.4922461231e+03
2.2798612913e+12	9.4957478739e+03
2.2820385191e+12	9.4992496248e+03
2.2842166675e+12	9.5027513757e+03
2.2863957366e+12	9.5062531266e+03
2.2885757263e+12	9.5097548774e+03
2.2907566364e+12	9.5132566283e+03
2.2929384669e+12	9.5167583792e+03
2.2951212177e+12	9.5202601301e+03
2.2973048887e+12	9.5237618809e+03
2.2994894799e+12	9.5272636318e+03
2.3016749912e+12	9.5307653827e+03
2.3038614224e+12	9.5342671336e+03
2.3060487736e+12	9.5377688844e+03
2.3082370446e+12	9.5412706353e+03
2.3104262354e+12	9.5447723862e+03
2.3126163458e+12	9.5482741371e+03
2.3148073759e+12	9.5517758879e+03
2.3169993254e+12	9.5552776388e+03
2.3191921944e+12	9.5587793897e+03
2.3213859828e+12	9.5622811406e+03
2.3235806905e+12	9.5657828914e+03
2.3257763174e+12	9.5692846423e+03
2.3279728634e+12	9.5727863932e+03
2.3301703285e+12	9.5762881441e+03
2.3323687125e+12	9.5797898949e+03
2.3345680155e+12	9.5832916458e+03
2.3367682373e+12	9.5867933967e+03
2.3389693778e+12	9.5902951476e+03
2.3411714370e+12	9.5937968984e+03
2.3433744149e+12	9.5972986493e+03
2.3455783112e+12	9.6008004002e+03
2.3477831259e+12	9.6043021511e+03
2.3499888591e+12	9.6078039020e+03
2.3521955105e+12	9.6113056528e+03
2.3544030801e+12	9.6148074037e+03
2.3566115679e+12	9.6183091546e+03
2.3588209737e+12	9.6218109055e+03
2.3610312975e+12	9.6253126563e+03
2.3632425393e+12	9.6288144072e+03
2.3654546988e+12	9.6323161581e+03
2.3676677761e+12	9.6358179090e+03
2.3698817711e+12	9.6393196598e+03
2.3720966837e+12	9.6428214107e+03
2.3743125138e+12	9.6463231616e+03
2.3765292614e+12	9.6498249125e+03
2.3787469263e+12	9.6533266633e+03
2.3809655086e+12	9.6568284142e+03
2.3831850081e+12	9.6603301651e+03
2.3854054247e+12	9.6638319160e+03
2.3876267584e+12	9.6673336668e+03
2.3898490091e+12	9.6708354177e+03
2.3920721768e+12	9.6743371686e+03
2.3942962613e+12	9.6778389195e+03
2.3965212625e+12	9.6813406703e+03
2.3987471805e+12	9.6848424212e+03
2.4009740151e+12	9.6883441721e+03
2.4032017663e+12	9.6918459230e+03
2.4054304339e+12	9.6953476738e+03
2.4076600179e+12	9.6988494247e+03
2.4098905183e+12	9.7023511756e+03
2.4121219349e+12	9.7058529265e+03
2.4143542678e+12	9.7093546773e+03
2.4165875167e+12	9.7128564282e+03
2.4188216816e+12	9.7163581791e+03
2.4210567626e+12	9.7198599300e+03
2.4232927594e+12	9.7233616808e+03
2.4255296720e+12	9.7268634317e+03
2.4277675003e+12	9.7303651826e+03
2.4300062444e+12	9.7338669335e+03
2.4322459040e+12	9.7373686843e+03
2.4344864792e+12	9.7408704352e+03
2.4367279698e+12	9.7443721861e+03
2.4389703757e+12	9.7478739370e+03
2.4412136970e+12	9.7513756878e+03
2.4434579335e+12	9.7548774387e+03
2.4457030852e+12	9.7583791896e+03
2.4479491519e+12	9.7618809405e+03
2.4501961337e+12	9.7653826913e+03
2.4524440304e+12	9.7688844422e+03
2.4546928420e+12	9.7723861931e+03
2.4569425683e+12	9.7758879440e+03
2.4591932094e+12	9.7793896948e+03
2.4614447651e+12	9.7828914457e+03
2.4636972355e+12	9.7863931966e+03
2.4659506203e+12	9.7898949475e+03
2.4682049195e+12	9.7933966983e+03
2.4704601332e+12	9.7968984492e+03
2.4727162611e+12	9.8004002001e+03
2.4749733032e+12	9.8039019510e+03
2.4772312595e+12	9.8074037019e+03
2.4794901299e+12	9.8109054527e+03
2.4817499142e+12	9.8144072036e+03
2.4840106125e+12	9.8179089545e+03
2.4862722247e+12	9.8214107054e+03
2.4885347507e+12	9.8249124562e+03
2.4907981903e+12	9.8284142071e+03
2.4930625437e+12	9.8319159580e+03
2.4953278106e+12	9.8354177089e+03
2.4975939910e+12	9.8389194597e+03
2.4998610849e+12	9.8424212106e+03
2.5021290921e+12	9.8459229615e+03
2.5043980127e+12	9.8494247124e+03
2.5066678464e+12	9.8529264632e+03
2.5089385934e+12	9.8564282141e+03
2.5112102534e+12	9.8599299650e+03
2.5134828264e+12	9.8634317159e+03
2.5157563124e+12	9.8669334667e+03
2.5180307112e+12	9.8704352176e+03
2.5203060229e+12	9.8739369685e+03
2.5225822473e+12	9.8774387194e+03
2.5248593844e+12	9.8809404702e+03
2.5271374341e+12	9.8844422211e+03
2.5294163963e+12	9.8879439720e+03
2.5316962709e+12	9.8914457229e+03
2.5339770580e+12	9.8949474737e+03
2.5362587574e+12	9.8984492246e+03
2.5385413690e+12	9.9019509755e+03
2.5408248928e+12	9.9054527264e+03
2.5431093288e+12	9.9089544772e+03
2.5453946768e+12	9.9124562281e+03
2.5476809367e+12	9.9159579790e+03
2.5499681086e+12	9.9194597299e+03
2.5522561924e+12	9.9229614807e+03
2.5545451879e+12	9.9264632316e+03
2.5568350951e+12	9.9299649825e+03
2.5591259139e+12	9.9334667334e+03
2.5614176443e+12	9.9369684842e+03
2.5637102862e+12	9.9404702351e+03
2.5660038396e+12	9.9439719860e+03
2.5682983043e+12	9.9474737369e+03
2.5705936803e+12	9.9509754877e+03
2.5728899675e+12	9.9544772386e+03
2.5751871659e+12	9.9579789895e+03
2.5774852754e+12	9.9614807404e+03
2.5797842960e+12	9.9649824912e+03
2.5820842275e+12	9.9684842421e+03
2.5843850698e+12	9.9719859930e+03
2.5866868230e+12	9.9754877439e+03
2.5889894870e+12	9.9789894947e+03
2.5912930617e+12	9.9824912456e+03
2.5935975470e+12	9.9859929965e+03
2.5959029428e+12	9.9894947474e+03
2.5982092491e+12	9.9929964982e+03
2.6005164659e+12	9.9964982491e+03
2.6028245930e+12	1.0000000000e+04
2.6160512238e+12	1.0020040080e+04
2.6293076555e+12	1.0040080160e+04
2.6425938758e+12	1.0060120240e+04
2.6559098725e+12	1.0080160321e+04
2.6692556334e+12	1.0100200401e+04
2.6826311467e+12	1.0120240481e+04
2.6960364003e+12	1.0140280561e+04
2.7094713825e+12	1.0160320641e+04
2.7229360815e+12	1.0180360721e+04
2.7364304857e+12	1.0200400802e+04
2.7499545836e+12	1.0220440882e+04
2.7635083637e+12	1.0240480962e+04
2.7770918148e+12	1.0260521042e+04
2.7907049255e+12	1.0280561122e+04
2.8043476847e+12	1.0300601202e+04
2.8180200813e+12	1.0320641283e+04
2.8317221044e+12	1.0340681363e+04
2.8454537431e+12	1.0360721443e+04
2.8592149866e+12	1.0380761523e+04
2.8730058242e+12	1.0400801603e+04
2.8868262454e+12	1.0420841683e+04
2.9006762397e+12	1.0440881764e+04
2.9145557966e+12	1.0460921844e+04
2.9284649058e+12	1.0480961924e+04
2.9424035571e+12	1.0501002004e+04
2.9563717405e+12	1.0521042084e+04
2.9703694458e+12	1.0541082164e+04
2.9843966631e+12	1.0561122244e+04
2.9984533826e+12	1.0581162325e+04
3.0125395945e+12	1.0601202405e+04
3.0266552891e+12	1.0621242485e+04
3.0408004570e+12	1.0641282565e+04
3.0549750885e+12	1.0661322645e+04
3.0691791744e+12	1.0681362725e+04
3.0834127053e+12	1.0701402806e+04
3.0976756720e+12	1.0721442886e+04
3.1119680654e+12	1.0741482966e+04
3.1262898765e+12	1.0761523046e+04
3.1406410963e+12	1.0781563126e+04
3.1550217161e+12	1.0801603206e+04
3.1694317271e+12	1.0821643287e+04
3.1838711205e+12	1.0841683367e+04
3.1983398879e+12	1.0861723447e+04
3.2128380208e+12	1.0881763527e+04
3.2273655108e+12	1.0901803607e+04
3.2419223495e+12	1.0921843687e+04
3.2565085289e+12	1.0941883768e+04
3.2711240407e+12	1.0961923848e+04
3.2857688769e+12	1.0981963928e+04
3.3004430297e+12	1.1002004008e+04
3.3151464911e+12	1.1022044088e+04
3.3298792534e+12	1.1042084168e+04
3.3446413090e+12	1.1062124248e+04
3.3594326502e+12	1.1082164329e+04
3.3742532696e+12	1.1102204409e+04
3.3891031598e+12	1.1122244489e+04
3.4039823135e+12	1.1142284569e+04
3.4188907233e+12	1.1162324649e+04
3.4338283823e+12	1.1182364729e+04
3.4487952834e+12	1.1202404810e+04
3.4637914195e+12	1.1222444890e+04
3.4788167839e+12	1.1242484970e+04
3.4938713697e+12	1.1262525050e+04
3.5089551703e+12	1.1282565130e+04
3.5240681790e+12	1.1302605210e+04
3.5392103893e+12	1.1322645291e+04
3.5543817949e+12	1.1342685371e+04
3.5695823893e+12	1.1362725451e+04
3.5848121663e+12	1.1382765531e+04
3.6000711197e+12	1.1402805611e+04
3.6153592435e+12	1.1422845691e+04
3.6306765317e+12	1.1442885772e+04
3.6460229782e+12	1.1462925852e+04
3.6613985774e+12	1.1482965932e+04
3.6768033235e+12	1.1503006012e+04
3.6922372108e+12	1.1523046092e+04
3.7077002338e+12	1.1543086172e+04
3.7231923870e+12	1.1563126253e+04
3.7387136649e+12	1.1583166333e+04
3.7542640624e+12	1.1603206413e+04
3.7698435741e+12	1.1623246493e+04
3.7854521950e+12	1.1643286573e+04
3.8010899199e+12	1.1663326653e+04
3.8167567440e+12	1.1683366733e+04
3.8324526623e+12	1.1703406814e+04
3.8481776700e+12	1.1723446894e+04
3.8639317625e+12	1.1743486974e+04
3.8797149351e+12	1.1763527054e+04
3.8955271832e+12	1.1783567134e+04
3.9113685025e+12	1.1803607214e+04
3.9272388885e+12	1.1823647295e+04
3.9431383369e+12	1.1843687375e+04
3.9590668436e+12	1.1863727455e+04
3.9750244044e+12	1.1883767535e+04
3.9910110153e+12	1.1903807615e+04
4.0070266724e+12	1.1923847695e+04
4.0230713716e+12	1.1943887776e+04
4.0391451094e+12	1.1963927856e+04
4.0552478820e+12	1.1983967936e+04
4.0713796856e+12	1.2004008016e+04
4.0875405169e+12	1.2024048096e+04
4.1037303724e+12	1.2044088176e+04
4.1199492487e+12	1.2064128257e+04
4.1361971424e+12	1.2084168337e+04
4.1524740505e+12	1.2104208417e+04
4.1687799697e+12	1.2124248497e+04
4.1851148970e+12	1.2144288577e+04
4.2014788295e+12	1.2164328657e+04
4.2178717643e+12	1.2184368737e+04
4.2342936986e+12	1.2204408818e+04
4.2507446297e+12	1.2224448898e+04
4.2672245549e+12	1.2244488978e+04
4.2837334717e+12	1.2264529058e+04
4.3002713777e+12	1.2284569138e+04
4.3168382703e+12	1.2304609218e+04
4.3334341474e+12	1.2324649299e+04
4.3500590067e+12	1.2344689379e+04
4.3667128460e+12	1.2364729459e+04
4.3833956633e+12	1.2384769539e+04
4.4001074567e+12	1.2404809619e+04
4.4168482241e+12	1.2424849699e+04
4.4336179638e+12	1.2444889780e+04
4.4504166740e+12	1.2464929860e+04
4.4672443531e+12	1.2484969940e+04
4.4841009995e+12	1.2505010020e+04
4.5009866116e+12	1.2525050100e+04
4.5179011881e+12	1.2545090180e+04
4.5348447276e+12	1.2565130261e+04
4.5518172288e+12	1.2585170341e+04
4.5688186906e+12	1.2605210421e+04
4.5858491119e+12	1.2625250501e+04
4.6029084915e+12	1.2645290581e+04
4.6199968287e+12	1.2665330661e+04
4.6371141224e+12	1.2685370741e+04
4.6542603720e+12	1.2705410822e+04
4.6714355766e+12	1.2725450902e+04
4.6886397357e+12	1.2745490982e+04
4.7058728488e+12	1.2765531062e+04
4.7231349152e+12	1.2785571142e+04
4.7404259347e+12	1.2805611222e+04
4.7577459069e+12	1.2825651303e+04
4.7750948316e+12	1.2845691383e+04
4.7924727085e+12	1.2865731463e+04
4.8098795377e+12	1.2885771543e+04
4.8273153191e+12	1.2905811623e+04
4.8447800528e+12	1.2925851703e+04
4.8622737389e+12	1.2945891784e+04
4.8797963776e+12	1.2965931864e+04
4.8973479693e+12	1.2985971944e+04
4.9149285142e+12	1.3006012024e+04
4.9325380130e+12	1.3026052104e+04
4.9501764660e+12	1.3046092184e+04
4.9678438740e+12	1.3066132265e+04
4.9855402375e+12	1.3086172345e+04
5.0032655574e+12	1.3106212425e+04
5.0210198345e+12	1.3126252505e+04
5.0388030697e+12	1.3146292585e+04
5.0566152639e+12	1.3166332665e+04
5.0744564183e+12	1.3186372745e+04
5.0923265340e+12	1.3206412826e+04
5.1102256122e+12	1.3226452906e+04
5.1281536542e+12	1.3246492986e+04
5.1461106614e+12	1.3266533066e+04
5.1640966351e+12	1.3286573146e+04
5.1821115770e+12	1.3306613226e+04
5.2001554886e+12	1.3326653307e+04
5.2182283716e+12	1.3346693387e+04
5.2363302278e+12	1.3366733467e+04
5.2544610588e+12	1.3386773547e+04
5.2726208668e+12	1.3406813627e+04
5.2908096535e+12	1.3426853707e+04
5.3090274211e+12	1.3446893788e+04
5.3272741716e+12	1.3466933868e+04
5.3455499073e+12	1.3486973948e+04
5.3638546305e+12	1.3507014028e+04
5.3821883434e+12	1.3527054108e+04
5.4005510485e+12	1.3547094188e+04
5.4189427482e+12	1.3567134269e+04
5.4373634452e+12	1.3587174349e+04
5.4558131421e+12	1.3607214429e+04
5.4742918415e+12	1.3627254509e+04
5.4927995463e+12	1.3647294589e+04
5.5113362593e+12	1.3667334669e+04
5.5299019834e+12	1.3687374749e+04
5.5484967217e+12	1.3707414830e+04
5.5671204772e+12	1.3727454910e+04
5.5857732531e+12	1.3747494990e+04
5.6044550526e+12	1.3767535070e+04
5.6231658789e+12	1.3787575150e+04
5.6419057355e+12	1.3807615230e+04
5.6606746259e+12	1.3827655311e+04
5.6794725534e+12	1.3847695391e+04
5.6982995217e+12	1.3867735471e+04
5.7171555345e+12	1.3887775551e+04
5.7360405954e+12	1.3907815631e+04
5.7549547084e+12	1.3927855711e+04
5.7738978772e+12	1.3947895792e+04
5.7928701058e+12	1.3967935872e+04
5.8118713982e+12	1.3987975952e+04
5.8309017586e+12	1.4008016032e+04
5.8499611910e+12	1.4028056112e+04
5.8690496997e+12	1.4048096192e+04
5.8881672890e+12	1.4068136273e+04
5.9073139633e+12	1.4088176353e+04
5.9264897271e+12	1.4108216433e+04
5.9456945848e+12	1.4128256513e+04
5.9649285411e+12	1.4148296593e+04
5.9841916005e+12	1.4168336673e+04
6.0034837679e+12	1.4188376754e+04
6.0228050481e+12	1.4208416834e+04
6.0421554458e+12	1.4228456914e+04
6.0615349661e+12	1.4248496994e+04
6.0809436140e+12	1.4268537074e+04
6.1003813945e+12	1.4288577154e+04
6.1198483128e+12	1.4308617234e+04
6.1393443742e+12	1.4328657315e+04
6.1588695839e+12	1.4348697395e+04
6.1784239473e+12	1.4368737475e+04
6.1980074698e+12	1.4388777555e+04
6.2176201570e+12	1.4408817635e+04
6.2372620143e+12	1.4428857715e+04
6.2569330476e+12	1.4448897796e+04
6.2766332624e+12	1.4468937876e+04
6.2963626646e+12	1.4488977956e+04
6.3161212600e+12	1.4509018036e+04
6.3359090545e+12	1.4529058116e+04
6.3557260541e+12	1.4549098196e+04
6.3755722650e+12	1.4569138277e+04
