# Oganov & Ono (2004) MgSiO3 (ppv) EOS (https://ui.adsabs.harvard.edu/abs/2004Natur.430..445O/abstract)
# See also Table 2 in Wagner et al. (2012)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
2.022970e+14	2.008971e+05
2.041284e+14	2.023836e+05
2.059740e+14	2.038812e+05
2.078341e+14	2.053898e+05
2.097088e+14	2.069096e+05
2.115980e+14	2.084407e+05
2.135020e+14	2.099831e+05
2.154208e+14	2.115369e+05
2.173546e+14	2.131022e+05
2.193033e+14	2.146791e+05
2.212672e+14	2.162676e+05
2.232463e+14	2.178679e+05
2.252407e+14	2.194801e+05
2.272506e+14	2.211041e+05
2.292759e+14	2.227402e+05
2.313169e+14	2.243884e+05
2.333737e+14	2.260488e+05
2.354463e+14	2.277215e+05
2.375348e+14	2.294065e+05
2.396393e+14	2.311041e+05
2.417600e+14	2.328142e+05
2.438970e+14	2.345369e+05
2.460503e+14	2.362724e+05
2.482201e+14	2.380207e+05
2.504065e+14	2.397820e+05
2.526096e+14	2.415563e+05
2.548295e+14	2.433437e+05
2.570662e+14	2.451444e+05
2.593201e+14	2.469583e+05
2.615910e+14	2.487857e+05
2.638792e+14	2.506267e+05
2.661847e+14	2.524812e+05
2.685077e+14	2.543495e+05
2.708483e+14	2.562316e+05
2.732066e+14	2.581276e+05
2.755826e+14	2.600376e+05
2.779767e+14	2.619618e+05
2.803887e+14	2.639003e+05
2.828189e+14	2.658530e+05
2.852674e+14	2.678202e+05
2.877343e+14	2.698020e+05
2.902198e+14	2.717984e+05
2.927238e+14	2.738097e+05
2.952466e+14	2.758358e+05
2.977883e+14	2.778768e+05
3.003490e+14	2.799330e+05
3.029288e+14	2.820044e+05
3.055278e+14	2.840912e+05
3.081462e+14	2.861933e+05
3.107841e+14	2.883111e+05
3.134416e+14	2.904445e+05
3.161189e+14	2.925936e+05
3.188160e+14	2.947587e+05
3.215332e+14	2.969398e+05
3.242704e+14	2.991371e+05
3.270279e+14	3.013506e+05
3.298058e+14	3.035805e+05
3.326042e+14	3.058269e+05
3.354233e+14	3.080899e+05
3.382631e+14	3.103696e+05
3.411238e+14	3.126662e+05
3.440056e+14	3.149799e+05
3.469085e+14	3.173106e+05
3.498328e+14	3.196586e+05
3.527785e+14	3.220239e+05
3.557457e+14	3.244068e+05
3.587347e+14	3.268073e+05
3.617456e+14	3.292255e+05
3.647784e+14	3.316617e+05
3.678334e+14	3.341159e+05
3.709106e+14	3.365882e+05
3.740103e+14	3.390788e+05
3.771325e+14	3.415879e+05
3.802774e+14	3.441155e+05
3.834451e+14	3.466619e+05
3.866358e+14	3.492270e+05
3.898497e+14	3.518112e+05
3.930868e+14	3.544145e+05
3.963473e+14	3.570370e+05
3.996314e+14	3.596789e+05
4.029392e+14	3.623404e+05
4.062709e+14	3.650216e+05
4.096266e+14	3.677226e+05
4.130064e+14	3.704437e+05
4.164105e+14	3.731848e+05
4.198391e+14	3.759462e+05
4.232924e+14	3.787281e+05
4.267704e+14	3.815306e+05
4.302733e+14	3.843537e+05
