# Zeng et al. (2021) mantle EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
5.784066e+21	1.471810e+09
5.856085e+21	1.482697e+09
5.929000e+21	1.493664e+09
6.002821e+21	1.504712e+09
6.077560e+21	1.515842e+09
6.153228e+21	1.527055e+09
6.229837e+21	1.538350e+09
6.307398e+21	1.549729e+09
6.385923e+21	1.561192e+09
6.465425e+21	1.572740e+09
6.545915e+21	1.584373e+09
6.627405e+21	1.596092e+09
6.709909e+21	1.607898e+09
6.793438e+21	1.619792e+09
6.878005e+21	1.631773e+09
6.963624e+21	1.643843e+09
7.050306e+21	1.656002e+09
7.138067e+21	1.668251e+09
7.226918e+21	1.680591e+09
7.316873e+21	1.693022e+09
7.407947e+21	1.705545e+09
7.500152e+21	1.718160e+09
7.593504e+21	1.730869e+09
7.688016e+21	1.743672e+09
7.783702e+21	1.756570e+09
7.880578e+21	1.769563e+09
7.978658e+21	1.782652e+09
8.077957e+21	1.795838e+09
8.178489e+21	1.809121e+09
8.280272e+21	1.822503e+09
8.383319e+21	1.835984e+09
8.487647e+21	1.849564e+09
8.593271e+21	1.863245e+09
8.700208e+21	1.877027e+09
8.808474e+21	1.890911e+09
8.918085e+21	1.904898e+09
9.029058e+21	1.918988e+09
9.141411e+21	1.933182e+09
9.255159e+21	1.947482e+09
9.370321e+21	1.961887e+09
9.486914e+21	1.976399e+09
9.604956e+21	1.991018e+09
9.724464e+21	2.005745e+09
9.845457e+21	2.020581e+09
9.967954e+21	2.035527e+09
1.009197e+22	2.050583e+09
1.021753e+22	2.065751e+09
1.034465e+22	2.081031e+09
1.047335e+22	2.096424e+09
1.060365e+22	2.111931e+09
1.073557e+22	2.127552e+09
1.086912e+22	2.143289e+09
1.100434e+22	2.159143e+09
1.114123e+22	2.175114e+09
1.127983e+22	2.191203e+09
1.142015e+22	2.207410e+09
1.156221e+22	2.223738e+09
1.170604e+22	2.240187e+09
1.185165e+22	2.256757e+09
1.199907e+22	2.273450e+09
1.214832e+22	2.290266e+09
1.229943e+22	2.307207e+09
1.245242e+22	2.324273e+09
1.260730e+22	2.341465e+09
1.276411e+22	2.358784e+09
1.292287e+22	2.376232e+09
1.308359e+22	2.393808e+09
1.324632e+22	2.411515e+09
1.341107e+22	2.429352e+09
1.357786e+22	2.447322e+09
1.374672e+22	2.465424e+09
1.391769e+22	2.483660e+09
1.409077e+22	2.502032e+09
1.426601e+22	2.520539e+09
1.444342e+22	2.539183e+09
1.462303e+22	2.557964e+09
1.480488e+22	2.576885e+09
1.498899e+22	2.595946e+09
1.517538e+22	2.615148e+09
1.536408e+22	2.634491e+09
1.555513e+22	2.653978e+09
1.574856e+22	2.673609e+09
1.594438e+22	2.693385e+09
1.614264e+22	2.713308e+09
1.634336e+22	2.733378e+09
1.654657e+22	2.753596e+09
1.675231e+22	2.773964e+09
1.696060e+22	2.794482e+09
1.717147e+22	2.815152e+09
1.738497e+22	2.835976e+09
1.760112e+22	2.856953e+09
1.781995e+22	2.878085e+09
1.804150e+22	2.899374e+09
1.826580e+22	2.920820e+09
1.849288e+22	2.942425e+09
1.872279e+22	2.964189e+09
1.895555e+22	2.986115e+09
1.919120e+22	3.008202e+09
1.942977e+22	3.030453e+09
1.967131e+22	3.052869e+09
1.991585e+22	3.075451e+09
2.016342e+22	3.098199e+09
2.041407e+22	3.121116e+09
2.066783e+22	3.144202e+09
2.092474e+22	3.167459e+09
2.118484e+22	3.190888e+09
2.144817e+22	3.214491e+09
2.171477e+22	3.238268e+09
2.198468e+22	3.262221e+09
2.225794e+22	3.286351e+09
2.253459e+22	3.310659e+09
2.281468e+22	3.335147e+09
2.309824e+22	3.359817e+09
2.338533e+22	3.384669e+09
2.367598e+22	3.409704e+09
2.397024e+22	3.434925e+09
2.426815e+22	3.460333e+09
2.456976e+22	3.485928e+09
2.487511e+22	3.511713e+09
2.518425e+22	3.537688e+09
2.549723e+22	3.563856e+09
2.581410e+22	3.590217e+09
2.613490e+22	3.616773e+09
2.645968e+22	3.643526e+09
2.678850e+22	3.670476e+09
2.712139e+22	3.697626e+09
2.745842e+22	3.724977e+09
2.779963e+22	3.752530e+09
2.814508e+22	3.780287e+09
2.849482e+22	3.808249e+09
2.884889e+22	3.836417e+09
2.920736e+22	3.864795e+09
2.957028e+22	3.893382e+09
2.993771e+22	3.922180e+09
3.030970e+22	3.951192e+09
3.068630e+22	3.980418e+09
3.106757e+22	4.009861e+09
3.145358e+22	4.039521e+09
3.184438e+22	4.069400e+09
3.224003e+22	4.099501e+09
3.264060e+22	4.129824e+09
3.304613e+22	4.160372e+09
3.345669e+22	4.191145e+09
3.387235e+22	4.222146e+09
3.429317e+22	4.253377e+09
3.471922e+22	4.284838e+09
3.515055e+22	4.316532e+09
3.558723e+22	4.348461e+09
3.602933e+22	4.380626e+09
3.647692e+22	4.413028e+09
3.693006e+22	4.445670e+09
3.738883e+22	4.478554e+09
3.785329e+22	4.511681e+09
3.832351e+22	4.545053e+09
3.879957e+22	4.578672e+09
3.928153e+22	4.612540e+09
3.976948e+22	4.646658e+09
4.026348e+22	4.681028e+09
4.076361e+22	4.715653e+09
4.126995e+22	4.750534e+09
4.178257e+22	4.785672e+09
4.230156e+22	4.821071e+09
4.282698e+22	4.856732e+09
4.335892e+22	4.892656e+09
4.389746e+22	4.928846e+09
4.444268e+22	4.965304e+09
4.499467e+22	5.002031e+09
4.555351e+22	5.039030e+09
4.611928e+22	5.076303e+09
4.669207e+22	5.113851e+09
4.727197e+22	5.151678e+09
4.785906e+22	5.189784e+09
4.845344e+22	5.228171e+09
4.905519e+22	5.266843e+09
4.966441e+22	5.305801e+09
5.028119e+22	5.345047e+09
5.090562e+22	5.384583e+09
5.153779e+22	5.424412e+09
5.217781e+22	5.464535e+09
5.282577e+22	5.504955e+09
5.348177e+22	5.545675e+09
5.414591e+22	5.586695e+09
5.481828e+22	5.628019e+09
5.549900e+22	5.669648e+09
5.618816e+22	5.711585e+09
5.688587e+22	5.753833e+09
5.759224e+22	5.796393e+09
5.830737e+22	5.839267e+09
5.903137e+22	5.882459e+09
5.976435e+22	5.925971e+09
6.050643e+22	5.969804e+09
6.125771e+22	6.013962e+09
6.201831e+22	6.058446e+09
6.278834e+22	6.103259e+09
6.356793e+22	6.148403e+09
6.435719e+22	6.193882e+09
6.515624e+22	6.239697e+09
6.596520e+22	6.285851e+09
6.678419e+22	6.332346e+09
6.761334e+22	6.379185e+09
6.845278e+22	6.426371e+09
6.930263e+22	6.473905e+09
7.016302e+22	6.521792e+09
7.103409e+22	6.570032e+09
7.191595e+22	6.618629e+09
7.280876e+22	6.667586e+09
7.371264e+22	6.716905e+09
7.462773e+22	6.766589e+09
7.555417e+22	6.816640e+09
7.649210e+22	6.867061e+09
7.744167e+22	6.917855e+09
7.840301e+22	6.969026e+09
7.937627e+22	7.020574e+09
8.036161e+22	7.072504e+09
8.135916e+22	7.124818e+09
8.236909e+22	7.177519e+09
8.339154e+22	7.230609e+09
8.442668e+22	7.284093e+09
8.547465e+22	7.337972e+09
8.653562e+22	7.392250e+09
8.760974e+22	7.446929e+09
8.869719e+22	7.502012e+09
8.979812e+22	7.557503e+09
9.091271e+22	7.613404e+09
9.204112e+22	7.669719e+09
9.318352e+22	7.726451e+09
9.434009e+22	7.783602e+09
9.551100e+22	7.841176e+09
9.669643e+22	7.899175e+09
9.789657e+22	7.957604e+09
9.911158e+22	8.016465e+09
1.003417e+23	8.075761e+09
1.015870e+23	8.135496e+09
1.028478e+23	8.195673e+09
1.041242e+23	8.256294e+09
1.054164e+23	8.317365e+09
1.067247e+23	8.378887e+09
1.080492e+23	8.440864e+09
1.093901e+23	8.503299e+09
1.107476e+23	8.566196e+09
1.121220e+23	8.629559e+09
1.135134e+23	8.693390e+09
1.149221e+23	8.757693e+09
1.163482e+23	8.822472e+09
1.177920e+23	8.887730e+09
1.192537e+23	8.953471e+09
1.207336e+23	9.019698e+09
1.222318e+23	9.086415e+09
1.237485e+23	9.153626e+09
1.252841e+23	9.221333e+09
1.268387e+23	9.289542e+09
1.284126e+23	9.358255e+09
1.300060e+23	9.427476e+09
1.316191e+23	9.497209e+09
1.332523e+23	9.567458e+09
1.349057e+23	9.638227e+09
1.365796e+23	9.709519e+09
1.382743e+23	9.781339e+09
1.399899e+23	9.853689e+09
1.417269e+23	9.926575e+09
1.434853e+23	1.000000e+10
