# SiC (rock-salt structure) EOS
# low-density (below 7000.826816 kg/m^3) data come from Miozzi et al. (2018)
# high-density (above 7000.826816 kg/m^3) data come from Wilson & Militzer (2014)
# Pressure (Pa)	Density (kg/m^3)
2.1366249450e+12	1.1698225734e+04
2.1430213394e+12	1.1711237920e+04
2.1494263565e+12	1.1724250105e+04
2.1558399915e+12	1.1737262291e+04
2.1622622398e+12	1.1750274476e+04
2.1686930968e+12	1.1763286661e+04
2.1751325577e+12	1.1776298847e+04
2.1815806180e+12	1.1789311032e+04
2.1880372730e+12	1.1802323217e+04
2.1945025181e+12	1.1815335403e+04
2.2009763485e+12	1.1828347588e+04
2.2074587597e+12	1.1841359774e+04
2.2139497470e+12	1.1854371959e+04
2.2204493058e+12	1.1867384144e+04
2.2269574314e+12	1.1880396330e+04
2.2334741191e+12	1.1893408515e+04
2.2399993643e+12	1.1906420700e+04
2.2465331624e+12	1.1919432886e+04
2.2530755087e+12	1.1932445071e+04
2.2596263985e+12	1.1945457256e+04
2.2661858273e+12	1.1958469442e+04
2.2727537904e+12	1.1971481627e+04
2.2793302831e+12	1.1984493813e+04
2.2859153008e+12	1.1997505998e+04
2.2925088388e+12	1.2010518183e+04
2.2991108926e+12	1.2023530369e+04
2.3057214574e+12	1.2036542554e+04
2.3123405287e+12	1.2049554739e+04
2.3189681018e+12	1.2062566925e+04
2.3256041720e+12	1.2075579110e+04
2.3322487347e+12	1.2088591296e+04
2.3389017853e+12	1.2101603481e+04
2.3455633191e+12	1.2114615666e+04
2.3522333316e+12	1.2127627852e+04
2.3589118180e+12	1.2140640037e+04
2.3655987737e+12	1.2153652222e+04
2.3722941942e+12	1.2166664408e+04
2.3789980747e+12	1.2179676593e+04
2.3857104107e+12	1.2192688778e+04
2.3924311974e+12	1.2205700964e+04
2.3991604304e+12	1.2218713149e+04
2.4058981049e+12	1.2231725335e+04
2.4126442163e+12	1.2244737520e+04
2.4193987600e+12	1.2257749705e+04
2.4261617314e+12	1.2270761891e+04
2.4329331259e+12	1.2283774076e+04
2.4397129387e+12	1.2296786261e+04
2.4465011654e+12	1.2309798447e+04
2.4532978012e+12	1.2322810632e+04
2.4601028416e+12	1.2335822818e+04
2.4669162820e+12	1.2348835003e+04
2.4737381176e+12	1.2361847188e+04
2.4805683440e+12	1.2374859374e+04
2.4874069565e+12	1.2387871559e+04
2.4942539504e+12	1.2400883744e+04
2.5011093212e+12	1.2413895930e+04
2.5079730642e+12	1.2426908115e+04
2.5148451749e+12	1.2439920300e+04
2.5217256486e+12	1.2452932486e+04
2.5286144807e+12	1.2465944671e+04
2.5355116666e+12	1.2478956857e+04
2.5424172017e+12	1.2491969042e+04
2.5493310814e+12	1.2504981227e+04
2.5562533011e+12	1.2517993413e+04
2.5631838562e+12	1.2531005598e+04
2.5701227421e+12	1.2544017783e+04
2.5770699541e+12	1.2557029969e+04
2.5840254878e+12	1.2570042154e+04
2.5909893384e+12	1.2583054340e+04
2.5979615014e+12	1.2596066525e+04
2.6049419722e+12	1.2609078710e+04
2.6119307463e+12	1.2622090896e+04
2.6189278189e+12	1.2635103081e+04
2.6259331855e+12	1.2648115266e+04
2.6329468416e+12	1.2661127452e+04
2.6399687825e+12	1.2674139637e+04
2.6469990036e+12	1.2687151823e+04
2.6540375005e+12	1.2700164008e+04
2.6610842684e+12	1.2713176193e+04
2.6681393028e+12	1.2726188379e+04
2.6752025991e+12	1.2739200564e+04
2.6822741527e+12	1.2752212749e+04
2.6893539591e+12	1.2765224935e+04
2.6964420137e+12	1.2778237120e+04
2.7035383119e+12	1.2791249305e+04
2.7106428491e+12	1.2804261491e+04
2.7177556208e+12	1.2817273676e+04
2.7248766224e+12	1.2830285862e+04
2.7320058493e+12	1.2843298047e+04
2.7391432969e+12	1.2856310232e+04
2.7462889607e+12	1.2869322418e+04
2.7534428362e+12	1.2882334603e+04
2.7606049187e+12	1.2895346788e+04
2.7677752036e+12	1.2908358974e+04
2.7749536866e+12	1.2921371159e+04
2.7821403628e+12	1.2934383345e+04
2.7893352279e+12	1.2947395530e+04
2.7965382773e+12	1.2960407715e+04
2.8037495064e+12	1.2973419901e+04
2.8109689106e+12	1.2986432086e+04
2.8181964854e+12	1.2999444271e+04
2.8254322263e+12	1.3012456457e+04
2.8326761287e+12	1.3025468642e+04
2.8399281881e+12	1.3038480827e+04
2.8471883998e+12	1.3051493013e+04
2.8544567595e+12	1.3064505198e+04
2.8617332625e+12	1.3077517384e+04
2.8690179043e+12	1.3090529569e+04
2.8763106803e+12	1.3103541754e+04
2.8836115861e+12	1.3116553940e+04
2.8909206170e+12	1.3129566125e+04
2.8982377686e+12	1.3142578310e+04
2.9055630364e+12	1.3155590496e+04
2.9128964157e+12	1.3168602681e+04
2.9202379022e+12	1.3181614867e+04
2.9275874911e+12	1.3194627052e+04
2.9349451781e+12	1.3207639237e+04
2.9423109587e+12	1.3220651423e+04
2.9496848282e+12	1.3233663608e+04
2.9570667821e+12	1.3246675793e+04
2.9644568160e+12	1.3259687979e+04
2.9718549254e+12	1.3272700164e+04
2.9792611057e+12	1.3285712349e+04
2.9866753524e+12	1.3298724535e+04
2.9940976610e+12	1.3311736720e+04
3.0015280270e+12	1.3324748906e+04
3.0089664459e+12	1.3337761091e+04
3.0164129132e+12	1.3350773276e+04
3.0238674244e+12	1.3363785462e+04
3.0313299750e+12	1.3376797647e+04
3.0388005605e+12	1.3389809832e+04
3.0462791764e+12	1.3402822018e+04
3.0537658182e+12	1.3415834203e+04
3.0612604814e+12	1.3428846389e+04
3.0687631616e+12	1.3441858574e+04
3.0762738542e+12	1.3454870759e+04
3.0837925547e+12	1.3467882945e+04
3.0913192588e+12	1.3480895130e+04
3.0988539618e+12	1.3493907315e+04
3.1063966593e+12	1.3506919501e+04
3.1139473469e+12	1.3519931686e+04
3.1215060200e+12	1.3532943872e+04
3.1290726742e+12	1.3545956057e+04
3.1366473051e+12	1.3558968242e+04
3.1442299080e+12	1.3571980428e+04
3.1518204787e+12	1.3584992613e+04
3.1594190126e+12	1.3598004798e+04
3.1670255052e+12	1.3611016984e+04
3.1746399521e+12	1.3624029169e+04
3.1822623488e+12	1.3637041354e+04
3.1898926909e+12	1.3650053540e+04
3.1975309739e+12	1.3663065725e+04
3.2051771934e+12	1.3676077911e+04
3.2128313449e+12	1.3689090096e+04
3.2204934239e+12	1.3702102281e+04
3.2281634261e+12	1.3715114467e+04
3.2358413469e+12	1.3728126652e+04
3.2435271820e+12	1.3741138837e+04
3.2512209268e+12	1.3754151023e+04
3.2589225770e+12	1.3767163208e+04
3.2666321281e+12	1.3780175394e+04
3.2743495757e+12	1.3793187579e+04
3.2820749153e+12	1.3806199764e+04
3.2898081426e+12	1.3819211950e+04
3.2975492530e+12	1.3832224135e+04
3.3052982422e+12	1.3845236320e+04
3.3130551057e+12	1.3858248506e+04
3.3208198392e+12	1.3871260691e+04
3.3285924381e+12	1.3884272876e+04
3.3363728981e+12	1.3897285062e+04
3.3441612148e+12	1.3910297247e+04
3.3519573837e+12	1.3923309433e+04
3.3597614005e+12	1.3936321618e+04
3.3675732607e+12	1.3949333803e+04
3.3753929599e+12	1.3962345989e+04
3.3832204937e+12	1.3975358174e+04
3.3910558578e+12	1.3988370359e+04
3.3988990477e+12	1.4001382545e+04
3.4067500590e+12	1.4014394730e+04
3.4146088873e+12	1.4027406916e+04
3.4224755283e+12	1.4040419101e+04
3.4303499775e+12	1.4053431286e+04
3.4382322305e+12	1.4066443472e+04
3.4461222830e+12	1.4079455657e+04
3.4540201307e+12	1.4092467842e+04
3.4619257690e+12	1.4105480028e+04
3.4698391936e+12	1.4118492213e+04
3.4777604002e+12	1.4131504398e+04
3.4856893843e+12	1.4144516584e+04
3.4936261417e+12	1.4157528769e+04
3.5015706678e+12	1.4170540955e+04
3.5095229584e+12	1.4183553140e+04
3.5174830092e+12	1.4196565325e+04
3.5254508156e+12	1.4209577511e+04
3.5334263734e+12	1.4222589696e+04
3.5414096782e+12	1.4235601881e+04
3.5494007257e+12	1.4248614067e+04
3.5573995115e+12	1.4261626252e+04
3.5654060312e+12	1.4274638438e+04
3.5734202805e+12	1.4287650623e+04
3.5814422550e+12	1.4300662808e+04
3.5894719504e+12	1.4313674994e+04
3.5975093624e+12	1.4326687179e+04
3.6055544867e+12	1.4339699364e+04
3.6136073188e+12	1.4352711550e+04
3.6216678544e+12	1.4365723735e+04
3.6297360893e+12	1.4378735921e+04
3.6378120190e+12	1.4391748106e+04
3.6458956393e+12	1.4404760291e+04
3.6539869458e+12	1.4417772477e+04
3.6620859342e+12	1.4430784662e+04
3.6701926001e+12	1.4443796847e+04
3.6783069394e+12	1.4456809033e+04
3.6864289475e+12	1.4469821218e+04
3.6945586203e+12	1.4482833403e+04
3.7026959534e+12	1.4495845589e+04
3.7108409425e+12	1.4508857774e+04
3.7189935833e+12	1.4521869960e+04
3.7271538715e+12	1.4534882145e+04
3.7353218028e+12	1.4547894330e+04
3.7434973729e+12	1.4560906516e+04
3.7516805774e+12	1.4573918701e+04
3.7598714122e+12	1.4586930886e+04
3.7680698728e+12	1.4599943072e+04
3.7762759551e+12	1.4612955257e+04
3.7844896547e+12	1.4625967443e+04
3.7927109673e+12	1.4638979628e+04
3.8009398887e+12	1.4651991813e+04
3.8091764145e+12	1.4665003999e+04
3.8174205405e+12	1.4678016184e+04
3.8256722624e+12	1.4691028369e+04
3.8339315760e+12	1.4704040555e+04
3.8421984770e+12	1.4717052740e+04
3.8504729610e+12	1.4730064925e+04
3.8587550239e+12	1.4743077111e+04
3.8670446614e+12	1.4756089296e+04
3.8753418691e+12	1.4769101482e+04
3.8836466429e+12	1.4782113667e+04
3.8919589785e+12	1.4795125852e+04
3.9002788717e+12	1.4808138038e+04
3.9086063181e+12	1.4821150223e+04
3.9169413136e+12	1.4834162408e+04
3.9252838538e+12	1.4847174594e+04
3.9336339346e+12	1.4860186779e+04
3.9419915517e+12	1.4873198965e+04
3.9503567009e+12	1.4886211150e+04
3.9587293779e+12	1.4899223335e+04
3.9671095784e+12	1.4912235521e+04
3.9754972984e+12	1.4925247706e+04
3.9838925335e+12	1.4938259891e+04
3.9922952794e+12	1.4951272077e+04
4.0007055321e+12	1.4964284262e+04
4.0091232872e+12	1.4977296447e+04
4.0175485405e+12	1.4990308633e+04
4.0259812879e+12	1.5003320818e+04
4.0344215251e+12	1.5016333004e+04
4.0428692479e+12	1.5029345189e+04
4.0513244520e+12	1.5042357374e+04
4.0597871333e+12	1.5055369560e+04
4.0682572876e+12	1.5068381745e+04
4.0767349107e+12	1.5081393930e+04
4.0852199984e+12	1.5094406116e+04
4.0937125464e+12	1.5107418301e+04
4.1022125506e+12	1.5120430487e+04
4.1107200067e+12	1.5133442672e+04
4.1192349107e+12	1.5146454857e+04
4.1277572583e+12	1.5159467043e+04
4.1362870453e+12	1.5172479228e+04
4.1448242676e+12	1.5185491413e+04
4.1533689209e+12	1.5198503599e+04
4.1619210011e+12	1.5211515784e+04
4.1704805040e+12	1.5224527970e+04
4.1790474255e+12	1.5237540155e+04
4.1876217613e+12	1.5250552340e+04
4.1962035074e+12	1.5263564526e+04
4.2047926595e+12	1.5276576711e+04
4.2133892134e+12	1.5289588896e+04
4.2219931651e+12	1.5302601082e+04
4.2306045104e+12	1.5315613267e+04
4.2392232450e+12	1.5328625452e+04
4.2478493649e+12	1.5341637638e+04
4.2564828660e+12	1.5354649823e+04
4.2651237440e+12	1.5367662009e+04
4.2737719948e+12	1.5380674194e+04
4.2824276143e+12	1.5393686379e+04
4.2910905983e+12	1.5406698565e+04
4.2997609427e+12	1.5419710750e+04
4.3084386434e+12	1.5432722935e+04
4.3171236963e+12	1.5445735121e+04
4.3258160971e+12	1.5458747306e+04
4.3345158419e+12	1.5471759492e+04
4.3432229264e+12	1.5484771677e+04
4.3519373465e+12	1.5497783862e+04
4.3606590982e+12	1.5510796048e+04
4.3693881773e+12	1.5523808233e+04
4.3781245797e+12	1.5536820418e+04
4.3868683012e+12	1.5549832604e+04
4.3956193378e+12	1.5562844789e+04
4.4043776854e+12	1.5575856974e+04
4.4131433399e+12	1.5588869160e+04
4.4219162972e+12	1.5601881345e+04
4.4306965531e+12	1.5614893531e+04
4.4394841036e+12	1.5627905716e+04
4.4482789446e+12	1.5640917901e+04
4.4570810719e+12	1.5653930087e+04
4.4658904816e+12	1.5666942272e+04
4.4747071695e+12	1.5679954457e+04
4.4835311316e+12	1.5692966643e+04
4.4923623637e+12	1.5705978828e+04
4.5012008618e+12	1.5718991014e+04
4.5100466218e+12	1.5732003199e+04
4.5188996396e+12	1.5745015384e+04
4.5277599112e+12	1.5758027570e+04
4.5366274325e+12	1.5771039755e+04
4.5455021995e+12	1.5784051940e+04
4.5543842080e+12	1.5797064126e+04
4.5632734541e+12	1.5810076311e+04
4.5721699336e+12	1.5823088496e+04
4.5810736426e+12	1.5836100682e+04
4.5899845769e+12	1.5849112867e+04
4.5989027325e+12	1.5862125053e+04
4.6078281054e+12	1.5875137238e+04
4.6167606915e+12	1.5888149423e+04
4.6257004867e+12	1.5901161609e+04
4.6346474872e+12	1.5914173794e+04
4.6436016887e+12	1.5927185979e+04
4.6525630874e+12	1.5940198165e+04
4.6615316790e+12	1.5953210350e+04
4.6705074597e+12	1.5966222536e+04
4.6794904254e+12	1.5979234721e+04
4.6884805721e+12	1.5992246906e+04
4.6974778957e+12	1.6005259092e+04
4.7064823923e+12	1.6018271277e+04
4.7154940578e+12	1.6031283462e+04
4.7245128882e+12	1.6044295648e+04
4.7335388795e+12	1.6057307833e+04
4.7425720277e+12	1.6070320019e+04
4.7516123288e+12	1.6083332204e+04
4.7606597788e+12	1.6096344389e+04
4.7697143737e+12	1.6109356575e+04
4.7787761095e+12	1.6122368760e+04
4.7878449822e+12	1.6135380945e+04
4.7969209878e+12	1.6148393131e+04
4.8060041224e+12	1.6161405316e+04
4.8150943819e+12	1.6174417501e+04
4.8241917623e+12	1.6187429687e+04
4.8332962597e+12	1.6200441872e+04
4.8424078702e+12	1.6213454058e+04
4.8515265896e+12	1.6226466243e+04
4.8606524141e+12	1.6239478428e+04
4.8697853397e+12	1.6252490614e+04
4.8789253625e+12	1.6265502799e+04
4.8880724783e+12	1.6278514984e+04
4.8972266834e+12	1.6291527170e+04
4.9063879737e+12	1.6304539355e+04
4.9155563453e+12	1.6317551541e+04
4.9247317942e+12	1.6330563726e+04
4.9339143165e+12	1.6343575911e+04
4.9431039082e+12	1.6356588097e+04
4.9523005653e+12	1.6369600282e+04
4.9615042841e+12	1.6382612467e+04
4.9707150604e+12	1.6395624653e+04
4.9799328903e+12	1.6408636838e+04
4.9891577700e+12	1.6421649023e+04
4.9983896955e+12	1.6434661209e+04
5.0076286628e+12	1.6447673394e+04
5.0168746681e+12	1.6460685580e+04
5.0261277074e+12	1.6473697765e+04
5.0353877767e+12	1.6486709950e+04
5.0446548722e+12	1.6499722136e+04
5.0539289900e+12	1.6512734321e+04
5.0632101261e+12	1.6525746506e+04
5.0724982766e+12	1.6538758692e+04
5.0817934376e+12	1.6551770877e+04
5.0910956053e+12	1.6564783063e+04
5.1004047756e+12	1.6577795248e+04
5.1097209447e+12	1.6590807433e+04
5.1190441088e+12	1.6603819619e+04
5.1283742638e+12	1.6616831804e+04
5.1377114060e+12	1.6629843989e+04
5.1470555314e+12	1.6642856175e+04
5.1564066361e+12	1.6655868360e+04
5.1657647163e+12	1.6668880545e+04
5.1751297680e+12	1.6681892731e+04
5.1845017874e+12	1.6694904916e+04
5.1938807706e+12	1.6707917102e+04
5.2032667138e+12	1.6720929287e+04
5.2126596130e+12	1.6733941472e+04
5.2220594644e+12	1.6746953658e+04
5.2314662642e+12	1.6759965843e+04
5.2408800084e+12	1.6772978028e+04
5.2503006932e+12	1.6785990214e+04
5.2597283147e+12	1.6799002399e+04
5.2691628692e+12	1.6812014585e+04
5.2786043526e+12	1.6825026770e+04
5.2880527612e+12	1.6838038955e+04
5.2975080912e+12	1.6851051141e+04
5.3069703387e+12	1.6864063326e+04
5.3164394998e+12	1.6877075511e+04
5.3259155707e+12	1.6890087697e+04
5.3353985475e+12	1.6903099882e+04
5.3448884265e+12	1.6916112067e+04
5.3543852038e+12	1.6929124253e+04
5.3638888755e+12	1.6942136438e+04
5.3733994379e+12	1.6955148624e+04
5.3829168871e+12	1.6968160809e+04
5.3924412193e+12	1.6981172994e+04
5.4019724306e+12	1.6994185180e+04
5.4115105173e+12	1.7007197365e+04
5.4210554756e+12	1.7020209550e+04
5.4306073016e+12	1.7033221736e+04
5.4401659915e+12	1.7046233921e+04
5.4497315415e+12	1.7059246107e+04
5.4593039478e+12	1.7072258292e+04
5.4688832066e+12	1.7085270477e+04
5.4784693141e+12	1.7098282663e+04
5.4880622666e+12	1.7111294848e+04
5.4976620601e+12	1.7124307033e+04
5.5072686910e+12	1.7137319219e+04
5.5168821555e+12	1.7150331404e+04
5.5265024496e+12	1.7163343590e+04
5.5361295698e+12	1.7176355775e+04
5.5457635122e+12	1.7189367960e+04
5.5554042729e+12	1.7202380146e+04
5.5650518483e+12	1.7215392331e+04
5.5747062346e+12	1.7228404516e+04
5.5843674280e+12	1.7241416702e+04
5.5940354247e+12	1.7254428887e+04
5.6037102210e+12	1.7267441072e+04
5.6133918130e+12	1.7280453258e+04
5.6230801972e+12	1.7293465443e+04
5.6327753696e+12	1.7306477629e+04
5.6424773265e+12	1.7319489814e+04
5.6521860642e+12	1.7332501999e+04
5.6619015790e+12	1.7345514185e+04
5.6716238670e+12	1.7358526370e+04
5.6813529246e+12	1.7371538555e+04
5.6910887480e+12	1.7384550741e+04
5.7008313335e+12	1.7397562926e+04
5.7105806773e+12	1.7410575112e+04
5.7203367757e+12	1.7423587297e+04
5.7300996249e+12	1.7436599482e+04
5.7398692213e+12	1.7449611668e+04
5.7496455611e+12	1.7462623853e+04
5.7594286406e+12	1.7475636038e+04
5.7692184561e+12	1.7488648224e+04
5.7790150038e+12	1.7501660409e+04
5.7888182801e+12	1.7514672594e+04
5.7986282811e+12	1.7527684780e+04
5.8084450033e+12	1.7540696965e+04
5.8182684430e+12	1.7553709151e+04
5.8280985963e+12	1.7566721336e+04
5.8379354596e+12	1.7579733521e+04
5.8477790292e+12	1.7592745707e+04
5.8576293014e+12	1.7605757892e+04
5.8674862726e+12	1.7618770077e+04
5.8773499390e+12	1.7631782263e+04
5.8872202969e+12	1.7644794448e+04
5.8970973426e+12	1.7657806634e+04
5.9069810725e+12	1.7670818819e+04
5.9168714829e+12	1.7683831004e+04
5.9267685701e+12	1.7696843190e+04
5.9366723304e+12	1.7709855375e+04
5.9465827602e+12	1.7722867560e+04
5.9564998558e+12	1.7735879746e+04
5.9664236135e+12	1.7748891931e+04
5.9763540296e+12	1.7761904116e+04
5.9862911005e+12	1.7774916302e+04
5.9962348226e+12	1.7787928487e+04
6.0061851921e+12	1.7800940673e+04
6.0161422054e+12	1.7813952858e+04
6.0261058589e+12	1.7826965043e+04
6.0360761490e+12	1.7839977229e+04
6.0460530718e+12	1.7852989414e+04
6.0560366239e+12	1.7866001599e+04
6.0660268016e+12	1.7879013785e+04
6.0760236013e+12	1.7892025970e+04
6.0860270192e+12	1.7905038156e+04
6.0960370518e+12	1.7918050341e+04
6.1060536954e+12	1.7931062526e+04
6.1160769464e+12	1.7944074712e+04
6.1261068013e+12	1.7957086897e+04
6.1361432562e+12	1.7970099082e+04
6.1461863077e+12	1.7983111268e+04
6.1562359522e+12	1.7996123453e+04
6.1662921859e+12	1.8009135639e+04
6.1763550053e+12	1.8022147824e+04
6.1864244068e+12	1.8035160009e+04
6.1965003867e+12	1.8048172195e+04
6.2065829416e+12	1.8061184380e+04
6.2166720676e+12	1.8074196565e+04
6.2267677614e+12	1.8087208751e+04
6.2368700191e+12	1.8100220936e+04
6.2469788374e+12	1.8113233121e+04
6.2570942125e+12	1.8126245307e+04
6.2672161409e+12	1.8139257492e+04
6.2773446190e+12	1.8152269678e+04
6.2874796432e+12	1.8165281863e+04
6.2976212099e+12	1.8178294048e+04
6.3077693156e+12	1.8191306234e+04
6.3179239566e+12	1.8204318419e+04
6.3280851294e+12	1.8217330604e+04
6.3382528304e+12	1.8230342790e+04
6.3484270561e+12	1.8243354975e+04
6.3586078028e+12	1.8256367161e+04
6.3687950671e+12	1.8269379346e+04
6.3789888453e+12	1.8282391531e+04
6.3891891339e+12	1.8295403717e+04
6.3993959293e+12	1.8308415902e+04
6.4096092280e+12	1.8321428087e+04
6.4198290265e+12	1.8334440273e+04
6.4300553211e+12	1.8347452458e+04
6.4402881083e+12	1.8360464643e+04
6.4505273846e+12	1.8373476829e+04
6.4607731465e+12	1.8386489014e+04
6.4710253904e+12	1.8399501200e+04
6.4812841127e+12	1.8412513385e+04
6.4915493100e+12	1.8425525570e+04
6.5018209787e+12	1.8438537756e+04
6.5120991152e+12	1.8451549941e+04
6.5223837161e+12	1.8464562126e+04
6.5326747778e+12	1.8477574312e+04
6.5429722968e+12	1.8490586497e+04
6.5532762696e+12	1.8503598683e+04
6.5635866926e+12	1.8516610868e+04
6.5739035624e+12	1.8529623053e+04
6.5842268754e+12	1.8542635239e+04
6.5945566281e+12	1.8555647424e+04
6.6048928171e+12	1.8568659609e+04
6.6152354388e+12	1.8581671795e+04
6.6255844897e+12	1.8594683980e+04
6.6359399663e+12	1.8607696165e+04
6.6463018651e+12	1.8620708351e+04
6.6566701827e+12	1.8633720536e+04
6.6670449155e+12	1.8646732722e+04
6.6774260600e+12	1.8659744907e+04
6.6878136128e+12	1.8672757092e+04
6.6982075703e+12	1.8685769278e+04
6.7086079292e+12	1.8698781463e+04
6.7190146859e+12	1.8711793648e+04
6.7294278369e+12	1.8724805834e+04
6.7398473787e+12	1.8737818019e+04
6.7502733080e+12	1.8750830205e+04
6.7607056212e+12	1.8763842390e+04
6.7711443148e+12	1.8776854575e+04
6.7815893854e+12	1.8789866761e+04
6.7920408296e+12	1.8802878946e+04
6.8024986438e+12	1.8815891131e+04
6.8129628247e+12	1.8828903317e+04
6.8234333687e+12	1.8841915502e+04
6.8339102724e+12	1.8854927688e+04
6.8443935324e+12	1.8867939873e+04
6.8548831452e+12	1.8880952058e+04
6.8653791074e+12	1.8893964244e+04
6.8758814155e+12	1.8906976429e+04
6.8863900661e+12	1.8919988614e+04
6.8969050558e+12	1.8933000800e+04
6.9074263810e+12	1.8946012985e+04
6.9179540385e+12	1.8959025170e+04
6.9284880247e+12	1.8972037356e+04
6.9390283363e+12	1.8985049541e+04
6.9495749698e+12	1.8998061727e+04
6.9601279217e+12	1.9011073912e+04
6.9706871888e+12	1.9024086097e+04
6.9812527675e+12	1.9037098283e+04
6.9918246544e+12	1.9050110468e+04
7.0024028462e+12	1.9063122653e+04
7.0129873393e+12	1.9076134839e+04
7.0235781305e+12	1.9089147024e+04
7.0341752163e+12	1.9102159210e+04
7.0447785933e+12	1.9115171395e+04
7.0553882582e+12	1.9128183580e+04
7.0660042074e+12	1.9141195766e+04
7.0766264376e+12	1.9154207951e+04
7.0872549455e+12	1.9167220136e+04
7.0978897276e+12	1.9180232322e+04
7.1085307806e+12	1.9193244507e+04
7.1191781010e+12	1.9206256692e+04
7.1298316855e+12	1.9219268878e+04
7.1404915307e+12	1.9232281063e+04
7.1511576333e+12	1.9245293249e+04
7.1618299898e+12	1.9258305434e+04
7.1725085968e+12	1.9271317619e+04
7.1831934511e+12	1.9284329805e+04
7.1938845493e+12	1.9297341990e+04
7.2045818879e+12	1.9310354175e+04
7.2152854636e+12	1.9323366361e+04
7.2259952731e+12	1.9336378546e+04
7.2367113130e+12	1.9349390732e+04
7.2474335799e+12	1.9362402917e+04
7.2581620705e+12	1.9375415102e+04
7.2688967815e+12	1.9388427288e+04
7.2796377094e+12	1.9401439473e+04
7.2903848510e+12	1.9414451658e+04
7.3011382029e+12	1.9427463844e+04
7.3118977618e+12	1.9440476029e+04
7.3226635243e+12	1.9453488214e+04
7.3334354871e+12	1.9466500400e+04
7.3442136469e+12	1.9479512585e+04
7.3549980003e+12	1.9492524771e+04
7.3657885440e+12	1.9505536956e+04
7.3765852746e+12	1.9518549141e+04
7.3873881890e+12	1.9531561327e+04
7.3981972836e+12	1.9544573512e+04
7.4090125553e+12	1.9557585697e+04
7.4198340006e+12	1.9570597883e+04
7.4306616164e+12	1.9583610068e+04
7.4414953992e+12	1.9596622254e+04
7.4523353458e+12	1.9609634439e+04
7.4631814528e+12	1.9622646624e+04
7.4740337170e+12	1.9635658810e+04
7.4848921351e+12	1.9648670995e+04
7.4957567037e+12	1.9661683180e+04
7.5066274195e+12	1.9674695366e+04
7.5175042793e+12	1.9687707551e+04
7.5283872798e+12	1.9700719737e+04
7.5392764177e+12	1.9713731922e+04
7.5501716897e+12	1.9726744107e+04
7.5610730924e+12	1.9739756293e+04
7.5719806227e+12	1.9752768478e+04
7.5828942773e+12	1.9765780663e+04
7.5938140528e+12	1.9778792849e+04
7.6047399460e+12	1.9791805034e+04
7.6156719536e+12	1.9804817219e+04
7.6266100724e+12	1.9817829405e+04
7.6375542991e+12	1.9830841590e+04
7.6485046304e+12	1.9843853776e+04
7.6594610630e+12	1.9856865961e+04
7.6704235937e+12	1.9869878146e+04
7.6813922193e+12	1.9882890332e+04
7.6923669364e+12	1.9895902517e+04
7.7033477419e+12	1.9908914702e+04
7.7143346325e+12	1.9921926888e+04
7.7253276048e+12	1.9934939073e+04
7.7363266558e+12	1.9947951259e+04
7.7473317821e+12	1.9960963444e+04
7.7583429805e+12	1.9973975629e+04
7.7693602477e+12	1.9986987815e+04
7.7803835806e+12	2.0000000000e+04
