# Zeng et al. (2021) core EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
5.067136e+14	1.128833e+05
5.142015e+14	1.137549e+05
5.217970e+14	1.146333e+05
5.295018e+14	1.155185e+05
5.373174e+14	1.164104e+05
5.452454e+14	1.173093e+05
5.532873e+14	1.182151e+05
5.614447e+14	1.191279e+05
5.697193e+14	1.200478e+05
5.781127e+14	1.209748e+05
5.866265e+14	1.219089e+05
5.952625e+14	1.228502e+05
6.040224e+14	1.237988e+05
6.129080e+14	1.247547e+05
6.219209e+14	1.257180e+05
6.310630e+14	1.266888e+05
6.403360e+14	1.276670e+05
6.497419e+14	1.286528e+05
6.592825e+14	1.296462e+05
6.689597e+14	1.306473e+05
6.787753e+14	1.316561e+05
6.887314e+14	1.326727e+05
6.988299e+14	1.336971e+05
7.090728e+14	1.347295e+05
7.194621e+14	1.357698e+05
7.299999e+14	1.368182e+05
7.406882e+14	1.378746e+05
7.515292e+14	1.389392e+05
7.625249e+14	1.400120e+05
7.736777e+14	1.410932e+05
7.849896e+14	1.421826e+05
7.964628e+14	1.432805e+05
8.080997e+14	1.443869e+05
8.199025e+14	1.455017e+05
8.318736e+14	1.466252e+05
8.440153e+14	1.477574e+05
8.563299e+14	1.488984e+05
8.688200e+14	1.500481e+05
8.814878e+14	1.512067e+05
8.943360e+14	1.523742e+05
9.073671e+14	1.535508e+05
9.205835e+14	1.547365e+05
9.339879e+14	1.559313e+05
9.475830e+14	1.571353e+05
9.613712e+14	1.583487e+05
9.753555e+14	1.595714e+05
9.895384e+14	1.608035e+05
1.003923e+15	1.620452e+05
1.018511e+15	1.632964e+05
1.033307e+15	1.645573e+05
1.048313e+15	1.658280e+05
1.063532e+15	1.671084e+05
1.078966e+15	1.683987e+05
1.094620e+15	1.696991e+05
1.110495e+15	1.710094e+05
1.126595e+15	1.723299e+05
1.142924e+15	1.736605e+05
1.159484e+15	1.750015e+05
1.176278e+15	1.763527e+05
1.193310e+15	1.777145e+05
1.210584e+15	1.790867e+05
1.228101e+15	1.804695e+05
1.245867e+15	1.818630e+05
1.263884e+15	1.832673e+05
1.282156e+15	1.846824e+05
1.300686e+15	1.861085e+05
1.319478e+15	1.875455e+05
1.338535e+15	1.889937e+05
1.357862e+15	1.904530e+05
1.377462e+15	1.919236e+05
1.397338e+15	1.934056e+05
1.417495e+15	1.948990e+05
1.437937e+15	1.964039e+05
1.458667e+15	1.979204e+05
1.479689e+15	1.994487e+05
1.501008e+15	2.009888e+05
1.522627e+15	2.025407e+05
1.544551e+15	2.041046e+05
1.566784e+15	2.056806e+05
1.589331e+15	2.072688e+05
1.612195e+15	2.088693e+05
1.635381e+15	2.104821e+05
1.658893e+15	2.121073e+05
1.682736e+15	2.137451e+05
1.706915e+15	2.153956e+05
1.731434e+15	2.170588e+05
1.756298e+15	2.187348e+05
1.781512e+15	2.204238e+05
1.807080e+15	2.221258e+05
1.833007e+15	2.238410e+05
1.859299e+15	2.255694e+05
1.885960e+15	2.273111e+05
1.912995e+15	2.290663e+05
1.940410e+15	2.308351e+05
1.968211e+15	2.326175e+05
1.996401e+15	2.344137e+05
2.024987e+15	2.362237e+05
2.053973e+15	2.380478e+05
2.083367e+15	2.398859e+05
2.113173e+15	2.417382e+05
2.143396e+15	2.436048e+05
2.174043e+15	2.454858e+05
2.205120e+15	2.473813e+05
2.236632e+15	2.492915e+05
2.268585e+15	2.512164e+05
2.300986e+15	2.531562e+05
2.333841e+15	2.551110e+05
2.367155e+15	2.570808e+05
2.400936e+15	2.590659e+05
2.435189e+15	2.610663e+05
2.469921e+15	2.630821e+05
2.505139e+15	2.651136e+05
2.540850e+15	2.671607e+05
2.577060e+15	2.692236e+05
2.613776e+15	2.713024e+05
2.651005e+15	2.733973e+05
2.688753e+15	2.755083e+05
2.727030e+15	2.776357e+05
2.765840e+15	2.797795e+05
2.805193e+15	2.819398e+05
2.845095e+15	2.841168e+05
2.885553e+15	2.863107e+05
2.926577e+15	2.885214e+05
2.968172e+15	2.907493e+05
3.010347e+15	2.929943e+05
3.053111e+15	2.952567e+05
3.096470e+15	2.975366e+05
3.140434e+15	2.998340e+05
3.185011e+15	3.021492e+05
3.230208e+15	3.044823e+05
3.276036e+15	3.068334e+05
3.322501e+15	3.092026e+05
3.369613e+15	3.115901e+05
3.417381e+15	3.139961e+05
3.465814e+15	3.164207e+05
3.514920e+15	3.188639e+05
3.564710e+15	3.213261e+05
3.615193e+15	3.238072e+05
3.666377e+15	3.263075e+05
3.718273e+15	3.288271e+05
3.770890e+15	3.313662e+05
3.824238e+15	3.339249e+05
3.878328e+15	3.365033e+05
3.933169e+15	3.391016e+05
3.988772e+15	3.417200e+05
4.045147e+15	3.443586e+05
4.102304e+15	3.470176e+05
4.160255e+15	3.496972e+05
4.219010e+15	3.523974e+05
4.278581e+15	3.551185e+05
4.338977e+15	3.578605e+05
4.400212e+15	3.606238e+05
4.462295e+15	3.634084e+05
4.525239e+15	3.662145e+05
4.589056e+15	3.690422e+05
4.653757e+15	3.718918e+05
4.719355e+15	3.747634e+05
4.785861e+15	3.776572e+05
4.853289e+15	3.805733e+05
4.921650e+15	3.835119e+05
4.990958e+15	3.864732e+05
5.061225e+15	3.894574e+05
5.132465e+15	3.924646e+05
5.204690e+15	3.954951e+05
5.277915e+15	3.985489e+05
5.352153e+15	4.016264e+05
5.427417e+15	4.047275e+05
5.503722e+15	4.078527e+05
5.581082e+15	4.110020e+05
5.659511e+15	4.141755e+05
5.739023e+15	4.173736e+05
5.819635e+15	4.205964e+05
5.901360e+15	4.238441e+05
5.984214e+15	4.271168e+05
6.068212e+15	4.304149e+05
6.153370e+15	4.337383e+05
6.239703e+15	4.370875e+05
6.327228e+15	4.404625e+05
6.415960e+15	4.438636e+05
6.505917e+15	4.472909e+05
6.597114e+15	4.507447e+05
6.689570e+15	4.542252e+05
6.783300e+15	4.577325e+05
6.878322e+15	4.612669e+05
6.974655e+15	4.648286e+05
