# Graphite EOS from Seager et al. (2007)
# Fitted to 3rd order BME EOS, rho0=2.25 g/cm3, K0 = 33.8 GPa, K'0 = 8.9
# Pressure (Pa)	Density (kg/m^3)
7.4853510570e+10	3.4458479240e+03
7.4964551080e+10	3.4467233617e+03
7.5075695840e+10	3.4475987994e+03
7.5186944900e+10	3.4484742371e+03
7.5298298310e+10	3.4493496748e+03
7.5409756118e+10	3.4502251126e+03
7.5521318375e+10	3.4511005503e+03
7.5632985129e+10	3.4519759880e+03
7.5744756431e+10	3.4528514257e+03
7.5856632329e+10	3.4537268634e+03
7.5968612873e+10	3.4546023012e+03
7.6080698112e+10	3.4554777389e+03
7.6192888095e+10	3.4563531766e+03
7.6305182873e+10	3.4572286143e+03
7.6417582494e+10	3.4581040520e+03
7.6530087008e+10	3.4589794897e+03
7.6642696464e+10	3.4598549275e+03
7.6755410912e+10	3.4607303652e+03
7.6868230401e+10	3.4616058029e+03
7.6981154981e+10	3.4624812406e+03
7.7094184700e+10	3.4633566783e+03
7.7207319609e+10	3.4642321161e+03
7.7320559757e+10	3.4651075538e+03
7.7433905193e+10	3.4659829915e+03
7.7547355967e+10	3.4668584292e+03
7.7660912128e+10	3.4677338669e+03
7.7774573726e+10	3.4686093047e+03
7.7888340809e+10	3.4694847424e+03
7.8002213428e+10	3.4703601801e+03
7.8116191632e+10	3.4712356178e+03
7.8230275471e+10	3.4721110555e+03
7.8344464993e+10	3.4729864932e+03
7.8458760249e+10	3.4738619310e+03
7.8573161288e+10	3.4747373687e+03
7.8687668158e+10	3.4756128064e+03
7.8802280911e+10	3.4764882441e+03
7.8916999595e+10	3.4773636818e+03
7.9031824259e+10	3.4782391196e+03
7.9146754954e+10	3.4791145573e+03
7.9261791728e+10	3.4799899950e+03
7.9376934632e+10	3.4808654327e+03
7.9492183714e+10	3.4817408704e+03
7.9607539024e+10	3.4826163082e+03
7.9723000612e+10	3.4834917459e+03
7.9838568527e+10	3.4843671836e+03
7.9954242819e+10	3.4852426213e+03
8.0070023537e+10	3.4861180590e+03
8.0185910731e+10	3.4869934967e+03
8.0301904450e+10	3.4878689345e+03
8.0418004743e+10	3.4887443722e+03
8.0534211661e+10	3.4896198099e+03
8.0650525252e+10	3.4904952476e+03
8.0766945567e+10	3.4913706853e+03
8.0883472654e+10	3.4922461231e+03
8.1000106564e+10	3.4931215608e+03
8.1116847346e+10	3.4939969985e+03
8.1233695049e+10	3.4948724362e+03
8.1350649723e+10	3.4957478739e+03
8.1467711417e+10	3.4966233117e+03
8.1584880182e+10	3.4974987494e+03
8.1702156066e+10	3.4983741871e+03
8.1819539119e+10	3.4992496248e+03
8.1937029391e+10	3.5001250625e+03
8.2054626931e+10	3.5010005003e+03
8.2172331789e+10	3.5018759380e+03
8.2290144014e+10	3.5027513757e+03
8.2408063657e+10	3.5036268134e+03
8.2526090765e+10	3.5045022511e+03
8.2644225390e+10	3.5053776888e+03
8.2762467580e+10	3.5062531266e+03
8.2880817386e+10	3.5071285643e+03
8.2999274856e+10	3.5080040020e+03
8.3117840041e+10	3.5088794397e+03
8.3236512990e+10	3.5097548774e+03
8.3355293752e+10	3.5106303152e+03
8.3474182378e+10	3.5115057529e+03
8.3593178916e+10	3.5123811906e+03
8.3712283416e+10	3.5132566283e+03
8.3831495929e+10	3.5141320660e+03
8.3950816503e+10	3.5150075038e+03
8.4070245188e+10	3.5158829415e+03
8.4189782034e+10	3.5167583792e+03
8.4309427091e+10	3.5176338169e+03
8.4429180407e+10	3.5185092546e+03
8.4549042033e+10	3.5193846923e+03
8.4669012019e+10	3.5202601301e+03
8.4789090413e+10	3.5211355678e+03
8.4909277266e+10	3.5220110055e+03
8.5029572626e+10	3.5228864432e+03
8.5149976545e+10	3.5237618809e+03
8.5270489071e+10	3.5246373187e+03
8.5391110254e+10	3.5255127564e+03
8.5511840144e+10	3.5263881941e+03
8.5632678790e+10	3.5272636318e+03
8.5753626242e+10	3.5281390695e+03
8.5874682550e+10	3.5290145073e+03
8.5995847763e+10	3.5298899450e+03
8.6117121931e+10	3.5307653827e+03
8.6238505104e+10	3.5316408204e+03
8.6359997331e+10	3.5325162581e+03
8.6481598662e+10	3.5333916958e+03
8.6603309147e+10	3.5342671336e+03
8.6725128835e+10	3.5351425713e+03
8.6847057775e+10	3.5360180090e+03
8.6969096019e+10	3.5368934467e+03
8.7091243615e+10	3.5377688844e+03
8.7213500613e+10	3.5386443222e+03
8.7335867062e+10	3.5395197599e+03
8.7458343013e+10	3.5403951976e+03
8.7580928515e+10	3.5412706353e+03
8.7703623618e+10	3.5421460730e+03
8.7826428372e+10	3.5430215108e+03
8.7949342825e+10	3.5438969485e+03
8.8072367029e+10	3.5447723862e+03
8.8195501032e+10	3.5456478239e+03
8.8318744884e+10	3.5465232616e+03
8.8442098635e+10	3.5473986993e+03
8.8565562336e+10	3.5482741371e+03
8.8689136034e+10	3.5491495748e+03
8.8812819781e+10	3.5500250125e+03
8.8936613626e+10	3.5509004502e+03
8.9060517618e+10	3.5517758879e+03
8.9184531808e+10	3.5526513257e+03
8.9308656245e+10	3.5535267634e+03
8.9432890979e+10	3.5544022011e+03
8.9557236059e+10	3.5552776388e+03
8.9681691536e+10	3.5561530765e+03
8.9806257458e+10	3.5570285143e+03
8.9930933877e+10	3.5579039520e+03
9.0055720841e+10	3.5587793897e+03
9.0180618401e+10	3.5596548274e+03
9.0305626605e+10	3.5605302651e+03
9.0430745505e+10	3.5614057029e+03
9.0555975149e+10	3.5622811406e+03
9.0681315588e+10	3.5631565783e+03
9.0806766870e+10	3.5640320160e+03
9.0932329047e+10	3.5649074537e+03
9.1058002167e+10	3.5657828914e+03
9.1183786281e+10	3.5666583292e+03
9.1309681438e+10	3.5675337669e+03
9.1435687688e+10	3.5684092046e+03
9.1561805081e+10	3.5692846423e+03
9.1688033666e+10	3.5701600800e+03
9.1814373494e+10	3.5710355178e+03
9.1940824615e+10	3.5719109555e+03
9.2067387077e+10	3.5727863932e+03
9.2194060931e+10	3.5736618309e+03
9.2320846227e+10	3.5745372686e+03
9.2447743014e+10	3.5754127064e+03
9.2574751342e+10	3.5762881441e+03
9.2701871261e+10	3.5771635818e+03
9.2829102822e+10	3.5780390195e+03
9.2956446072e+10	3.5789144572e+03
9.3083901064e+10	3.5797898949e+03
9.3211467846e+10	3.5806653327e+03
9.3339146467e+10	3.5815407704e+03
9.3466936979e+10	3.5824162081e+03
9.3594839431e+10	3.5832916458e+03
9.3722853872e+10	3.5841670835e+03
9.3850980353e+10	3.5850425213e+03
9.3979218923e+10	3.5859179590e+03
9.4107569633e+10	3.5867933967e+03
9.4236032531e+10	3.5876688344e+03
9.4364607669e+10	3.5885442721e+03
9.4493295095e+10	3.5894197099e+03
9.4622094859e+10	3.5902951476e+03
9.4751007012e+10	3.5911705853e+03
9.4880031604e+10	3.5920460230e+03
9.5009168683e+10	3.5929214607e+03
9.5138418301e+10	3.5937968984e+03
9.5267780506e+10	3.5946723362e+03
9.5397255349e+10	3.5955477739e+03
9.5526842880e+10	3.5964232116e+03
9.5656543149e+10	3.5972986493e+03
9.5786356205e+10	3.5981740870e+03
9.5916282098e+10	3.5990495248e+03
9.6046320878e+10	3.5999249625e+03
9.6176472596e+10	3.6008004002e+03
9.6306737300e+10	3.6016758379e+03
9.6437115041e+10	3.6025512756e+03
9.6567605869e+10	3.6034267134e+03
9.6698209834e+10	3.6043021511e+03
9.6828926985e+10	3.6051775888e+03
9.6959757373e+10	3.6060530265e+03
9.7090701047e+10	3.6069284642e+03
9.7221758058e+10	3.6078039020e+03
9.7352928454e+10	3.6086793397e+03
9.7484212287e+10	3.6095547774e+03
9.7615609606e+10	3.6104302151e+03
9.7747120461e+10	3.6113056528e+03
9.7878744902e+10	3.6121810905e+03
9.8010482978e+10	3.6130565283e+03
9.8142334741e+10	3.6139319660e+03
9.8274300239e+10	3.6148074037e+03
9.8406379523e+10	3.6156828414e+03
9.8538572642e+10	3.6165582791e+03
9.8670879647e+10	3.6174337169e+03
9.8803300587e+10	3.6183091546e+03
9.8935835513e+10	3.6191845923e+03
9.9068484474e+10	3.6200600300e+03
9.9201247520e+10	3.6209354677e+03
9.9334124702e+10	3.6218109055e+03
9.9467116069e+10	3.6226863432e+03
9.9600221672e+10	3.6235617809e+03
9.9733441559e+10	3.6244372186e+03
9.9866775782e+10	3.6253126563e+03
1.0000022439e+11	3.6261880940e+03
1.0013378743e+11	3.6270635318e+03
1.0026746496e+11	3.6279389695e+03
1.0040125702e+11	3.6288144072e+03
1.0053516367e+11	3.6296898449e+03
1.0066918495e+11	3.6305652826e+03
1.0080332092e+11	3.6314407204e+03
1.0093757162e+11	3.6323161581e+03
1.0107193711e+11	3.6331915958e+03
1.0120641744e+11	3.6340670335e+03
1.0134101264e+11	3.6349424712e+03
1.0147572279e+11	3.6358179090e+03
1.0161054792e+11	3.6366933467e+03
1.0174548808e+11	3.6375687844e+03
1.0188054333e+11	3.6384442221e+03
1.0201571371e+11	3.6393196598e+03
1.0215099928e+11	3.6401950975e+03
1.0228640008e+11	3.6410705353e+03
1.0242191617e+11	3.6419459730e+03
1.0255754759e+11	3.6428214107e+03
1.0269329440e+11	3.6436968484e+03
1.0282915665e+11	3.6445722861e+03
1.0296513437e+11	3.6454477239e+03
1.0310122764e+11	3.6463231616e+03
1.0323743649e+11	3.6471985993e+03
1.0337376097e+11	3.6480740370e+03
1.0351020114e+11	3.6489494747e+03
1.0364675705e+11	3.6498249125e+03
1.0378342874e+11	3.6507003502e+03
1.0392021627e+11	3.6515757879e+03
1.0405711968e+11	3.6524512256e+03
1.0419413903e+11	3.6533266633e+03
1.0433127436e+11	3.6542021011e+03
1.0446852573e+11	3.6550775388e+03
1.0460589319e+11	3.6559529765e+03
1.0474337678e+11	3.6568284142e+03
1.0488097655e+11	3.6577038519e+03
1.0501869257e+11	3.6585792896e+03
1.0515652487e+11	3.6594547274e+03
1.0529447350e+11	3.6603301651e+03
1.0543253852e+11	3.6612056028e+03
1.0557071998e+11	3.6620810405e+03
1.0570901793e+11	3.6629564782e+03
1.0584743241e+11	3.6638319160e+03
1.0598596348e+11	3.6647073537e+03
1.0612461118e+11	3.6655827914e+03
1.0626337557e+11	3.6664582291e+03
1.0640225670e+11	3.6673336668e+03
1.0654125462e+11	3.6682091046e+03
1.0668036937e+11	3.6690845423e+03
1.0681960101e+11	3.6699599800e+03
1.0695894959e+11	3.6708354177e+03
1.0709841515e+11	3.6717108554e+03
1.0723799776e+11	3.6725862931e+03
1.0737769745e+11	3.6734617309e+03
1.0751751427e+11	3.6743371686e+03
1.0765744829e+11	3.6752126063e+03
1.0779749954e+11	3.6760880440e+03
1.0793766809e+11	3.6769634817e+03
1.0807795397e+11	3.6778389195e+03
1.0821835724e+11	3.6787143572e+03
1.0835887795e+11	3.6795897949e+03
1.0849951614e+11	3.6804652326e+03
1.0864027188e+11	3.6813406703e+03
1.0878114521e+11	3.6822161081e+03
1.0892213617e+11	3.6830915458e+03
1.0906324482e+11	3.6839669835e+03
1.0920447122e+11	3.6848424212e+03
1.0934581540e+11	3.6857178589e+03
1.0948727742e+11	3.6865932966e+03
1.0962885734e+11	3.6874687344e+03
1.0977055519e+11	3.6883441721e+03
1.0991237103e+11	3.6892196098e+03
1.1005430492e+11	3.6900950475e+03
1.1019635689e+11	3.6909704852e+03
1.1033852701e+11	3.6918459230e+03
1.1048081532e+11	3.6927213607e+03
1.1062322187e+11	3.6935967984e+03
1.1076574671e+11	3.6944722361e+03
1.1090838989e+11	3.6953476738e+03
1.1105115146e+11	3.6962231116e+03
1.1119403148e+11	3.6970985493e+03
1.1133702999e+11	3.6979739870e+03
1.1148014704e+11	3.6988494247e+03
1.1162338268e+11	3.6997248624e+03
1.1176673697e+11	3.7006003002e+03
1.1191020995e+11	3.7014757379e+03
1.1205380167e+11	3.7023511756e+03
1.1219751218e+11	3.7032266133e+03
1.1234134154e+11	3.7041020510e+03
1.1248528980e+11	3.7049774887e+03
1.1262935700e+11	3.7058529265e+03
1.1277354319e+11	3.7067283642e+03
1.1291784843e+11	3.7076038019e+03
1.1306227276e+11	3.7084792396e+03
1.1320681623e+11	3.7093546773e+03
1.1335147891e+11	3.7102301151e+03
1.1349626082e+11	3.7111055528e+03
1.1364116204e+11	3.7119809905e+03
1.1378618260e+11	3.7128564282e+03
1.1393132255e+11	3.7137318659e+03
1.1407658196e+11	3.7146073037e+03
1.1422196086e+11	3.7154827414e+03
1.1436745930e+11	3.7163581791e+03
1.1451307735e+11	3.7172336168e+03
1.1465881504e+11	3.7181090545e+03
1.1480467243e+11	3.7189844922e+03
1.1495064957e+11	3.7198599300e+03
1.1509674650e+11	3.7207353677e+03
1.1524296329e+11	3.7216108054e+03
1.1538929997e+11	3.7224862431e+03
1.1553575660e+11	3.7233616808e+03
1.1568233323e+11	3.7242371186e+03
1.1582902992e+11	3.7251125563e+03
1.1597584670e+11	3.7259879940e+03
1.1612278363e+11	3.7268634317e+03
1.1626984076e+11	3.7277388694e+03
1.1641701815e+11	3.7286143072e+03
1.1656431583e+11	3.7294897449e+03
1.1671173387e+11	3.7303651826e+03
1.1685927231e+11	3.7312406203e+03
1.1700693120e+11	3.7321160580e+03
1.1715471059e+11	3.7329914957e+03
1.1730261054e+11	3.7338669335e+03
1.1745063109e+11	3.7347423712e+03
1.1759877229e+11	3.7356178089e+03
1.1774703419e+11	3.7364932466e+03
1.1789541685e+11	3.7373686843e+03
1.1804392032e+11	3.7382441221e+03
1.1819254464e+11	3.7391195598e+03
1.1834128986e+11	3.7399949975e+03
1.1849015604e+11	3.7408704352e+03
1.1863914322e+11	3.7417458729e+03
1.1878825146e+11	3.7426213107e+03
1.1893748081e+11	3.7434967484e+03
1.1908683131e+11	3.7443721861e+03
1.1923630303e+11	3.7452476238e+03
1.1938589599e+11	3.7461230615e+03
1.1953561027e+11	3.7469984992e+03
1.1968544590e+11	3.7478739370e+03
1.1983540294e+11	3.7487493747e+03
1.1998548144e+11	3.7496248124e+03
1.2013568145e+11	3.7505002501e+03
1.2028600302e+11	3.7513756878e+03
1.2043644620e+11	3.7522511256e+03
1.2058701104e+11	3.7531265633e+03
1.2073769759e+11	3.7540020010e+03
1.2088850590e+11	3.7548774387e+03
1.2103943602e+11	3.7557528764e+03
1.2119048801e+11	3.7566283142e+03
1.2134166190e+11	3.7575037519e+03
1.2149295776e+11	3.7583791896e+03
1.2164437563e+11	3.7592546273e+03
1.2179591557e+11	3.7601300650e+03
1.2194757762e+11	3.7610055028e+03
1.2209936183e+11	3.7618809405e+03
1.2225126825e+11	3.7627563782e+03
1.2240329695e+11	3.7636318159e+03
1.2255544795e+11	3.7645072536e+03
1.2270772132e+11	3.7653826913e+03
1.2286011711e+11	3.7662581291e+03
1.2301263537e+11	3.7671335668e+03
1.2316527614e+11	3.7680090045e+03
1.2331803948e+11	3.7688844422e+03
1.2347092543e+11	3.7697598799e+03
1.2362393406e+11	3.7706353177e+03
1.2377706540e+11	3.7715107554e+03
1.2393031951e+11	3.7723861931e+03
1.2408369644e+11	3.7732616308e+03
1.2423719624e+11	3.7741370685e+03
1.2439081896e+11	3.7750125063e+03
1.2454456466e+11	3.7758879440e+03
1.2469843337e+11	3.7767633817e+03
1.2485242515e+11	3.7776388194e+03
1.2500654006e+11	3.7785142571e+03
1.2516077814e+11	3.7793896948e+03
1.2531513944e+11	3.7802651326e+03
1.2546962402e+11	3.7811405703e+03
1.2562423191e+11	3.7820160080e+03
1.2577896319e+11	3.7828914457e+03
1.2593381789e+11	3.7837668834e+03
1.2608879606e+11	3.7846423212e+03
1.2624389776e+11	3.7855177589e+03
1.2639912303e+11	3.7863931966e+03
1.2655447193e+11	3.7872686343e+03
1.2670994451e+11	3.7881440720e+03
1.2686554082e+11	3.7890195098e+03
1.2702126090e+11	3.7898949475e+03
1.2717710481e+11	3.7907703852e+03
1.2733307260e+11	3.7916458229e+03
1.2748916432e+11	3.7925212606e+03
1.2764538002e+11	3.7933966983e+03
1.2780171975e+11	3.7942721361e+03
1.2795818357e+11	3.7951475738e+03
1.2811477151e+11	3.7960230115e+03
1.2827148363e+11	3.7968984492e+03
1.2842831999e+11	3.7977738869e+03
1.2858528063e+11	3.7986493247e+03
1.2874236561e+11	3.7995247624e+03
1.2889957496e+11	3.8004002001e+03
1.2905690875e+11	3.8012756378e+03
1.2921436703e+11	3.8021510755e+03
1.2937194984e+11	3.8030265133e+03
1.2952965724e+11	3.8039019510e+03
1.2968748928e+11	3.8047773887e+03
1.2984544600e+11	3.8056528264e+03
1.3000352746e+11	3.8065282641e+03
1.3016173370e+11	3.8074037019e+03
1.3032006479e+11	3.8082791396e+03
1.3047852077e+11	3.8091545773e+03
1.3063710168e+11	3.8100300150e+03
1.3079580759e+11	3.8109054527e+03
1.3095463853e+11	3.8117808904e+03
1.3111359457e+11	3.8126563282e+03
1.3127267575e+11	3.8135317659e+03
1.3143188212e+11	3.8144072036e+03
1.3159121373e+11	3.8152826413e+03
1.3175067064e+11	3.8161580790e+03
1.3191025289e+11	3.8170335168e+03
1.3206996054e+11	3.8179089545e+03
1.3222979363e+11	3.8187843922e+03
1.3238975222e+11	3.8196598299e+03
1.3254983635e+11	3.8205352676e+03
1.3271004608e+11	3.8214107054e+03
1.3287038146e+11	3.8222861431e+03
1.3303084253e+11	3.8231615808e+03
1.3319142936e+11	3.8240370185e+03
1.3335214198e+11	3.8249124562e+03
1.3351298045e+11	3.8257878939e+03
1.3367394483e+11	3.8266633317e+03
1.3383503515e+11	3.8275387694e+03
1.3399625148e+11	3.8284142071e+03
1.3415759386e+11	3.8292896448e+03
1.3431906234e+11	3.8301650825e+03
1.3448065697e+11	3.8310405203e+03
1.3464237781e+11	3.8319159580e+03
1.3480422490e+11	3.8327913957e+03
1.3496619830e+11	3.8336668334e+03
1.3512829805e+11	3.8345422711e+03
1.3529052421e+11	3.8354177089e+03
1.3545287683e+11	3.8362931466e+03
1.3561535595e+11	3.8371685843e+03
1.3577796163e+11	3.8380440220e+03
1.3594069393e+11	3.8389194597e+03
1.3610355288e+11	3.8397948974e+03
1.3626653854e+11	3.8406703352e+03
1.3642965096e+11	3.8415457729e+03
1.3659289019e+11	3.8424212106e+03
1.3675625628e+11	3.8432966483e+03
1.3691974929e+11	3.8441720860e+03
1.3708336926e+11	3.8450475238e+03
1.3724711625e+11	3.8459229615e+03
1.3741099029e+11	3.8467983992e+03
1.3757499146e+11	3.8476738369e+03
1.3773911979e+11	3.8485492746e+03
1.3790337533e+11	3.8494247124e+03
1.3806775815e+11	3.8503001501e+03
1.3823226828e+11	3.8511755878e+03
1.3839690578e+11	3.8520510255e+03
1.3856167070e+11	3.8529264632e+03
1.3872656308e+11	3.8538019010e+03
1.3889158299e+11	3.8546773387e+03
1.3905673047e+11	3.8555527764e+03
1.3922200557e+11	3.8564282141e+03
1.3938740835e+11	3.8573036518e+03
1.3955293884e+11	3.8581790895e+03
1.3971859711e+11	3.8590545273e+03
1.3988438321e+11	3.8599299650e+03
1.4005029718e+11	3.8608054027e+03
1.4021633907e+11	3.8616808404e+03
1.4038250895e+11	3.8625562781e+03
1.4054880685e+11	3.8634317159e+03
1.4071523282e+11	3.8643071536e+03
1.4088178693e+11	3.8651825913e+03
1.4104846922e+11	3.8660580290e+03
1.4121527973e+11	3.8669334667e+03
1.4138221853e+11	3.8678089045e+03
1.4154928565e+11	3.8686843422e+03
1.4171648116e+11	3.8695597799e+03
1.4188380511e+11	3.8704352176e+03
1.4205125753e+11	3.8713106553e+03
1.4221883849e+11	3.8721860930e+03
1.4238654804e+11	3.8730615308e+03
1.4255438622e+11	3.8739369685e+03
1.4272235309e+11	3.8748124062e+03
1.4289044869e+11	3.8756878439e+03
1.4305867308e+11	3.8765632816e+03
1.4322702631e+11	3.8774387194e+03
1.4339550843e+11	3.8783141571e+03
1.4356411949e+11	3.8791895948e+03
1.4373285954e+11	3.8800650325e+03
1.4390172864e+11	3.8809404702e+03
1.4407072682e+11	3.8818159080e+03
1.4423985415e+11	3.8826913457e+03
1.4440911067e+11	3.8835667834e+03
1.4457849644e+11	3.8844422211e+03
1.4474801150e+11	3.8853176588e+03
1.4491765591e+11	3.8861930965e+03
1.4508742971e+11	3.8870685343e+03
1.4525733296e+11	3.8879439720e+03
1.4542736571e+11	3.8888194097e+03
1.4559752801e+11	3.8896948474e+03
1.4576781991e+11	3.8905702851e+03
1.4593824146e+11	3.8914457229e+03
1.4610879271e+11	3.8923211606e+03
1.4627947372e+11	3.8931965983e+03
1.4645028452e+11	3.8940720360e+03
1.4662122518e+11	3.8949474737e+03
1.4679229575e+11	3.8958229115e+03
1.4696349627e+11	3.8966983492e+03
1.4713482679e+11	3.8975737869e+03
1.4730628738e+11	3.8984492246e+03
1.4747787807e+11	3.8993246623e+03
1.4764959892e+11	3.9002001001e+03
1.4782144997e+11	3.9010755378e+03
1.4799343129e+11	3.9019509755e+03
1.4816554292e+11	3.9028264132e+03
1.4833778491e+11	3.9037018509e+03
1.4851015732e+11	3.9045772886e+03
1.4868266018e+11	3.9054527264e+03
1.4885529356e+11	3.9063281641e+03
1.4902805751e+11	3.9072036018e+03
1.4920095207e+11	3.9080790395e+03
1.4937397730e+11	3.9089544772e+03
1.4954713325e+11	3.9098299150e+03
1.4972041996e+11	3.9107053527e+03
1.4989383749e+11	3.9115807904e+03
1.5006738590e+11	3.9124562281e+03
1.5024106522e+11	3.9133316658e+03
1.5041487551e+11	3.9142071036e+03
1.5058881683e+11	3.9150825413e+03
1.5076288922e+11	3.9159579790e+03
1.5093709274e+11	3.9168334167e+03
1.5111142743e+11	3.9177088544e+03
1.5128589334e+11	3.9185842921e+03
1.5146049053e+11	3.9194597299e+03
1.5163521905e+11	3.9203351676e+03
1.5181007895e+11	3.9212106053e+03
1.5198507028e+11	3.9220860430e+03
1.5216019309e+11	3.9229614807e+03
1.5233544742e+11	3.9238369185e+03
1.5251083334e+11	3.9247123562e+03
1.5268635090e+11	3.9255877939e+03
1.5286200013e+11	3.9264632316e+03
1.5303778110e+11	3.9273386693e+03
1.5321369386e+11	3.9282141071e+03
1.5338973845e+11	3.9290895448e+03
1.5356591493e+11	3.9299649825e+03
1.5374222334e+11	3.9308404202e+03
1.5391866375e+11	3.9317158579e+03
1.5409523619e+11	3.9325912956e+03
1.5427194073e+11	3.9334667334e+03
1.5444877740e+11	3.9343421711e+03
1.5462574627e+11	3.9352176088e+03
1.5480284739e+11	3.9360930465e+03
1.5498008079e+11	3.9369684842e+03
1.5515744654e+11	3.9378439220e+03
1.5533494469e+11	3.9387193597e+03
1.5551257529e+11	3.9395947974e+03
1.5569033838e+11	3.9404702351e+03
1.5586823402e+11	3.9413456728e+03
1.5604626226e+11	3.9422211106e+03
1.5622442315e+11	3.9430965483e+03
1.5640271674e+11	3.9439719860e+03
1.5658114308e+11	3.9448474237e+03
1.5675970223e+11	3.9457228614e+03
1.5693839423e+11	3.9465982991e+03
1.5711721914e+11	3.9474737369e+03
1.5729617700e+11	3.9483491746e+03
1.5747526787e+11	3.9492246123e+03
1.5765449180e+11	3.9501000500e+03
1.5783384884e+11	3.9509754877e+03
1.5801333903e+11	3.9518509255e+03
1.5819296244e+11	3.9527263632e+03
1.5837271911e+11	3.9536018009e+03
1.5855260909e+11	3.9544772386e+03
1.5873263243e+11	3.9553526763e+03
1.5891278919e+11	3.9562281141e+03
1.5909307942e+11	3.9571035518e+03
1.5927350316e+11	3.9579789895e+03
1.5945406047e+11	3.9588544272e+03
1.5963475139e+11	3.9597298649e+03
1.5981557599e+11	3.9606053027e+03
1.5999653430e+11	3.9614807404e+03
1.6017762639e+11	3.9623561781e+03
1.6035885230e+11	3.9632316158e+03
1.6054021208e+11	3.9641070535e+03
1.6072170579e+11	3.9649824912e+03
1.6090333347e+11	3.9658579290e+03
1.6108509518e+11	3.9667333667e+03
1.6126699096e+11	3.9676088044e+03
1.6144902088e+11	3.9684842421e+03
1.6163118497e+11	3.9693596798e+03
1.6181348329e+11	3.9702351176e+03
1.6199591590e+11	3.9711105553e+03
1.6217848283e+11	3.9719859930e+03
1.6236118415e+11	3.9728614307e+03
1.6254401990e+11	3.9737368684e+03
1.6272699014e+11	3.9746123062e+03
1.6291009491e+11	3.9754877439e+03
1.6309333427e+11	3.9763631816e+03
1.6327670827e+11	3.9772386193e+03
1.6346021696e+11	3.9781140570e+03
1.6364386039e+11	3.9789894947e+03
1.6382763861e+11	3.9798649325e+03
1.6401155167e+11	3.9807403702e+03
1.6419559962e+11	3.9816158079e+03
1.6437978252e+11	3.9824912456e+03
1.6456410041e+11	3.9833666833e+03
1.6474855335e+11	3.9842421211e+03
1.6493314139e+11	3.9851175588e+03
1.6511786457e+11	3.9859929965e+03
1.6530272296e+11	3.9868684342e+03
1.6548771659e+11	3.9877438719e+03
1.6567284553e+11	3.9886193097e+03
1.6585810982e+11	3.9894947474e+03
1.6604350951e+11	3.9903701851e+03
1.6622904465e+11	3.9912456228e+03
1.6641471531e+11	3.9921210605e+03
1.6660052151e+11	3.9929964982e+03
1.6678646333e+11	3.9938719360e+03
1.6697254081e+11	3.9947473737e+03
1.6715875399e+11	3.9956228114e+03
1.6734510294e+11	3.9964982491e+03
1.6753158769e+11	3.9973736868e+03
1.6771820831e+11	3.9982491246e+03
1.6790496485e+11	3.9991245623e+03
1.6809185735e+11	4.0000000000e+03
